"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",10,"Pat Barnes",24,"",1,0,215,"6-3","California","2/23/1975","Rook",0,"Kansas City Chiefs / 4th / 110th pick / 1997"
"2",40,"Fred Beasley",25,"FB",13,11,246,"6-0","Auburn","9/18/1974","1",4,"San Francisco 49ers / 6th / 180th pick / 1998"
"3",82,"Shonn Bell",25,"",2,0,257,"6-5","Clinch Valley","10/25/1974","Rook",0,""
"4",78,"Shane Bonham",29,"",3,0,272,"6-2","Air Force,Tennessee","10/18/1970","5",0,"Detroit Lions / 3rd / 93rd pick / 1994"
"5",31,"Zack Bronson",25,"fs",15,2,204,"6-1","McNeese St.","1/28/1974","2",0,""
"6",65,"Ray Brown",37,"LG",16,16,318,"6-5","Memphis,Arkansas St.","12/12/1962","13",9,"St. Louis Cardinals / 8th / 201st pick / 1986"
"7",90,"Junior Bryant",28,"RDT",16,16,278,"6-4","Notre Dame","1/16/1971","4",6,""
"8",71,"Jeff Buckey",25,"",7,0,305,"6-5","Stanford","8/7/1974","3",0,"Miami Dolphins / 7th / 230th pick / 1996"
"9",99,"Brentson Buckner",28,"rdt",16,5,305,"6-2","Clemson","9/30/1971","5",3,"Pittsburgh Steelers / 2nd / 50th pick / 1994"
"10",85,"Greg Clark",27,"TE",12,11,251,"6-4","Stanford","4/7/1972","2",3,"San Francisco 49ers / 3rd / 77th pick / 1997"
"11",84,"Tony Cline",28,"",8,0,247,"6-4","Stanford","11/24/1971","4",0,"Buffalo Bills / 4th / 131st pick / 1995"
"12",67,"Chris Dalman",29,"C",15,15,287,"6-3","Stanford","3/15/1970","6",8,"San Francisco 49ers / 6th / 166th pick / 1993"
"13",63,"Derrick Deese",29,"RT",16,16,289,"6-3","USC","5/17/1970","5",9,""
"14",79,"Dan Dercher",23,"",9,0,293,"6-5","Kansas","6/2/1976","Rook",0,""
"15",57,"Chris Draft",23,"",7,0,232,"5-11","Stanford","2/26/1976","1",0,"Chicago Bears / 6th / 157th pick / 1998"
"16",86,"Chad Fann",29,"te",16,3,252,"6-3","Mississippi,Florida A&M","6/7/1970","6",0,""
"17",74,"Dave Fiore",25,"LT",16,16,293,"6-4","Hofstra","8/10/1974","1",9,""
"18",5,"Jeff Garcia",29,"QB",13,10,195,"6-1","San Jose St.","2/24/1970","Rook",9,""
"19",25,"Charlie Garner",27,"RB",16,15,190,"5-10","Tennessee","2/13/1972","5",13,"Philadelphia Eagles / 2nd / 42nd pick / 1994"
"20",59,"Reggie Givens",28,"",16,0,234,"6-0","Penn St.","10/3/1971","1",0,"Dallas Cowboys / 8th / 213th pick / 1993"
"21",94,"Charles Haley",35,"de",16,1,252,"6-5","James Madison","1/6/1964","13",0,"San Francisco 49ers / 4th / 96th pick / 1986"
"22",88,"Mark Harris",29,"wr",16,2,201,"6-4","Southern Utah,Stanford","4/28/1970","3",1,""
"23",66,"Tyrone Hopson",23,"",1,0,305,"6-2","East. Kentucky","5/28/1976","Rook",0,"San Francisco 49ers / 5th / 161st pick / 1999"
"24",22,"Terry Jackson",23,"",16,0,232,"6-0","Florida","1/10/1976","Rook",1,"San Francisco 49ers / 5th / 157th pick / 1999"
"25",32,"Travis Jervey",27,"",8,0,222,"6-0","The Citadel","5/5/1972","4",0,"Green Bay Packers / 5th / 170th pick / 1995"
"26",75,"Matt Keneley",26,"",7,0,295,"6-5","USC","12/1/1973","Rook",0,"New York Giants / 7th / 208th pick / 1997"
"27",58,"Randy Kirk",35,"",3,0,232,"6-2","San Diego St.","12/27/1964","12",0,""
"28",60,"Ben Lynch",27,"c",16,1,295,"6-4","California","11/18/1972","Rook",0,"Kansas City Chiefs / 7th / 211th pick / 1996"
