"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",68,"Mel Agee",26,"ldt",16,6,300,"6-5","Illinois","11/22/1968","3",3,"Indianapolis Colts / 6th / 152nd pick / 1991"
"2",5,"Harold Alexander",24,"P",15,0,224,"6-2","Appalachian St.","10/20/1970","1",1,"Atlanta Falcons / 3rd / 67th pick / 1993"
"3",73,"Dunstan Anderson",24,"",1,0,260,"6-3","Tulsa","12/31/1970","Rook",0,""
"4",32,"Jamal Anderson",22,"",3,0,237,"5-11","Utah","9/30/1972","Rook",0,"Atlanta Falcons / 7th / 201st pick / 1994"
"5",92,"Lester Archambeau",27,"RDE",16,12,275,"6-5","Stanford","6/27/1967","4",4,"Green Bay Packers / 7th / 186th pick / 1990"
"6",25,"Scott Case",32,"db",15,3,188,"6-1","NE Oklahoma A&M,Oklahoma","5/17/1962","10",2,"Atlanta Falcons / 2nd / 32nd pick / 1984"
"7",27,"Vinnie Clark",25,"LCB",11,11,202,"6-0","Ohio St.","1/22/1969","3",4,"Green Bay Packers / 1st / 19th pick / 1991"
"8",56,"Chris Doleman",33,"rde",14,7,289,"6-5","Pittsburgh","10/16/1961","9",4,"Minnesota Vikings / 1st / 4th pick / 1985"
"9",75,"Irv Eatman",33,"",4,0,293,"6-7","UCLA","1/1/1961","8",0,"Kansas City Chiefs / 8th / 204th pick / 1983"
"10",20,"Brad Edwards",28,"",4,0,208,"6-2","South Carolina","3/22/1966","6",0,"Minnesota Vikings / 2nd / 54th pick / 1988"
"11",87,"Bert Emanuel",24,"WR",16,16,180,"5-10","UCLA,Rice","10/26/1970","Rook",5,"Atlanta Falcons / 2nd / 45th pick / 1994"
"12",48,"Darryl Ford",28,"",15,0,225,"6-1","New Mexico St.","6/22/1966","2",1,""
"13",65,"Roman Fortin",27,"C",16,16,297,"6-5","Oregon St.,San Diego St.","2/26/1967","3",8,"Detroit Lions / 8th / 203rd pick / 1990"
"14",67,"Moe Gardner",26,"RDT",16,16,265,"6-2","Illinois","8/10/1968","3",6,"Atlanta Falcons / 4th / 87th pick / 1991"
"15",97,"Jumpy Geathers",34,"de",16,1,290,"6-7","Wichita St.","6/26/1960","10",2,"New Orleans Saints / 2nd / 42nd pick / 1984"
"16",1,"Jeff George",27,"QB",16,16,218,"6-4","Purdue,Illinois","12/8/1967","4",11,"Indianapolis Colts / 1st / 1st pick / 1990"
"17",50,"Ron George",24,"RLB",16,9,243,"6-2","Air Force,Stanford","3/20/1970","1",4,"Atlanta Falcons / 5th / 121st pick / 1993"
"18",71,"Bill Goldberg",28,"",5,0,272,"6-2","Georgia","12/27/1966","2",0,"Los Angeles Rams / 11th / 301st pick / 1990"
"19",53,"Dwayne Gordon",25,"",16,0,240,"6-1","New Hampshire","11/2/1969","1",1,"Miami Dolphins / 8th / 218th pick / 1993"
"20",47,"Roger Harper",24,"FS",10,10,225,"6-2","Ohio St.","10/26/1970","1",3,"Atlanta Falcons / 2nd / 38th pick / 1993"
"21",82,"Leonard Harris",34,"wr",8,2,162,"5-8","Austin,Texas Tech","11/27/1960","8",1,""
"22",3,"Bobby Hebert",34,"",8,0,215,"6-4","NW State (LA)","8/19/1960","9",2,""
"23",34,"Craig Heyward",28,"RB",16,11,260,"5-11","Pittsburgh","9/26/1966","6",8,"New Orleans Saints / 1st / 24th pick / 1988"
"24",95,"Pierce Holt",32,"LDT",12,12,275,"6-4","Angelo State (TX)","1/1/1962","6",4,"San Francisco 49ers / 2nd / 39th pick / 1988"
"25",39,"Eric Jack",22,"",16,0,177,"5-10","New Mexico","4/19/1972","Rook",1,""
