"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",59,"John Anderson",30,"lb",4,4,226,"6-3","Michigan","2/14/1956","8",2,"Green Bay Packers / 1st / 26th pick / 1978"
"2",20,"Ed Berry",23,"",16,0,183,"5-10","Utah St.","9/28/1963","Rook",1,"Green Bay Packers / 7th / 183rd pick / 1986"
"3",61,"Jerry Boyarsky",27,"",2,0,290,"6-3","Pittsburgh","5/15/1959","5",0,"New Orleans Saints / 5th / 128th pick / 1981"
"4",17,"Don Bracken",24,"P",13,0,214,"6-1","Michigan","2/16/1962","1",1,""
"5",93,"Robert Brown",26,"RDE",16,16,268,"6-2","Chowan,Virginia Tech","5/21/1960","4",6,"Green Bay Packers / 4th / 98th pick / 1982"
"6",24,"Mossy Cade",25,"RCB",16,16,197,"6-1","Texas","12/26/1961","1",6,"San Diego Chargers / 1st / 6th pick / 1984"
"7",58,"Mark Cannon",24,"c",7,7,258,"6-3","Texas-Arlington","6/14/1962","2",3,"Green Bay Packers / 11th / 294th pick / 1984"
"8",76,"Alphonso Carreker",24,"LDE",16,16,268,"6-6","Florida St.","5/25/1962","2",6,"Green Bay Packers / 1st / 12th pick / 1984"
"9",30,"Paul Ott Carruth",25,"FB",16,12,220,"6-1","Alabama","7/22/1961","Rook",3,""
"10",69,"Bill Cherry",25,"c",16,1,275,"6-4","Middle Tenn. St.","1/5/1961","Rook",1,""
"11",33,"Jessie Clark",26,"rb",5,1,231,"6-0","Arkansas,Louisiana Tech","1/3/1960","3",1,"Green Bay Packers / 7th / 188th pick / 1983"
"12",36,"Kenneth Davis",24,"RB",16,6,208,"5-10","TCU","4/16/1962","Rook",4,"Green Bay Packers / 2nd / 41st pick / 1986"
"13",10,"Al Del Greco",24,"K",16,0,200,"5-10","Auburn","3/2/1962","2",3,""
"14",56,"Burnell Dent",23,"lb",16,1,236,"6-1","Tulane","3/16/1963","Rook",1,"Green Bay Packers / 6th / 143rd pick / 1986"
"15",99,"John Dorsey",26,"RILB",16,9,240,"6-2","Connecticut","8/31/1960","2",4,"Green Bay Packers / 4th / 99th pick / 1984"
"16",42,"Gary Ellerson",23,"rb",16,6,220,"5-11","Wisconsin","7/17/1963","1",3,"Green Bay Packers / 7th / 182nd pick / 1985"
"17",31,"Gerry Ellis",29,"rb",16,6,221,"5-11","Missouri","11/12/1957","6",4,"Los Angeles Rams / 7th / 192nd pick / 1980"
"18",85,"Phil Epps",28,"WR",12,12,165,"5-10","TCU","11/11/1958","4",5,"Green Bay Packers / 12th / 321st pick / 1982"
"19",77,"Greg Feasel",29,"",15,0,300,"6-7","Abilene Christian","11/7/1957","Rook",1,""
"20",5,"Vince Ferragamo",32,"",3,0,212,"6-3","California,Nebraska","4/24/1954","9",1,"Los Angeles Rams / 4th / 91st pick / 1977"
"21",41,"Tom Flynn",24,"fs",7,6,195,"6-0","Pittsburgh","3/24/1962","2",2,"Green Bay Packers / 5th / 126th pick / 1984"
"22",84,"Nolan Franz",27,"",1,0,185,"6-2","Tulane","9/11/1959","Rook",0,""
"23",4,"Chuck Fusina",29,"",7,0,197,"6-1","Penn St.","5/31/1957","7",0,"Tampa Bay Buccaneers / 5th / 133rd pick / 1979"
"24",23,"Tiger Greene",24,"SS",13,10,194,"6-0","West. Carolina","2/15/1962","1",4,""
"25",49,"David Greenwood",26,"",9,0,210,"6-3","Wisconsin","3/25/1960","1",1,"New Orleans Saints / 8th / 206th pick / 1983"
"26",65,"Ron Hallstrom",27,"RG",16,16,300,"6-6","Iowa Central,Iowa","6/11/1959","4",7,"Green Bay Packers / 1st / 22nd pick / 1982"
