"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",90,"Antwan Applewhite",23,"",14,0,246,"6-3","San Diego St.","12/31/1985","Rook",1,""
"2",36,"Tra Battle",23,"",1,0,177,"5-10","Georgia","1/5/1985","Rook",0,""
"3",29,"Michael Bennett",30,"",2,0,211,"5-9","Wisconsin","8/13/1978","7",0,"Minnesota Vikings / 1st / 27th pick / 2001"
"4",97,"Ryon Bingham",27,"",16,0,303,"6-3","Nebraska","6/6/1981","3",2,"San Diego Chargers / 7th / 204th pick / 2004"
"5",50,"David Binn",36,"",16,0,245,"6-3","California","2/6/1972","14",1,""
"6",20,"Antoine Cason",22,"cb",16,3,190,"6-0","Arizona","7/9/1986","Rook",3,"San Diego Chargers / 1st / 27th pick / 2008"
"7",93,"Luis Castillo",25,"DE",15,15,306,"6-3","Northwestern","8/4/1983","3",7,"San Diego Chargers / 1st / 28th pick / 2005"
"8",74,"Jacques Cesaire",28,"de",16,2,295,"6-2","Southern Connecticut St.","8/30/1980","5",2,""
"9",89,"Chris Chambers",30,"WR",14,9,210,"5-11","Wisconsin","8/12/1978","7",5,"Miami Dolphins / 2nd / 52nd pick / 2001"
"10",66,"Jeromey Clary",25,"RT",16,16,304,"6-6","Kansas St.","11/5/1983","1",10,"San Diego Chargers / 6th / 187th pick / 2006"
"11",54,"Stephen Cooper",29,"LB",12,12,235,"6-1","Maine","6/19/1979","5",7,""
"12",31,"Antonio Cromartie",24,"RCB",16,15,210,"6-2","Florida St.","4/15/1984","2",6,"San Diego Chargers / 1st / 19th pick / 2006"
"13",84,"Craig Davis",23,"",4,0,200,"6-1","LSU","10/2/1985","1",1,"San Diego Chargers / 1st / 30th pick / 2007"
"14",68,"Kris Dielman*",27,"LG",15,15,310,"6-4","Indiana","2/3/1981","5",15,""
"15",51,"Tim Dobbins",26,"LB",16,8,245,"6-1","Iowa St.","12/10/1982","2",4,"San Diego Chargers / 5th / 151st pick / 2006"
"16",80,"Malcom Floyd",27,"wr",13,2,201,"6-5","Wyoming","9/8/1981","4",5,""
"17",85,"Antonio Gates*",28,"TE",16,16,260,"6-4","Kent St.","6/18/1980","5",8,""
"18",79,"Mike Goff",32,"RG",16,16,306,"6-5","Iowa","1/6/1976","10",10,"Cincinnati Bengals / 3rd / 78th pick / 1998"
"19",24,"Cletis Gordon",26,"rcb",14,1,197,"6-1","Jackson St.","7/17/1982","2",1,""
"20",28,"Steve Gregory",25,"ss",15,3,185,"5-11","Syracuse","1/8/1983","2",2,""
"21",96,"Keith Grennan",24,"",1,0,298,"6-4","East. Washington","5/20/1984","Rook",0,""
"22",61,"Nick Hardwick",27,"C",13,13,295,"6-4","Purdue","9/12/1981","4",8,"San Diego Chargers / 3rd / 66th pick / 2004"
"23",92,"Marques Harris",27,"lb",15,3,231,"6-1","Southern Utah,Southern Utah","9/20/1981","3",3,""
"24",42,"Clinton Hart",31,"SS",14,14,205,"6-0","Central Florida CC","7/20/1977","5",6,""
"25",22,"Jacob Hester",23,"fb",16,3,230,"5-11","LSU","5/8/1985","Rook",2,"San Diego Chargers / 3rd / 69th pick / 2008"
"26",83,"Vincent Jackson",25,"WR",16,16,241,"6-5","Northern Colorado","1/14/1983","3",13,"San Diego Chargers / 2nd / 61st pick / 2005"
"27",23,"Quentin Jammer",29,"LCB",16,16,204,"6-0","Texas","6/19/1979","6",7,"San Diego Chargers / 1st / 5th pick / 2002"
"28",10,"Nate Kaeding",26,"",16,0,187,"6-0","Iowa","3/26/1982","4",2,"San Diego Chargers / 3rd / 65th pick / 2004"
"29",86,"Brandon Manumaleuna",28,"TE",16,11,288,"6-2","Arizona","1/4/1980","7",1,"St. Louis Rams / 4th / 129th pick / 2001"
"30",73,"Marcus McNeill",25,"LT",14,14,335,"6-8","Auburn","11/16/1983","2",9,"San Diego Chargers / 2nd / 50th pick / 2006"
"31",56,"Shawne Merriman",24,"lb",1,1,272,"6-4","Maryland","5/25/1984","3",0,"San Diego Chargers / 1st / 12th pick / 2005"
"32",63,"Scott Mruczkowski",26,"lg",16,1,321,"6-4","Bowling Green","4/5/1982","3",2,"San Diego Chargers / 7th / 242nd pick / 2005"
"33",11,"Legedu Naanee",25,"",16,0,225,"6-2","Boise St.","9/16/1983","1",1,"San Diego Chargers / 5th / 172nd pick / 2007"
"34",62,"Jeremy Newberry",32,"c",16,3,310,"6-5","California","3/23/1976","9",3,"San Francisco 49ers / 2nd / 58th pick / 1998"
"35",27,"Paul Oliver",24,"",12,0,208,"6-0","Georgia","3/30/1984","Rook",1,"San Diego Chargers / 4th / 1st pick / 2007 Supp"
"36",99,"Igor Olshansky",26,"DE",16,13,309,"6-6","Oregon","5/3/1982","4",6,"San Diego Chargers / 2nd / 35th pick / 2004"
"37",81,"Kassim Osgood",28,"",16,0,209,"6-5","San Diego St.","5/20/1980","5",0,""
"38",95,"Shaun Phillips",27,"LB",16,16,260,"6-3","Purdue","5/13/1981","4",7,"San Diego Chargers / 4th / 98th pick / 2004"
"39",17,"Philip Rivers",27,"QB",16,16,228,"6-5","North Carolina St.","12/8/1981","4",17,"New York Giants / 1st / 4th pick / 2004"
"40",5,"Mike Scifres",28,"",16,0,236,"6-2","West. Illinois","10/8/1980","5",3,"San Diego Chargers / 5th / 149th pick / 2003"
"41",98,"Ian Scott",27,"",4,0,305,"6-2","Florida","11/8/1981","5",0,"Chicago Bears / 4th / 116th pick / 2003"
"42",70,"L.J. Shelton",32,"lt",16,2,335,"6-6","East. Michigan","3/21/1976","9",3,"Arizona Cardinals / 1st / 21st pick / 1999"
"43",59,"Brandon Siler",23,"",15,0,241,"6-2","Florida","12/5/1985","1",1,"San Diego Chargers / 7th / 240th pick / 2007"
"44",58,"Derek Smith",33,"lb",5,4,245,"6-2","Arizona St.","1/18/1975","11",2,"Washington Redskins / 3rd / 80th pick / 1997"
