"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",2,"David Akers",32,"",16,0,200,"5-10","Louisville","12/9/1974","8",2,""
"2",73,"Shawn Andrews*+",24,"RG",16,16,340,"6-4","Arkansas","12/25/1982","2",17,"Philadelphia Eagles / 1st / 16th pick / 2004"
"3",81,"Jason Avant",23,"wr",8,3,210,"6-0","Michigan","4/20/1983","Rook",1,"Philadelphia Eagles / 4th / 109th pick / 2006"
"4",56,"Shawn Barber",31,"lb",13,1,245,"6-2","Richmond","1/14/1975","8",2,"Washington Redskins / 4th / 113th pick / 1998"
"5",88,"Mike Bartrum",36,"",11,0,245,"6-4","Marshall","6/23/1970","13",0,""
"6",84,"Hank Baskett",24,"wr",16,5,220,"6-2","New Mexico","9/4/1982","Rook",4,""
"7",86,"Reggie Brown",25,"WR",16,15,197,"6-1","Georgia","1/13/1981","1",7,"Philadelphia Eagles / 2nd / 35th pick / 2005"
"8",24,"Sheldon Brown",27,"RCB",16,16,196,"5-10","South Carolina","3/19/1979","4",6,"Philadelphia Eagles / 2nd / 59th pick / 2002"
"9",28,"Correll Buckhalter",28,"rb",16,1,222,"6-0","Nebraska","10/6/1978","5",4,"Philadelphia Eagles / 4th / 121st pick / 2001"
"10",78,"Brodrick Bunkley",23,"",15,0,295,"6-2","Florida St.","11/23/1983","Rook",1,"Philadelphia Eagles / 1st / 14th pick / 2006"
"11",59,"Nick Cole",22,"",16,0,350,"6-0","New Mexico St.","7/28/1984","Rook",1,""
"12",58,"Trent Cole",24,"DE",16,14,270,"6-3","Cincinnati","10/5/1982","1",8,"Philadelphia Eagles / 5th / 146th pick / 2005"
"13",37,"Sean Considine",25,"SS",16,9,206,"6-1","Iowa","10/28/1981","1",4,"Philadelphia Eagles / 4th / 102nd pick / 2005"
"14",50,"Torrance Daniels",25,"",6,0,248,"6-3","Harding","12/27/1981","Rook",0,""
"15",20,"Brian Dawkins*+",33,"FS",16,16,210,"6-0","Clemson","10/13/1973","10",13,"Philadelphia Eagles / 2nd / 61st pick / 1996"
"16",10,"Koy Detmer",33,"",1,0,195,"6-1","Colorado","7/5/1973","8",0,"Philadelphia Eagles / 7th / 207th pick / 1997"
"17",46,"Jon Dorenbos",26,"",5,0,250,"6-0","Texas-El Paso","7/21/1980","3",0,""
"18",14,"A.J. Feeley",29,"",2,0,225,"6-3","Oregon","5/16/1977","5",1,"Philadelphia Eagles / 5th / 155th pick / 2001"
"19",21,"Dustin Fox",24,"",1,0,190,"5-11","Ohio St.","10/8/1982","Rook",0,"Minnesota Vikings / 3rd / 80th pick / 2005"
"20",96,"Omar Gaither",22,"lb",16,5,235,"6-2","Tennessee","3/18/1984","Rook",4,"Philadelphia Eagles / 5th / 168th pick / 2006"
"21",7,"Jeff Garcia",36,"qb",8,6,195,"6-1","San Jose St.","2/24/1970","7",5,""
"22",22,"Joselio Hanson",25,"rcb",16,1,175,"5-9","Texas Tech","8/13/1981","2",1,""
"23",79,"Todd Herremans",24,"LG",16,16,321,"6-6","Saginaw Valley St.","10/13/1982","1",9,"Philadelphia Eagles / 4th / 126th pick / 2005"
"24",29,"Roderick Hood",25,"cb",10,5,196,"5-11","Auburn","10/3/1981","3",2,""
"25",90,"Darren Howard",30,"DE",16,16,275,"6-3","Kansas St.","11/19/1976","6",7,"New Orleans Saints / 2nd / 33rd pick / 2000"
"26",67,"Jamaal Jackson",26,"C",16,16,330,"6-4","Delaware St.","5/8/1980","1",9,""
"27",8,"Dirk Johnson",31,"",16,0,205,"6-0","Northern Colorado","6/1/1975","4",2,""
"28",55,"Dhani Jones",28,"LB",16,13,240,"6-1","Michigan","2/22/1978","5",6,"New York Giants / 6th / 177th pick / 2000"
"29",93,"Jevon Kearse",30,"de",2,2,265,"6-4","Florida","9/3/1976","7",1,"Tennessee Titans / 1st / 16th pick / 1999"
"30",83,"Greg Lewis",26,"wr",16,3,180,"6-0","Illinois","2/12/1980","3",3,""
"31",32,"Michael Lewis",26,"ss",14,6,211,"6-1","Colorado","4/29/1980","4",3,"Philadelphia Eagles / 2nd / 58th pick / 2002"
"32",34,"Reno Mahe",26,"rb",12,1,212,"5-10","BYU","6/3/1980","3",0,""
"33",51,"Matt McCoy",24,"LB",15,10,234,"6-0","San Diego St.","10/14/1982","1",5,"Philadelphia Eagles / 2nd / 63rd pick / 2005"
"34",95,"Jerome McDougle",28,"",14,0,264,"6-2","Pittsburg St.,Miami (FL)","12/15/1978","3",1,"Philadelphia Eagles / 1st / 15th pick / 2003"
"35",5,"Donovan McNabb",30,"QB",10,10,240,"6-2","Syracuse","11/25/1976","7",10,"Philadelphia Eagles / 1st / 2nd pick / 1999"
"36",27,"Quintin Mikell",26,"ss",16,1,206,"5-10","Boise St.","9/16/1980","3",1,""
"37",23,"Ryan Moats",24,"",8,0,210,"5-8","Louisiana Tech","12/17/1982","1",0,"Philadelphia Eagles / 3rd / 77th pick / 2005"
"38",75,"Juqua Parker",28,"de",16,1,250,"6-2","Oklahoma St.","5/15/1978","5",2,""
"39",98,"Mike Patterson",23,"LDT",16,16,292,"5-11","USC","9/1/1983","1",9,"Philadelphia Eagles / 1st / 31st pick / 2005"
"40",35,"Bruce Perry",25,"",3,0,200,"5-10","Maryland","3/22/1981","1",0,"Philadelphia Eagles / 7th / 242nd pick / 2004"
"41",21,"Will Peterson",27,"",3,0,200,"6-0","Michigan,West. Illinois","6/15/1979","5",0,"New York Giants / 3rd / 78th pick / 2001"
"42",77,"LaJuan Ramsey",22,"",6,0,296,"6-2","USC","3/19/1984","Rook",1,"Philadelphia Eagles / 6th / 204th pick / 2006"
"43",91,"Sam Rayburn",26,"",11,0,303,"6-3","Tulsa","10/20/1980","3",1,""
"44",53,"Dedrick Roper",25,"",8,0,245,"6-2","North (MI)","7/31/1981","1",1,""
"45",69,"Jon Runyan",33,"RT",16,16,330,"6-7","Michigan","11/27/1973","10",9,"Houston Oilers / 4th / 109th pick / 1996"
"46",89,"Matt Schobel",28,"te",16,4,257,"6-5","Texas A&M,TCU","11/4/1978","4",2,"Cincinnati Bengals / 3rd / 67th pick / 2002"
"47",26,"Lito Sheppard*",25,"LCB",13,13,194,"5-10","Florida","4/8/1981","4",10,"Philadelphia Eagles / 1st / 26th pick / 2002"
"48",52,"Jason Short",28,"",12,0,254,"6-4","East. Michigan","7/15/1978","2",1,""
"49",82,"L.J. Smith",26,"TE",16,15,258,"6-3","Rutgers","5/13/1980","3",5,"Philadelphia Eagles / 2nd / 61st pick / 2003"
"50",18,"Donte' Stallworth",26,"WR",12,11,197,"6-0","Tennessee","11/10/1980","4",6,"New Orleans Saints / 1st / 13th pick / 2002"
"51",38,"Thomas Tapeh",26,"FB",16,8,243,"6-1","Minnesota","3/28/1980","2",1,"Philadelphia Eagles / 5th / 162nd pick / 2004"
"52",72,"Tra Thomas",32,"LT",16,16,349,"6-7","Florida St.","11/20/1974","8",9,"Philadelphia Eagles / 1st / 11th pick / 1998"
"53",54,"Jeremiah Trotter",29,"MLB",16,16,262,"6-1","S.F. Austin","1/20/1977","8",8,"Philadelphia Eagles / 3rd / 72nd pick / 1998"
"54",97,"Darwin Walker",29,"RDT",16,15,294,"6-3","North Carolina St.,Tennessee","6/15/1977","6",7,"Arizona Cardinals / 3rd / 71st pick / 2000"
"55",36,"Brian Westbrook",27,"RB",15,14,200,"5-8","Villanova","9/2/1979","4",15,"Philadelphia Eagles / 3rd / 91st pick / 2002"
"56",31,"Dexter Wynn",25,"",6,0,177,"5-9","Colorado St.","2/25/1981","2",1,"Philadelphia Eagles / 6th / 192nd pick / 2004"
"57",71,"Scott Young",25,"",12,0,312,"6-4","BYU","7/15/1981","Rook",1,"Philadelphia Eagles / 5th / 172nd pick / 2005"
"58",NA,"Team Total",26.9,"",16,NA,242.5,"6-1.2","","","3.6",NA,""
