"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",21,"Eric Allen*",30,"RCB",16,16,184,"5-10","Arizona St.","11/22/1965","7",9,"Philadelphia Eagles / 2nd / 30th pick / 1988"
"2",24,"Mario Bates",22,"RB",16,16,217,"6-1","Arizona St.","1/16/1973","1",7,"New Orleans Saints / 2nd / 44th pick / 1994"
"3",86,"Kirk Botkin",24,"",16,0,245,"6-3","Arkansas","3/19/1971","1",0,""
"4",10,"Doug Brien",25,"K",8,0,180,"6-0","California","11/24/1970","1",1,"San Francisco 49ers / 3rd / 85th pick / 1994"
"5",99,"Willie Broughton",31,"LDT",16,10,285,"6-5","Miami (FL)","9/9/1964","10",5,"Indianapolis Colts / 4th / 88th pick / 1985"
"6",20,"Derek Brown",24,"",16,0,201,"5-9","Nebraska","4/15/1971","2",3,"New Orleans Saints / 4th / 109th pick / 1993"
"7",26,"Vince Buck",27,"FS",13,13,198,"6-0","Central State (OH)","1/12/1968","5",6,"New Orleans Saints / 2nd / 44th pick / 1990"
"8",45,"Israel Byrd",24,"",4,0,184,"5-11","Utah St.","2/1/1971","1",0,""
"9",51,"Ron Childs",24,"",9,0,212,"5-11","Washington St.","9/18/1971","Rook",1,""
"10",71,"Richard Cooper",31,"RT",14,14,290,"6-5","Tennessee","11/1/1964","5",7,""
"11",87,"Lee DeRamus",23,"",8,0,205,"6-0","Wisconsin","8/24/1972","Rook",1,"New Orleans Saints / 6th / 184th pick / 1995"
"12",56,"Ernest Dixon",24,"mlb",16,5,243,"6-1","South Carolina","10/17/1971","1",4,""
"13",72,"Jim Dombrowski",32,"LG",16,16,300,"6-5","Virginia","10/19/1963","9",8,"New Orleans Saints / 1st / 6th pick / 1986"
"14",32,"Vaughn Dunbar",27,"",1,0,204,"5-10","NE State (OK),Indiana","9/4/1968","3",0,"New Orleans Saints / 1st / 21st pick / 1992"
"15",89,"Quinn Early",30,"WR",16,15,190,"6-0","Iowa","4/13/1965","7",9,"San Diego Chargers / 3rd / 60th pick / 1988"
"16",79,"Tory Epps",28,"",12,0,280,"6-1","Memphis","5/28/1967","5",1,"Atlanta Falcons / 8th / 195th pick / 1990"
"17",17,"Jim Everett",32,"QB",16,16,212,"6-5","Purdue","1/3/1963","9",12,"Houston Oilers / 1st / 3rd pick / 1986"
"18",55,"Mark Fields",23,"lb",16,3,244,"6-2","Washington St.","11/9/1972","Rook",2,"New Orleans Saints / 1st / 13th pick / 1995"
"19",91,"Robert Goff",30,"ldt",11,6,280,"6-3","Auburn","10/2/1965","7",3,"Tampa Bay Buccaneers / 4th / 83rd pick / 1988"
"20",52,"Richard Harvey",29,"RLB",16,14,235,"6-1","Tulane","9/11/1966","5",7,"Buffalo Bills / 11th / 305th pick / 1989"
"21",81,"Michael Haynes",30,"WR",16,15,184,"6-0","Northern Arizona","12/24/1965","7",5,"Atlanta Falcons / 7th / 166th pick / 1988"
"22",14,"Tom Hodson",28,"",4,0,195,"6-3","LSU","1/28/1967","5",0,"New England Patriots / 3rd / 59th pick / 1990"
"23",33,"Tyrone Hughes",25,"KR",16,2,175,"5-9","Nebraska","1/14/1970","2",0,"New Orleans Saints / 5th / 137th pick / 1993"
"24",96,"Dameian Jeffries",22,"",2,0,277,"6-4","Alabama","5/7/1973","Rook",0,"New Orleans Saints / 4th / 108th pick / 1995"
"25",94,"Joe Johnson",23,"LDE",14,14,275,"6-4","Louisville","7/11/1972","1",6,"New Orleans Saints / 1st / 13th pick / 1994"
"26",50,"John Johnson",27,"",1,0,240,"6-3","Clemson","5/8/1968","4",0,"San Francisco 49ers / 2nd / 53rd pick / 1991"
"27",58,"Brian Jones",27,"MLB",16,7,250,"6-1","UCLA,Texas","1/22/1968","4",4,"Los Angeles Raiders / 8th / 213th pick / 1991"
"28",95,"Ernest Jones",24,"",1,0,263,"6-2","Oregon","4/1/1971","Rook",0,"Los Angeles Rams / 3rd / 100th pick / 1994"
"29",61,"Ed King",26,"",1,0,300,"6-4","Auburn","12/3/1969","4",0,"Cleveland Browns / 2nd / 29th pick / 1991"
"30",68,"Alan Kline",24,"",3,0,290,"6-5","Ohio St.","5/25/1971","Rook",0,""
"31",43,"Tyrone Legette",25,"db",16,2,179,"5-9","Nebraska","2/15/1970","3",2,"New Orleans Saints / 3rd / 72nd pick / 1992"
"32",2,"Chip Lohmiller",29,"",8,0,213,"6-3","Minnesota","7/16/1966","7",-1,"Washington Redskins / 2nd / 55th pick / 1988"
"33",46,"Sean Lumpkin",25,"SS",16,16,206,"6-0","Minnesota","1/4/1970","3",6,"New Orleans Saints / 4th / 106th pick / 1992"
"34",93,"Wayne Martin",30,"RDT",16,16,275,"6-5","Arkansas","10/26/1965","6",9,"New Orleans Saints / 1st / 19th pick / 1989"
"35",44,"J.J. McCleskey",25,"db",14,1,180,"5-8","Tennessee","4/10/1970","1",2,""
"36",67,"Andy McCollum",25,"RG",11,9,300,"6-4","Toledo","6/2/1970","Rook",5,""
"37",22,"Lorenzo Neal",25,"fb",16,5,255,"5-11","Fresno St.","12/27/1970","2",1,"New Orleans Saints / 4th / 89th pick / 1993"
"38",36,"Derrick Ned",26,"",12,0,220,"6-1","Grambling St.","1/5/1969","2",0,""
"39",30,"Anthony Newman",30,"db",12,1,203,"6-0","Oregon","11/25/1965","7",1,"Los Angeles Rams / 2nd / 35th pick / 1988"
"40",60,"Craig Novitsky",24,"g",16,3,295,"6-5","UCLA","5/12/1971","1",3,"New Orleans Saints / 5th / 143rd pick / 1994"
"41",35,"Shane Pahukoa",25,"db",15,2,202,"6-2","Washington","11/25/1970","Rook",2,""
"42",70,"Chris Port",28,"RG",8,8,295,"6-5","Duke","11/2/1967","4",4,"New Orleans Saints / 12th / 320th pick / 1990"
"43",59,"Rufus Porter",30,"LLB",13,12,228,"6-1","Southern","5/18/1965","7",6,""
"44",84,"Steve Rhem",24,"",8,0,212,"6-2","Minnesota,La-Monroe,Ark-Monticello,Rowan","11/9/1971","1",0,""
"45",77,"Willie Roaf*+",25,"LT",16,16,320,"6-5","Louisiana Tech","4/18/1970","2",15,"New Orleans Saints / 1st / 8th pick / 1993"
"46",83,"Torrance Small",25,"wr",16,1,209,"6-3","Alcorn St.","9/4/1970","3",4,"New Orleans Saints / 5th / 138th pick / 1992"
"47",82,"Irv Smith",24,"TE",16,16,249,"6-3","Notre Dame","10/13/1971","2",4,"New Orleans Saints / 1st / 20th pick / 1993"
"48",37,"Jimmy Spencer",26,"LCB",16,15,188,"5-9","Florida","3/29/1969","3",6,"Washington Redskins / 8th / 215th pick / 1991"
"49",90,"Israel Stanley",25,"",14,0,260,"6-3","Arizona St.","4/21/1970","Rook",1,""
"50",54,"Winfred Tubbs",25,"mlb",7,6,250,"6-4","Texas","9/24/1970","1",3,"New Orleans Saints / 3rd / 79th pick / 1994"
"51",97,"Renaldo Turnbull",29,"RDE",15,15,250,"6-4","West Virginia","1/5/1966","5",7,"New Orleans Saints / 1st / 14th pick / 1990"
"52",62,"Jeff Uhlenhake",29,"C",14,14,285,"6-3","Ohio St.","1/28/1966","6",7,"Miami Dolphins / 5th / 121st pick / 1989"
"53",85,"Wesley Walls",29,"TE",16,12,240,"6-5","Mississippi","2/26/1966","6",6,"San Francisco 49ers / 2nd / 56th pick / 1989"
