"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",40,"Rich Alexis",24,"",2,0,220,"6-0","Washington","3/6/1981","Rook",0,""
"2",51,"Akin Ayodele",26,"LB",16,11,251,"6-2","Purdue","9/17/1979","3",7,"Jacksonville Jaguars / 3rd / 89th pick / 2002"
"3",69,"Khalif Barnes",23,"LT",13,12,305,"6-6","Washington","4/21/1982","Rook",7,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"4",80,"Kyle Brady",33,"TE",16,14,278,"6-6","Penn St.","1/14/1972","10",2,"New York Jets / 1st / 9th pick / 1995"
"5",78,"Martin Chase",31,"",1,0,310,"6-2","Oklahoma","12/19/1974","6",0,"Baltimore Ravens / 5th / 124th pick / 1998"
"6",61,"Dan Connolly",23,"",4,0,311,"6-4","SE Missouri St.","9/2/1982","Rook",0,""
"7",35,"Deke Cooper",28,"SS",16,12,215,"6-3","Notre Dame","10/18/1977","3",6,""
"8",21,"Terry Cousin",30,"cb",16,5,181,"5-9","South Carolina","4/11/1975","8",4,""
"9",20,"Donovin Darius",30,"ss",2,2,225,"6-1","Syracuse","8/12/1975","7",1,"Jacksonville Jaguars / 1st / 25th pick / 1998"
"10",94,"Jim Davis",24,"",1,0,276,"6-3","Virginia Tech","10/4/1981","Rook",0,""
"11",55,"Greg Favors",31,"",1,0,242,"6-1","Mississippi St.","9/30/1974","7",0,"Kansas City Chiefs / 4th / 120th pick / 1998"
"12",68,"Derrick Fletcher",30,"rg",13,1,348,"6-6","Baylor","9/9/1975","5",2,"New England Patriots / 5th / 154th pick / 1999"
"13",9,"David Garrard",27,"qb",7,5,244,"6-1","East Carolina","2/14/1978","3",6,"Jacksonville Jaguars / 4th / 108th pick / 2002"
"14",50,"Tony Gilbert",26,"",16,0,239,"6-1","Georgia","10/16/1979","2",2,"Arizona Cardinals / 6th / 210th pick / 2003"
"15",37,"Deon Grant",26,"FS",16,16,207,"6-2","Tennessee","3/14/1979","4",8,"Carolina Panthers / 2nd / 57th pick / 2000"
"16",5,"Quinn Gray",26,"",1,0,246,"6-3","Florida A&M","5/21/1979","Rook",0,""
"17",85,"Cortez Hankton",24,"",6,0,200,"6-0","Texas Southern","1/20/1981","2",0,""
"18",2,"Chris Hanson",29,"",16,0,223,"6-2","Marshall","10/25/1976","6",2,""
"19",97,"Reggie Hayward",26,"DE",15,15,270,"6-5","Iowa St.","3/14/1979","4",9,"Denver Broncos / 3rd / 87th pick / 2001"
"20",98,"John Henderson",26,"RDT",16,15,328,"6-7","Tennessee","1/9/1979","3",9,"Jacksonville Jaguars / 1st / 9th pick / 2002"
"21",86,"Brian Jones",24,"wr",13,1,235,"6-3","La-Lafayette,Ark-Pine Bluff","8/23/1981","1",1,""
"22",33,"Greg Jones",24,"FB",14,13,248,"6-1","Florida St.","5/9/1981","1",5,"Jacksonville Jaguars / 2nd / 55th pick / 2004"
"23",18,"Matt Jones",22,"wr",16,1,242,"6-6","Arkansas","4/22/1983","Rook",5,"Jacksonville Jaguars / 1st / 21st pick / 2005"
"24",7,"Byron Leftwich",25,"QB",11,11,245,"6-5","Marshall","1/14/1980","2",9,"Jacksonville Jaguars / 1st / 7th pick / 2003"
"25",91,"Anthony Maddox",27,"",5,0,305,"6-1","Delta St.","11/22/1978","1",1,"Jacksonville Jaguars / 4th / 118th pick / 2004"
"26",67,"Vince Manuwai",25,"LG",16,16,312,"6-2","Hawaii","7/12/1980","2",9,"Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"27",27,"Rashean Mathis",25,"LCB",16,16,200,"6-1","Bethune-Cookman","8/27/1980","2",9,"Jacksonville Jaguars / 2nd / 39th pick / 2003"
"28",93,"Bobby McCray",24,"de",16,1,261,"6-6","Florida","8/8/1981","1",3,"Jacksonville Jaguars / 7th / 249th pick / 2004"
"29",63,"Brad Meester",28,"C",12,12,300,"6-3","Northern Iowa","3/23/1977","5",7,"Jacksonville Jaguars / 2nd / 60th pick / 2000"
"30",92,"Rob Meier",28,"ldt",16,2,293,"6-5","Washington St.","8/29/1977","5",4,"Jacksonville Jaguars / 7th / 241st pick / 2000"
"31",65,"Chris Naeole",31,"RG",15,15,317,"6-3","Colorado","12/25/1974","8",9,"New Orleans Saints / 1st / 10th pick / 1997"
"32",62,"Dennis Norman",25,"c",16,4,312,"6-5","Princeton","1/26/1980","2",3,"Seattle Seahawks / 7th / 222nd pick / 2001"
"33",84,"Chad Owens",23,"",1,0,183,"5-7","Hawaii","4/3/1982","Rook",0,"Jacksonville Jaguars / 6th / 185th pick / 2005"
"34",34,"Alvin Pearman",23,"",16,0,208,"5-9","Virginia","8/10/1982","Rook",4,"Jacksonville Jaguars / 4th / 127th pick / 2005"
"35",72,"Mike Pearson",25,"lt",4,2,297,"6-7","Florida","8/22/1980","3",2,"Jacksonville Jaguars / 2nd / 40th pick / 2002"
"36",54,"Mike Peterson",29,"MLB",16,16,230,"6-1","Florida","6/17/1976","6",16,"Indianapolis Colts / 2nd / 36th pick / 1999"
"37",26,"David Richardson",24,"",7,0,202,"6-0","Cal Poly-San Luis Obispo","9/9/1981","1",0,""
"38",38,"Chris Roberson",22,"",6,0,185,"5-11","East. Michigan","6/3/1983","Rook",0,"Jacksonville Jaguars / 7th / 237th pick / 2005"
"39",76,"Ephraim Salaam",29,"lt",5,2,295,"6-7","San Diego St.","6/19/1976","7",2,"Atlanta Falcons / 7th / 199th pick / 1998"
"40",10,"Josh Scobee",23,"",16,0,191,"6-1","Louisiana Tech","6/23/1982","1",2,"Jacksonville Jaguars / 5th / 137th pick / 2004"
"41",43,"Gerald Sensabaugh",22,"ss",16,2,210,"6-1","East Tennessee St.,North Carolina","6/13/1983","Rook",2,"Jacksonville Jaguars / 5th / 157th pick / 2005"
"42",52,"Daryl Smith",23,"LB",16,16,235,"6-2","Georgia Tech","3/14/1982","1",9,"Jacksonville Jaguars / 2nd / 39th pick / 2004"
"43",82,"Jimmy Smith",36,"WR",16,16,213,"6-1","Jackson St.","2/9/1969","13",11,"Dallas Cowboys / 2nd / 36th pick / 1992"
"44",41,"Nick Sorensen",27,"",10,0,210,"6-3","Virginia Tech","7/31/1978","4",1,""
"45",95,"Paul Spicer",30,"DE",15,14,287,"6-4","DuPage (IL),Saginaw Valley St.","8/18/1975","6",8,""
"46",31,"Scott Starks",22,"",16,0,172,"5-9","Wisconsin","6/27/1983","Rook",1,"Jacksonville Jaguars / 3rd / 87th pick / 2005"
"47",99,"Marcus Stroud*",27,"LDT",16,16,312,"6-6","Georgia","6/25/1978","4",11,"Jacksonville Jaguars / 1st / 13th pick / 2001"
"48",28,"Fred Taylor",29,"RB",11,11,234,"6-1","Florida","1/27/1976","7",7,"Jacksonville Jaguars / 1st / 9th pick / 1998"
"49",53,"Pat Thomas",22,"",9,0,243,"6-2","North Carolina St.","1/26/1983","Rook",1,"Jacksonville Jaguars / 6th / 194th pick / 2005"
"50",22,"LaBrandon Toefield",25,"rb",9,2,232,"5-11","LSU","9/24/1980","2",1,"Jacksonville Jaguars / 4th / 132nd pick / 2003"
"51",59,"Tracy White",24,"",15,0,230,"6-0","Howard","4/14/1981","2",1,""
"52",75,"Marcellus Wiley",31,"de",11,1,275,"6-4","Columbia","11/30/1974","8",1,"Buffalo Bills / 2nd / 52nd pick / 1997"
"53",19,"Ernest Wilford",26,"WR",16,8,218,"6-4","Virginia Tech","1/14/1979","1",7,"Jacksonville Jaguars / 4th / 120th pick / 2004"
"54",74,"Maurice Williams",26,"RT",16,16,310,"6-5","Michigan","1/26/1979","4",9,"Jacksonville Jaguars / 2nd / 43rd pick / 2001"
"55",11,"Reggie Williams",22,"wr",16,7,225,"6-4","Washington","5/17/1983","1",5,"Jacksonville Jaguars / 1st / 9th pick / 2004"
"56",36,"Derrick Wimbush",25,"fb",14,1,211,"6-1","Fort Valley St.","8/26/1980","Rook",1,""
"57",55,"Jamie Winborn",26,"",5,0,242,"5-11","Vanderbilt","5/14/1979","4",0,"San Francisco 49ers / 2nd / 47th pick / 2001"
"58",87,"George Wrighster",24,"te",16,6,260,"6-3","Oregon","4/1/1981","2",1,"Jacksonville Jaguars / 4th / 104th pick / 2003"
"59",25,"Kenny Wright",28,"RCB",16,16,205,"6-1","Arkansas,NW State (LA)","9/14/1977","6",7,"Minnesota Vikings / 4th / 120th pick / 1999"
"60",88,"Joe Zelenka",29,"",16,0,265,"6-3","Wake Forest","3/9/1976","6",1,""
"61",NA,"Team Total",26.2,"",16,NA,249.5,"6-2.3","","","3.2",NA,""
