"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",69,"Tom Ackerman",28,"",15,0,290,"6-3","East. Washington","9/6/1972","4",1,"New Orleans Saints / 5th / 145th pick / 1996"
"2",20,"Terry Allen",32,"rb",4,3,204,"5-10","Clemson","2/21/1968","9",1,"Minnesota Vikings / 9th / 241st pick / 1990"
"3",18,"Jeff Blake",30,"QB",11,11,223,"6-1","East Carolina","12/4/1970","8",8,"New York Jets / 6th / 166th pick / 1992"
"4",10,"Doug Brien",30,"",16,0,180,"6-0","California","11/24/1970","6",4,"San Francisco 49ers / 3rd / 85th pick / 1994"
"5",2,"Aaron Brooks",24,"qb",8,5,220,"6-4","Virginia","3/24/1976","Rook",7,"Green Bay Packers / 4th / 131st pick / 1999"
"6",35,"Chris Canty",24,"",3,0,185,"5-9","Kansas St.","3/30/1976","3",0,"New England Patriots / 1st / 29th pick / 1997"
"7",92,"Martin Chase",26,"",9,0,310,"6-2","Oklahoma","12/19/1974","1",1,"Baltimore Ravens / 5th / 124th pick / 1998"
"8",51,"Phil Clarke",23,"mlb",14,4,241,"6-0","Pittsburgh","1/9/1977","1",3,""
"9",95,"Marques Douglas",23,"",1,0,286,"6-2","Howard","3/15/1977","Rook",0,""
"10",55,"Mark Fields*",28,"LB",16,14,244,"6-2","Washington St.","11/9/1972","5",9,"New Orleans Saints / 1st / 13th pick / 1995"
"11",62,"Jerry Fontenot",34,"C",16,16,300,"6-3","Texas A&M","11/21/1966","11",7,"Chicago Bears / 3rd / 65th pick / 1989"
"12",37,"Todd Franz",24,"",5,0,202,"6-0","Tulsa","4/12/1976","Rook",0,"Detroit Lions / 5th / 145th pick / 2000"
"13",37,"Steve Gleason",23,"",3,0,215,"5-11","Washington St.","3/19/1977","Rook",0,""
"14",82,"Andrew Glover",33,"TE",16,14,250,"6-6","Grambling St.","8/12/1967","9",3,"Los Angeles Raiders / 10th / 274th pick / 1991"
"15",97,"La'Roi Glover*+",26,"RDT",16,16,285,"6-2","San Diego St.","7/4/1974","4",16,"Oakland Raiders / 5th / 166th pick / 1996"
"16",4,"Toby Gowin",25,"",16,0,167,"5-10","North Texas","3/30/1975","3",2,""
"17",81,"Lamont Hall",26,"te",16,5,260,"6-4","Clemson","11/16/1974","1",0,""
"18",99,"Norman Hand",28,"LDT",15,15,310,"6-3","Mississippi","9/4/1972","4",7,"Miami Dolphins / 5th / 158th pick / 1995"
"19",26,"Corey Harris",24,"cb",3,1,187,"5-10","The Citadel,North Alabama","11/28/1976","1",0,""
"20",36,"Michael Hawthorne",23,"cb",11,1,200,"6-3","Purdue","1/26/1977","Rook",1,"New Orleans Saints / 6th / 195th pick / 2000"
"21",87,"Joe Horn*",28,"WR",16,16,206,"6-1","Itawamba JC","1/16/1972","4",13,"Kansas City Chiefs / 5th / 135th pick / 1996"
"22",47,"Kevin Houser",23,"",16,0,250,"6-2","Ohio St.","8/23/1977","Rook",0,"New Orleans Saints / 7th / 228th pick / 2000"
"23",93,"Darren Howard",24,"DE",16,16,275,"6-3","Kansas St.","11/19/1976","Rook",8,"New Orleans Saints / 2nd / 33rd pick / 2000"
"24",35,"Reggie Howard",23,"",1,0,190,"6-0","Henderson St.,Memphis","5/17/1977","Rook",0,""
"25",88,"Willie Jackson",29,"wr",15,7,212,"6-1","Florida","8/16/1971","5",5,"Dallas Cowboys / 4th / 109th pick / 1994"
"26",94,"Joe Johnson*",28,"DE",16,15,275,"6-4","Louisville","7/11/1972","6",10,"New Orleans Saints / 1st / 13th pick / 1994"
"27",53,"Donta Jones",28,"",12,0,235,"6-2","Nebraska","8/27/1972","5",1,"Pittsburgh Steelers / 4th / 125th pick / 1995"
"28",27,"Rob Kelly",26,"",12,0,199,"6-0","Ohio St.","6/21/1974","3",1,"New Orleans Saints / 2nd / 33rd pick / 1997"
"29",29,"Sammy Knight",25,"SS",16,16,215,"6-0","USC","9/10/1975","3",7,""
"30",23,"Kevin Mathis",26,"LCB",16,16,185,"5-9","Texas A&M-Commerce","4/29/1974","3",6,""
"31",26,"Fred McAfee",32,"",12,0,193,"5-10","Mississippi Col.","6/20/1968","9",0,"New Orleans Saints / 6th / 154th pick / 1991"
"32",40,"Brian Milne",27,"fb",16,2,255,"6-3","Penn St.","1/7/1973","4",0,"Indianapolis Colts / 4th / 115th pick / 1996"
"33",59,"Keith Mitchell*",26,"LB",16,14,236,"6-2","Texas A&M","7/24/1974","3",11,""
"34",25,"Alex Molden",27,"lcb",15,6,190,"5-10","Oregon","8/4/1973","4",3,"New Orleans Saints / 1st / 11th pick / 1996"
"35",32,"Jerald Moore",26,"",11,1,225,"5-9","Oklahoma","11/20/1974","4",1,"St. Louis Rams / 3rd / 83rd pick / 1996"
"36",30,"Chad Morton",23,"rb",16,3,203,"5-8","USC","4/4/1977","Rook",3,"New Orleans Saints / 5th / 166th pick / 2000"
"37",65,"Chris Naeole",26,"RG",16,16,317,"6-3","Colorado","12/25/1974","3",7,"New Orleans Saints / 1st / 10th pick / 1997"
"38",28,"Chris Oldham",32,"",13,1,200,"5-9","Oregon","10/26/1968","10",2,"Detroit Lions / 4th / 105th pick / 1990"
"39",39,"Darren Perry",32,"FS",16,16,196,"5-11","Penn St.","12/29/1968","8",6,"Pittsburgh Steelers / 8th / 203rd pick / 1992"
"40",83,"Keith Poole",26,"wr",15,4,188,"6-0","Arizona St.","6/18/1974","3",3,"New Orleans Saints / 4th / 116th pick / 1997"
"41",70,"Marcus Price",28,"",7,0,310,"6-4","LSU","3/3/1972","3",1,"Jacksonville Jaguars / 6th / 172nd pick / 1995"
"42",86,"Jake Reed",33,"wr",7,6,216,"6-3","Grambling St.","9/28/1967","9",2,"Minnesota Vikings / 3rd / 68th pick / 1991"
"43",77,"Willie Roaf*",30,"LT",16,16,320,"6-5","Louisiana Tech","4/18/1970","7",14,"New Orleans Saints / 1st / 8th pick / 1993"
"44",54,"Darrin Smith",30,"mlb",16,11,236,"6-1","Miami (FL)","4/15/1970","7",6,"Dallas Cowboys / 2nd / 54th pick / 1993"
"45",44,"Terrelle Smith",22,"fb",14,9,246,"6-0","Arizona St.","3/12/1978","Rook",1,"New Orleans Saints / 4th / 96th pick / 2000"
"46",89,"Dave Stachelski",23,"",4,0,250,"6-3","Boise St.","3/1/1977","Rook",0,"New England Patriots / 5th / 141st pick / 2000"
"47",78,"Daryl Terrell",25,"",16,0,317,"6-4","Southern Miss","1/25/1975","1",1,""
"48",50,"Corey Terry",24,"",7,0,246,"6-3","Tennessee","3/6/1976","1",0,"Indianapolis Colts / 7th / 250th pick / 1999"
"49",22,"Fred Thomas",27,"",11,0,184,"5-9","Miss. Valley St.,Mississippi,Tenn-Martin","9/11/1973","4",1,"Seattle Seahawks / 2nd / 47th pick / 1996"
"50",90,"Jared Tomich",26,"",15,0,281,"6-3","Nebraska","4/24/1974","3",1,"New Orleans Saints / 2nd / 39th pick / 1997"
"51",68,"Kyle Turley+",25,"RT",16,16,309,"6-5","San Diego St.","9/24/1975","2",14,"New Orleans Saints / 1st / 7th pick / 1998"
"52",58,"Phillip Ward",26,"",2,0,235,"6-2","UCLA","11/1/1974","2",0,""
"53",24,"Fred Weary",26,"RCB",12,12,181,"5-10","Florida","4/12/1974","2",5,"New Orleans Saints / 4th / 97th pick / 1998"
"54",84,"Austin Wheatley",23,"",4,0,254,"6-3","Iowa","11/16/1977","Rook",0,"New Orleans Saints / 5th / 158th pick / 2000"
"55",98,"Willie Whitehead",27,"de",16,2,300,"6-3","Auburn","1/26/1973","1",2,""
"56",34,"Ricky Williams",23,"RB",10,10,226,"5-10","Texas","5/21/1977","1",11,"New Orleans Saints / 1st / 5th pick / 1999"
"57",63,"Wally Williams",29,"LG",16,16,305,"6-2","Florida A&M","2/20/1971","7",7,""
"58",80,"Robert Wilson",26,"",15,0,176,"5-11","Florida A&M","6/23/1974","2",1,""
"59",NA,"Team Total",26.6,"",16,NA,237.9,"6-1.1","","","3.4",NA,""
