"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"Prince Amukamara",24,"RCB",16,16,201,"6-0","Nebraska","6/6/1989","2",6,"New York Giants / 1st / 19th pick / 2011"
"2",64,"David Baas",32,"c",3,3,319,"6-4","Michigan","9/28/1981","8",1,"San Francisco 49ers / 2nd / 33rd pick / 2005"
"3",54,"Jon Beason",28,"MLB",12,11,237,"6-0","Miami (FL)","1/14/1985","6",6,"Carolina Panthers / 1st / 25th pick / 2007"
"4",65,"Will Beatty",28,"LT",16,16,291,"6-6","Connecticut","3/2/1985","4",6,"New York Giants / 2nd / 60th pick / 2009"
"5",77,"Kevin Boothe",30,"LG",16,16,300,"6-5","Cornell","7/5/1983","7",6,"Oakland Raiders / 6th / 176th pick / 2006"
"6",59,"Allen Bradford",25,"",9,0,235,"5-11","USC","8/31/1988","2",1,"Tampa Bay Buccaneers / 6th / 187th pick / 2011"
"7",73,"James Brewer",26,"lg",16,8,323,"6-6","Indiana","12/23/1987","2",3,"New York Giants / 4th / 117th pick / 2011"
"8",35,"Andre Brown",27,"RB",8,8,224,"6-0","North Carolina St.","12/15/1986","4",3,"New York Giants / 4th / 129th pick / 2009"
"9",3,"Josh Brown",34,"",16,0,202,"6-0","Nebraska","4/29/1979","10",3,"Seattle Seahawks / 7th / 222nd pick / 2003"
"10",39,"John Conner",26,"fb",13,7,240,"5-11","Kentucky","6/8/1987","3",0,"New York Jets / 5th / 139th pick / 2010"
"11",53,"Dan Connor",28,"",1,0,233,"6-3","Penn St.","11/2/1985","5",0,"Carolina Panthers / 3rd / 74th pick / 2008"
"12",63,"Jim Cordle",26,"c",11,7,297,"6-4","Ohio St.","8/22/1987","2",3,""
"13",29,"Michael Cox",25,"rb",14,1,NA,"","Massachusetts","11/14/1988","Rook",0,"New York Giants / 7th / 253rd pick / 2013"
"14",80,"Victor Cruz",27,"WR",14,12,204,"6-0","Massachusetts","11/11/1986","3",6,""
"15",51,"Zak DeOssie",29,"",16,0,245,"6-4","Brown","5/24/1984","6",1,"New York Giants / 4th / 116th pick / 2007"
"16",66,"David Diehl",33,"RG",11,11,315,"6-5","Illinois","9/15/1980","10",4,"New York Giants / 5th / 160th pick / 2003"
"17",84,"Larry Donnell",25,"te",16,1,269,"6-5","Grambling St.","11/1/1988","1",0,""
"18",47,"Marcus Dowtin",24,"",3,0,230,"6-2","North Alabama","1/22/1989","1",0,""
"19",79,"Stephen Goodin",25,"",1,0,310,"6-6","Nebraska-Kearney","8/25/1988","1",0,""
"20",96,"Johnathan Hankins",21,"",11,0,320,"6-3","Ohio St.","3/30/1992","Rook",1,"New York Giants / 2nd / 49th pick / 2013"
"21",58,"Mark Herzlich",26,"mlb",16,2,250,"6-4","Boston Col.","9/1/1987","2",3,""
"22",25,"Will Hill",23,"FS",12,10,205,"6-1","Florida","3/7/1990","1",5,""
"23",44,"Peyton Hillis",27,"rb",7,1,240,"6-1","Arkansas","1/21/1986","5",2,"Denver Broncos / 7th / 227th pick / 2008"
"24",28,"Jayron Hosley",23,"lcb",11,1,178,"5-10","Virginia Tech","9/18/1990","1",1,"New York Giants / 3rd / 94th pick / 2012"
"25",45,"Henry Hynoski",25,"te",3,2,260,"6-2","Pittsburgh","12/30/1988","2",0,""
"26",34,"Brandon Jacobs",31,"rb",7,1,256,"6-4","Southern Illinois","7/6/1982","8",1,"New York Giants / 4th / 110th pick / 2005"
"27",37,"Charles James",23,"",12,0,179,"5-9","Charleston Southern","5/14/1990","Rook",1,""
"28",99,"Cullen Jenkins",32,"RDT",16,15,292,"6-3","Central Michigan","1/20/1981","9",8,""
"29",12,"Jerrel Jernigan",24,"wr",15,3,181,"5-9","Troy","6/14/1989","2",2,"New York Giants / 3rd / 83rd pick / 2011"
"30",97,"Linval Joseph",25,"LDT",15,15,328,"6-4","East Carolina","10/10/1988","3",8,"New York Giants / 2nd / 46th pick / 2010"
"31",94,"Mathias Kiwanuka",30,"DE",16,10,260,"6-5","Boston Col.","3/8/1983","7",6,"New York Giants / 1st / 32nd pick / 2006"
"32",78,"Markus Kuhn",27,"",5,0,299,"6-4","North Carolina St.","5/5/1986","1",0,"New York Giants / 7th / 239th pick / 2012"
"33",10,"Eli Manning",32,"QB",16,16,218,"6-4","Mississippi","1/3/1981","9",7,"San Diego Chargers / 1st / 1st pick / 2004"
"34",38,"Trumaine McBride",28,"LCB",15,10,185,"5-9","Mississippi","9/24/1985","6",5,"Chicago Bears / 7th / 221st pick / 2007"
"35",79,"Damontre Moore",21,"",15,0,250,"6-5","Texas A&M","9/11/1992","Rook",1,"New York Giants / 3rd / 81st pick / 2013"
"36",67,"Brandon Mosley",25,"rg",13,1,314,"6-5","Auburn","12/21/1988","1",1,"New York Giants / 4th / 131st pick / 2012"
"37",21,"Ryan Mundy",28,"fs",16,9,215,"6-1","West Virginia","2/11/1985","4",4,"Pittsburgh Steelers / 6th / 194th pick / 2008"
"38",18,"Louis Murphy",26,"",14,0,200,"6-2","Florida","5/11/1987","4",0,"Oakland Raiders / 4th / 124th pick / 2009"
"39",83,"Brandon Myers",28,"TE",16,14,250,"6-4","Iowa","9/4/1985","4",3,"Oakland Raiders / 6th / 202nd pick / 2009"
"40",88,"Hakeem Nicks",25,"WR",15,15,210,"6-0","North Carolina","1/14/1988","4",6,"New York Giants / 1st / 29th pick / 2009"
