"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Bobby Abrams",28,"lb",9,1,240,"6-3","Michigan","4/12/1967","5",1,""
"2",78,"Bruce Armstrong*",30,"LT",16,16,295,"6-4","Louisville","9/7/1965","8",8,"New England Patriots / 1st / 23rd pick / 1987"
"3",3,"Matt Bahr",39,"K",16,0,175,"5-10","Penn St.","7/6/1956","16",2,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"4",98,"Troy Barnett",24,"RDE",16,15,293,"6-5","North Carolina","5/24/1971","1",7,""
"5",11,"Drew Bledsoe",23,"QB",15,15,238,"6-5","Washington St.","2/14/1972","2",7,"New England Patriots / 1st / 1st pick / 1993"
"6",82,"Vincent Brisby",24,"WR",16,16,190,"6-3","La-Monroe","1/25/1971","2",7,"New England Patriots / 2nd / 56th pick / 1993"
"7",30,"Corwin Brown",25,"db",16,2,200,"6-1","Michigan","4/25/1970","2",2,"New England Patriots / 4th / 110th pick / 1993"
"8",80,"Troy Brown",24,"",16,0,196,"5-10","Marshall","7/2/1971","2",1,"New England Patriots / 8th / 198th pick / 1993"
"9",59,"Vincent Brown",30,"LILB",16,16,245,"6-2","Miss. Valley St.","1/9/1965","7",8,"New England Patriots / 2nd / 43rd pick / 1988"
"10",85,"John Burke",24,"te",16,4,248,"6-3","Virginia Tech","9/7/1971","1",1,"New England Patriots / 4th / 121st pick / 1994"
"11",41,"Eddie Cade",22,"",10,0,206,"6-1","Arizona St.","8/4/1973","Rook",1,""
"12",54,"Alcides Catanho",23,"",12,0,230,"6-4","Rutgers","1/20/1972","Rook",1,""
"13",87,"Ben Coates*+",26,"TE",16,15,245,"6-5","Livingstone","8/16/1969","4",7,"New England Patriots / 5th / 124th pick / 1991"
"14",92,"Ferric Collons",26,"de",16,4,290,"6-7","California","12/4/1969","Rook",3,""
"15",26,"Corey Croom",24,"rb",13,1,208,"5-11","Ball St.","5/22/1971","2",0,""
"16",66,"Jeff Dellenbach",32,"c",15,5,290,"6-6","Wisconsin","2/14/1963","10",2,"Miami Dolphins / 4th / 111th pick / 1985"
"17",99,"Steve DeOssie",33,"",16,0,248,"6-2","Boston Col.","11/22/1962","11",1,"Dallas Cowboys / 4th / 110th pick / 1984"
"18",88,"David Frisch",25,"",2,0,260,"6-7","Iowa Central,Missouri,Colorado St.","6/22/1970","2",0,""
"19",33,"Sam Gash",26,"FB",15,12,242,"6-0","Penn St.","3/7/1969","3",2,"New England Patriots / 8th / 205th pick / 1992"
"20",67,"Mike Gisler",26,"",16,0,295,"6-4","Houston","8/26/1969","2",1,"New Orleans Saints / 11th / 303rd pick / 1992"
"21",81,"Hason Graham",24,"wr",10,1,176,"5-10","Georgia","3/21/1971","Rook",1,""
"22",34,"Rupert Grant",22,"rb",7,1,233,"6-1","Howard","11/5/1973","Rook",0,""
"23",38,"David Green",23,"",2,0,193,"5-11","Boston Col.","4/18/1972","Rook",0,""
"24",29,"Myron Guyton",28,"FS",14,14,205,"6-1","East. Kentucky","8/26/1967","6",6,"New York Giants / 8th / 218th pick / 1989"
"25",77,"Pat Harlow",26,"",10,0,295,"6-6","USC","3/16/1969","4",1,"New England Patriots / 1st / 11th pick / 1991"
"26",31,"Jimmy Hitchcock",25,"",8,0,190,"5-10","North Carolina","11/9/1970","Rook",1,"New England Patriots / 3rd / 88th pick / 1995"
"27",37,"Maurice Hurst",28,"RCB",10,10,185,"5-10","Southern","9/17/1967","6",4,"New England Patriots / 4th / 96th pick / 1989"
"28",52,"Ted Johnson",23,"RILB",12,12,253,"6-4","Colorado","12/4/1972","Rook",5,"New England Patriots / 2nd / 57th pick / 1995"
"29",97,"Aaron Jones",29,"",10,0,261,"6-5","East. Kentucky","12/18/1966","7",1,"Pittsburgh Steelers / 1st / 18th pick / 1988"
"30",96,"Mike Jones",26,"de",13,3,290,"6-4","North Carolina St.","8/25/1969","4",5,"Phoenix Cardinals / 2nd / 32nd pick / 1991"
"31",61,"Bob Kratch",29,"RG",16,16,288,"6-3","Iowa","1/6/1966","6",6,"New York Giants / 3rd / 64th pick / 1989"
"32",68,"Max Lane",24,"RT",16,16,315,"6-6","Navy","2/22/1971","1",6,"New England Patriots / 6th / 168th pick / 1994"
"33",24,"Ty Law",21,"rcb",14,7,200,"5-11","Michigan","2/10/1974","Rook",4,"New England Patriots / 1st / 23rd pick / 1995"
"34",86,"Kevin Lee",24,"wr",7,2,194,"6-1","Alabama","1/1/1971","Rook",1,"New England Patriots / 2nd / 35th pick / 1994"
"35",43,"Vernon Lewis",25,"db",16,2,192,"5-10","Pittsburgh","10/27/1970","2",2,""
"36",28,"Curtis Martin*",22,"RB",16,15,210,"5-11","Pittsburgh","5/1/1973","Rook",10,"New England Patriots / 3rd / 74th pick / 1995"
"37",55,"Willie McGinest",24,"LOLB",16,16,270,"6-5","USC","12/11/1971","1",7,"New England Patriots / 1st / 4th pick / 1994"
"38",22,"Dave Meggett",29,"KR",16,0,190,"5-7","Morgan St.,Towson","4/30/1966","6",4,"New York Giants / 5th / 132nd pick / 1989"
"39",70,"Brandon Moore",25,"",6,0,290,"6-6","Duke","6/21/1970","2",0,""
"40",58,"Marty Moore",24,"lb",16,2,244,"6-1","Kentucky","3/19/1971","1",2,"New England Patriots / 7th / 222nd pick / 1994"
"41",83,"Will Moore",25,"WR",14,13,184,"6-1","Texas Southern","2/21/1970","Rook",4,""
"42",5,"Pat O'Neill",24,"P",8,0,200,"6-1","Syracuse","2/9/1971","1",0,"New England Patriots / 5th / 135th pick / 1994"
