"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"Mike Adams",30,"FS",16,16,195,"5-10","Delaware","3/24/1981","7",8,""
"2",58,"Marcus Benard",26,"",4,0,256,"6-2","Jackson St.","7/26/1985","2",0,""
"3",24,"Sheldon Brown",32,"RCB",16,16,196,"5-10","South Carolina","3/19/1979","9",8,"Philadelphia Eagles / 2nd / 59th pick / 2002"
"4",59,"Titus Brown",25,"",10,0,305,"6-4","Mississippi St.","3/27/1986","3",1,""
"5",84,"Jordan Cameron",23,"te",8,2,244,"6-5","USC","8/7/1988","Rook",0,"Cleveland Browns / 4th / 102nd pick / 2011"
"6",33,"Thomas Clayton",27,"",3,0,225,"5-11","Kansas St.","4/26/1984","1",0,""
"7",68,"Oniel Cousins",27,"rt",4,1,315,"6-4","Texas-El Paso","6/28/1984","Rook",1,"Baltimore Ravens / 3rd / 99th pick / 2008"
"8",16,"Josh Cribbs",28,"wr",16,7,192,"6-1","Kent St.","6/9/1983","6",4,""
"9",4,"Phil Dawson",36,"",16,0,195,"5-11","Texas","1/23/1975","12",4,""
"10",34,"James Dockery",23,"",12,0,185,"6-1","Oregon St.","11/9/1988","Rook",1,""
"11",49,"Auston English",24,"",7,0,250,"6-3","Oklahoma","3/10/1987","Rook",0,""
"12",99,"Scott Fujita",32,"LB",10,10,247,"6-5","California","4/28/1979","9",5,"Kansas City Chiefs / 5th / 143rd pick / 2002"
"13",51,"Chris Gocong",28,"LB",16,16,260,"6-2","Cal Poly-San Luis Obispo","11/16/1983","4",9,"Philadelphia Eagles / 3rd / 71st pick / 2006"
"14",77,"John Greco",26,"",15,0,320,"6-5","Toledo","3/24/1985","3",0,"St. Louis Rams / 3rd / 65th pick / 2008"
"15",87,"Dan Gronkowski",26,"",2,0,255,"6-6","Maryland","1/21/1985","2",0,"Detroit Lions / 7th / 255th pick / 2009"
"16",23,"Joe Haden",22,"LCB",15,15,190,"5-11","Florida","4/14/1989","1",7,"Cleveland Browns / 1st / 7th pick / 2010"
"17",27,"Eric Hagg",22,"",10,0,206,"6-1","Nebraska","9/15/1989","Rook",1,"Cleveland Browns / 7th / 248th pick / 2011"
"18",31,"Montario Hardesty",24,"rb",10,4,205,"5-11","Tennessee","2/1/1987","Rook",2,"Cleveland Browns / 2nd / 59th pick / 2010"
"19",75,"Artis Hicks",33,"rt",9,3,320,"6-4","Memphis","11/28/1978","8",1,""
"20",40,"Peyton Hillis",25,"RB",10,9,240,"6-1","Arkansas","1/21/1986","3",4,"Denver Broncos / 7th / 227th pick / 2008"
