"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",39,"Brian Allred",24,"",4,0,175,"5-10","Sacramento St.","3/16/1969","Rook",0,""
"2",81,"Michael Bates",24,"KR",16,1,189,"5-10","Arizona","12/19/1969","Rook",0,"Seattle Seahawks / 6th / 150th pick / 1992"
"3",57,"Ray Berry",30,"lb",7,2,227,"6-2","Baylor","10/28/1963","6",1,"Minnesota Vikings / 2nd / 44th pick / 1987"
"4",25,"Robert Blackmon",26,"SS",16,16,208,"6-0","Baylor","5/12/1967","3",6,"Seattle Seahawks / 2nd / 34th pick / 1990"
"5",69,"Jeff Blackshear",24,"g",15,2,323,"6-6","La-Monroe","3/29/1969","Rook",2,"Seattle Seahawks / 8th / 197th pick / 1993"
"6",89,"Brian Blades",28,"WR",16,14,189,"5-11","Miami (FL)","7/24/1965","5",9,"Seattle Seahawks / 2nd / 49th pick / 1988"
"7",51,"David Brandon",28,"",7,0,234,"6-4","Memphis","2/9/1965","6",0,"Buffalo Bills / 3rd / 60th pick / 1987"
"8",64,"Darrick Brilz",29,"LG",16,16,287,"6-3","Oregon St.","2/14/1964","6",7,""
"9",77,"Jeff Bryant",33,"LDE",16,15,276,"6-5","Clemson","5/22/1960","11",6,"Seattle Seahawks / 1st / 6th pick / 1982"
"10",50,"Anthony Davis",24,"",10,0,235,"6-0","Utah","3/7/1969","Rook",1,"Houston Oilers / 11th / 301st pick / 1992"
"11",53,"Ray Donaldson",35,"C",16,16,311,"6-3","Georgia","5/18/1958","13",7,"Baltimore Colts / 2nd / 32nd pick / 1980"
"12",82,"Ferrell Edmunds",28,"TE",16,16,254,"6-6","Maryland","4/16/1965","5",2,"Miami Dolphins / 3rd / 73rd pick / 1988"
"13",67,"Antonio Edwards",23,"",9,0,271,"6-3","Valdosta St.","3/10/1970","Rook",1,"Seattle Seahawks / 8th / 204th pick / 1993"
"14",18,"Stan Gelbaugh",31,"",1,0,207,"6-3","Maryland","12/4/1962","4",0,"Dallas Cowboys / 6th / 150th pick / 1986"
"15",26,"Carlton Gray",22,"db",10,2,198,"6-0","UCLA","6/26/1971","Rook",2,"Seattle Seahawks / 2nd / 30th pick / 1993"
"16",87,"Paul Green",27,"TE",15,8,236,"6-3","USC","10/8/1966","4",2,"Denver Broncos / 8th / 208th pick / 1989"
"17",55,"Dino Hackett",29,"",3,0,228,"6-3","Appalachian St.","6/28/1964","7",0,"Kansas City Chiefs / 2nd / 35th pick / 1986"
"18",29,"Dwayne Harper",27,"LCB",14,14,175,"5-11","South Carolina St.","3/29/1966","5",5,"Seattle Seahawks / 11th / 299th pick / 1988"
