"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",74,"Lester Archambeau",25,"",16,0,275,"6-5","Stanford","6/27/1967","2",1,"Green Bay Packers / 7th / 186th pick / 1990"
"2",67,"Sebastian Barrie",22,"",3,0,275,"6-2","Prairie View,Liberty","5/26/1970","Rook",0,""
"3",82,"Sanjay Beach",26,"WR",16,11,189,"6-0","Colorado St.","2/21/1966","3",1,""
"4",34,"Edgar Bennett",23,"rb",16,2,217,"6-0","Florida St.","2/15/1969","Rook",2,"Green Bay Packers / 4th / 103rd pick / 1992"
"5",90,"Tony Bennett",25,"ROLB",16,16,250,"6-2","Mississippi","7/1/1967","2",9,"Green Bay Packers / 1st / 18th pick / 1990"
"6",22,"Lewis Billups",29,"db",5,4,190,"5-11","North Alabama","10/10/1963","6",2,"Cincinnati Bengals / 2nd / 38th pick / 1986"
"7",51,"Jeff Brady",24,"",8,0,235,"6-1","Kentucky","11/9/1968","1",1,"Pittsburgh Steelers / 12th / 323rd pick / 1991"
"8",62,"Matt Brock",26,"LDE",16,16,300,"6-5","Oregon","1/14/1966","3",8,"Green Bay Packers / 3rd / 58th pick / 1989"
"9",87,"Robert Brooks",22,"wr",16,1,177,"6-0","South Carolina","6/23/1970","Rook",1,"Green Bay Packers / 3rd / 62nd pick / 1992"
"10",93,"Robert Brown",32,"RDE",16,16,268,"6-2","Chowan,Virginia Tech","5/21/1960","10",7,"Green Bay Packers / 4th / 98th pick / 1982"
"11",27,"Terrell Buckley",21,"LCB",14,12,180,"5-10","Florida St.","6/7/1971","Rook",8,"Green Bay Packers / 1st / 5th pick / 1992"
"12",36,"LeRoy Butler",24,"SS",15,15,197,"6-0","Florida St.","7/19/1968","2",6,"Green Bay Packers / 2nd / 48th pick / 1990"
"13",63,"James Campen",28,"C",13,13,269,"6-3","Tulane","6/11/1964","5",6,""
"14",21,"Carl Carter",28,"db",7,1,180,"5-11","Texas Tech","3/7/1964","6",1,"St. Louis Cardinals / 4th / 89th pick / 1986"
"15",26,"Chuck Cecil*",28,"FS",16,16,185,"6-0","Arizona","11/8/1964","4",9,"Green Bay Packers / 4th / 89th pick / 1988"
"16",25,"Vinnie Clark",23,"RCB",16,11,202,"6-0","Ohio St.","1/22/1969","1",5,"Green Bay Packers / 1st / 19th pick / 1991"
"17",55,"Brett Collins",24,"",11,0,226,"6-1","Washington","10/8/1968","Rook",1,"Green Bay Packers / 12th / 314th pick / 1992"
"18",94,"Mark D'Onofrio",23,"lb",2,2,235,"6-2","Penn St.","3/17/1969","Rook",1,"Green Bay Packers / 2nd / 34th pick / 1992"
"19",99,"Don Davey",24,"",9,0,273,"6-4","Wisconsin","4/8/1968","1",1,"Green Bay Packers / 3rd / 67th pick / 1991"
"20",56,"Burnell Dent",29,"lb",15,3,236,"6-1","Tulane","3/16/1963","6",2,"Green Bay Packers / 6th / 143rd pick / 1986"
"21",4,"Brett Favre*",23,"QB",15,13,225,"6-2","Southern Miss","10/10/1969","1",12,"Atlanta Falcons / 2nd / 33rd pick / 1991"
"22",71,"Cecil Gray",24,"",2,0,305,"6-4","North Carolina","2/16/1968","2",0,"Philadelphia Eagles / 9th / 244th pick / 1990"
"23",65,"Ron Hallstrom",33,"RG",16,16,300,"6-6","Iowa Central,Iowa","6/11/1959","10",7,"Green Bay Packers / 1st / 22nd pick / 1982"
"24",81,"Corey Harris",23,"KR",10,0,213,"5-11","Vanderbilt","10/25/1969","Rook",1,"Houston Oilers / 3rd / 77th pick / 1992"
"25",80,"Jackie Harris",24,"TE",16,11,244,"6-4","La-Monroe","1/4/1968","2",6,"Green Bay Packers / 4th / 102nd pick / 1990"
"26",24,"Tim Hauck",26,"",16,0,187,"5-10","Pacific (OR),Montana","12/20/1966","2",1,""
"27",50,"Johnny Holland",27,"RILB",14,14,231,"6-2","Texas A&M","3/11/1965","5",8,"Green Bay Packers / 2nd / 41st pick / 1987"
"28",88,"Darryl Ingram",26,"",16,0,240,"6-3","California","5/2/1966","3",0,"Minnesota Vikings / 4th / 108th pick / 1989"
"29",13,"Chris Jacke",26,"K",16,0,205,"6-0","Texas-El Paso","3/12/1966","3",4,"Green Bay Packers / 6th / 142nd pick / 1989"
"30",40,"Johnnie Jackson",25,"",1,0,204,"6-1","Houston","1/11/1967","3",0,"San Francisco 49ers / 5th / 122nd pick / 1989"
"31",92,"John Jurkovic",25,"NT",16,12,301,"6-2","East. Illinois","8/18/1967","1",6,""
