"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",83,"Courtney Anderson",24,"te",9,4,270,"6-7","San Jose St.","11/19/1980","Rook",1,"Oakland Raiders / 7th / 245th pick / 2004"
"2",23,"Marques Anderson",25,"SS",14,10,212,"5-11","UCLA","5/26/1979","2",4,"Green Bay Packers / 3rd / 92nd pick / 2002"
"3",21,"Nnamdi Asomugha",23,"cb",16,7,215,"6-3","California","7/6/1981","1",2,"Oakland Raiders / 1st / 31st pick / 2003"
"4",70,"Brad Badger",29,"LG",16,12,320,"6-4","Stanford","1/11/1975","7",6,"Washington Redskins / 5th / 162nd pick / 1997"
"5",91,"Tyler Brayton",25,"DE",15,15,280,"6-6","Colorado","11/20/1979","1",5,"Oakland Raiders / 1st / 32nd pick / 2003"
"6",34,"Ray Buchanan",33,"FS",16,16,186,"5-9","Louisville","9/29/1971","11",5,"Indianapolis Colts / 3rd / 65th pick / 1993"
"7",31,"Phillip Buchanon",24,"CB",14,14,185,"5-10","Miami (FL)","9/19/1980","2",5,"Oakland Raiders / 1st / 17th pick / 2002"
"8",55,"Danny Clark",27,"LB",16,16,248,"6-2","Illinois","5/9/1977","4",6,"Jacksonville Jaguars / 7th / 245th pick / 2000"
"9",5,"Kerry Collins",32,"QB",14,13,248,"6-5","Penn St.","12/30/1972","9",10,"Carolina Panthers / 1st / 5th pick / 1995"
"10",40,"Jarrod Cooper",26,"",9,0,210,"6-0","Kansas St.","3/31/1978","3",1,"Carolina Panthers / 5th / 143rd pick / 2001"
"11",32,"Zack Crockett",32,"fb",16,9,240,"6-2","Florida St.","12/2/1972","9",2,"Indianapolis Colts / 3rd / 79th pick / 1995"
"12",89,"Ronald Curry",25,"wr",12,3,220,"6-2","North Carolina","5/28/1979","2",6,"Oakland Raiders / 7th / 235th pick / 2002"
"13",20,"Justin Fargas",24,"",12,0,220,"6-1","Michigan,USC","1/25/1980","1",1,"Oakland Raiders / 3rd / 96th pick / 2003"
"14",10,"Carlos Francis",23,"",5,0,190,"5-10","Texas Tech","1/3/1981","Rook",0,"Oakland Raiders / 4th / 99th pick / 2004"
"15",85,"Doug Gabriel",24,"wr",16,5,215,"6-2","Central Florida","8/27/1980","1",5,"Oakland Raiders / 5th / 167th pick / 2003"
"16",76,"Robert Gallery",24,"RT",16,15,325,"6-7","Iowa","7/26/1980","Rook",9,"Oakland Raiders / 1st / 2nd pick / 2004"
"17",12,"Rich Gannon",39,"qb",3,3,210,"6-3","Delaware","12/20/1965","17",2,"New England Patriots / 4th / 98th pick / 1987"
"18",94,"Akbar Gbaja-Biamila",25,"",14,0,270,"6-5","San Diego St.","5/6/1979","1",1,""
"19",59,"DeLawrence Grant",25,"LB",9,9,280,"6-3","Oregon St.","11/18/1979","3",3,"Oakland Raiders / 3rd / 89th pick / 2001"
"20",64,"Jake Grove",24,"RG",9,8,300,"6-4","Virginia Tech","1/22/1980","Rook",4,"Oakland Raiders / 2nd / 45th pick / 2004"
"21",98,"Bobby Hamilton",33,"DE",16,15,280,"6-5","Southern Miss","7/1/1971","8",5,""
"22",58,"Napoleon Harris",25,"LB",14,9,255,"6-2","Northwestern","2/25/1979","2",3,"Oakland Raiders / 1st / 23rd pick / 2002"
"23",44,"Chris Hetherington",32,"fb",5,2,245,"6-3","Yale","11/27/1972","8",0,""
