"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",95,"Anthony Adams",29,"nt",16,8,300,"6-0","Penn St.","6/18/1980","6",5,"San Francisco 49ers / 2nd / 57th pick / 2003"
"2",90,"Gaines Adams",26,"",10,0,258,"6-5","Clemson","6/8/1983","2",1,"Tampa Bay Buccaneers / 1st / 4th pick / 2007"
"3",24,"Al Afalava",22,"SS",13,13,213,"5-11","Oregon St.","1/20/1987","Rook",5,"Chicago Bears / 6th / 190th pick / 2009"
"4",97,"Mark Anderson",26,"de",16,2,255,"6-4","Alabama","5/26/1983","3",2,"Chicago Bears / 5th / 159th pick / 2006"
"5",19,"Devin Aromashodu",25,"wr",10,2,202,"6-2","Auburn","5/23/1984","2",3,"Miami Dolphins / 7th / 233rd pick / 2006"
"6",67,"Josh Beekman",26,"lg",11,4,313,"6-2","Boston Col.","6/30/1983","2",3,"Chicago Bears / 4th / 130th pick / 2007"
"7",32,"Kahlil Bell",23,"",7,0,219,"6-0","UCLA","12/10/1986","Rook",1,""
"8",80,"Earl Bennett",22,"WR",16,15,205,"6-1","Vanderbilt","3/23/1987","1",7,"Chicago Bears / 3rd / 70th pick / 2008"
"9",35,"Zackary Bowman",25,"RCB",16,12,197,"6-1","Nebraska","11/18/1984","1",5,"Chicago Bears / 5th / 142nd pick / 2008"
"10",55,"Lance Briggs*",29,"LB",15,15,238,"6-1","Arizona","11/12/1980","6",10,"Chicago Bears / 3rd / 68th pick / 2003"
"11",96,"Alex Brown",30,"DE",16,16,262,"6-3","Florida","6/4/1979","7",7,"Chicago Bears / 4th / 104th pick / 2002"
"12",36,"Josh Bullocks",26,"s",12,4,207,"6-0","Nebraska","2/28/1983","4",2,"New Orleans Saints / 2nd / 40th pick / 2005"
"13",88,"Desmond Clark",32,"te",11,7,255,"6-3","Wake Forest","4/20/1977","10",1,"Denver Broncos / 6th / 179th pick / 1999"
"14",6,"Jay Cutler",26,"QB",16,16,225,"6-3","Vanderbilt","4/29/1983","3",10,"Denver Broncos / 1st / 11th pick / 2006"
"15",87,"Kellen Davis",24,"te",16,2,259,"6-6","Michigan St.","10/11/1985","1",1,"Chicago Bears / 5th / 158th pick / 2008"
"16",81,"Rashied Davis",30,"",16,0,180,"5-10","San Jose St.","7/24/1979","4",0,""
"17",22,"Matt Forte",24,"RB",16,16,221,"6-1","Tulane","12/10/1985","1",9,"Chicago Bears / 2nd / 44th pick / 2008"
"18",NA,"Michael Gaines",29,"",1,0,280,"6-3","Central Florida","3/30/1980","5",0,"Carolina Panthers / 7th / 232nd pick / 2004"
"19",63,"Roberto Garza",30,"RG",16,16,296,"6-2","Texas A&M-Kingsville","3/26/1979","8",8,"Atlanta Falcons / 4th / 99th pick / 2001"
"20",90,"Jarron Gilbert",23,"",4,0,287,"6-5","San Jose St.","9/30/1986","Rook",0,"Chicago Bears / 3rd / 68th pick / 2009"
"21",9,"Robbie Gould",28,"",16,0,181,"6-1","Penn St.","12/6/1981","4",4,""
