"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",35,"Walt Aikens",23,"",15,0,205,"6-1","Liberty","6/19/1991","Rook",1,"Miami Dolphins / 4th / 125th pick / 2014"
"2",71,"Branden Albert",30,"LT",9,9,315,"6-7","Virginia","11/4/1984","6",5,"Kansas City Chiefs / 1st / 15th pick / 2008"
"3",42,"Charles Clay",25,"TE",14,14,245,"6-3","Tulsa","2/13/1989","3",5,"Miami Dolphins / 6th / 174th pick / 2011"
"4",62,"Deandre Coleman",23,"",1,0,314,"6-5","California","1/27/1991","Rook",0,""
"5",67,"Daryn Colledge",32,"LG",13,13,300,"6-4","Boise St.","2/11/1982","8",7,"Green Bay Packers / 2nd / 47th pick / 2006"
"6",32,"Orleans Darkwa",22,"",4,0,210,"6-0","Tulane","2/28/1992","Rook",0,""
"7",29,"Will Davis",24,"",10,0,186,"5-11","Utah St.","5/8/1990","1",0,"Miami Dolphins / 3rd / 93rd pick / 2013"
"8",25,"Louis Delmas",27,"S",13,12,197,"5-11","West. Michigan","4/12/1987","5",4,"Detroit Lions / 2nd / 33rd pick / 2009"
"9",92,"John Denney",36,"",16,0,275,"6-5","BYU","12/13/1978","9",1,""
"10",NA,"Ahmad Dixon",23,"",3,NA,212,"6-0","Baylor","9/5/1991","Rook",0,"Dallas Cowboys / 7th / 248th pick / 2014"
"11",59,"Dannell Ellerbe",29,"lb",1,1,236,"6-1","Georgia","11/29/1985","5",0,""
"12",78,"Terrence Fede",23,"",11,0,267,"6-4","Marist","11/19/1991","Rook",1,"Miami Dolphins / 7th / 234th pick / 2014"
"13",2,"Brandon Fields",30,"",16,0,230,"6-5","Michigan St.","5/21/1984","7",2,"Miami Dolphins / 7th / 225th pick / 2007"
"14",24,"Cortland Finnegan",30,"CB",12,12,177,"5-9","Samford","2/2/1984","8",4,"Tennessee Titans / 7th / 215th pick / 2006"
"15",74,"Jason Fox",26,"rt",9,2,299,"6-6","Miami (FL)","5/2/1988","4",2,"Detroit Lions / 4th / 128th pick / 2010"
"16",56,"Jonathan Freeny",25,"",12,0,242,"6-2","Rutgers","6/15/1989","3",1,""
"17",75,"Nate Garner",29,"",10,0,319,"6-7","Arkansas","1/18/1985","6",1,"New York Jets / 7th / 211th pick / 2008"
"18",10,"Brandon Gibson",27,"wr",14,5,204,"6-0","Washington St.","8/13/1987","5",3,"Philadelphia Eagles / 6th / 194th pick / 2009"
"19",21,"Brent Grimes*",31,"CB",16,16,180,"5-10","Shippensburg","7/19/1983","7",10,""
"20",82,"Brian Hartline",28,"WR",16,16,180,"6-2","Ohio St.","11/22/1986","5",4,"Miami Dolphins / 4th / 108th pick / 2009"
"21",36,"T.J. Heath",27,"",2,0,180,"6-0","Jacksonville St.","9/11/1987","3",0,""
"22",89,"Gator Hoskins",23,"",11,0,253,"6-2","Marshall","12/19/1991","Rook",0,""
"23",70,"Ja'Wuan James",22,"RT",16,16,311,"6-6","Tennessee","6/3/1992","Rook",9,"Miami Dolphins / 1st / 19th pick / 2014"
"24",33,"LaMichael James",25,"",2,0,190,"5-8","Oregon","10/22/1989","2",0,"San Francisco 49ers / 2nd / 61st pick / 2012"
"25",53,"Jelani Jenkins",22,"LB",15,14,243,"6-0","Florida","3/13/1992","1",6,"Miami Dolphins / 4th / 104th pick / 2013"
"26",76,"Anthony Johnson",21,"",7,0,308,"6-3","LSU","1/24/1993","Rook",1,""
"27",38,"Don Jones",24,"",4,0,205,"5-11","Arkansas St.","5/14/1990","1",0,"Miami Dolphins / 7th / 250th pick / 2013"
"28",20,"Reshad Jones",26,"S",12,12,215,"6-2","Georgia","2/25/1988","4",4,"Miami Dolphins / 5th / 163rd pick / 2010"
"29",95,"Dion Jordan",24,"de",10,1,248,"6-6","Oregon","3/5/1990","1",1,"Miami Dolphins / 1st / 3rd pick / 2013"
"30",45,"Jake Knott",24,"",1,0,239,"6-3","Iowa St.","10/24/1990","1",0,""
"31",44,"Jordan Kovacs",24,"",8,0,205,"5-10","Michigan","6/12/1990","1",0,""
"32",14,"Jarvis Landry",22,"WR",16,11,205,"6-0","LSU","11/28/1992","Rook",7,"Miami Dolphins / 2nd / 63rd pick / 2014"
"33",18,"Rishard Matthews",25,"",14,0,212,"6-0","Nevada","10/12/1989","2",1,"Miami Dolphins / 7th / 227th pick / 2012"
"34",58,"Chris McCain",23,"",10,0,224,"6-5","California","11/21/1991","Rook",1,""
"35",26,"Lamar Miller",23,"RB",16,16,215,"5-11","Miami (FL)","4/25/1991","2",11,"Miami Dolphins / 4th / 97th pick / 2012"
"36",55,"Koa Misi",27,"LB",11,11,244,"6-3","Utah","1/17/1987","4",5,"Miami Dolphins / 2nd / 40th pick / 2010"
"37",90,"Earl Mitchell",27,"dt",16,4,289,"6-1","Arizona","9/25/1987","4",3,"Houston Texans / 3rd / 81st pick / 2010"
"38",8,"Matt Moore",30,"",2,0,192,"6-3","Oregon St.","8/9/1984","7",0,""
"39",28,"Knowshon Moreno",27,"",3,0,215,"5-10","Georgia","7/16/1987","5",1,"Denver Broncos / 1st / 12th pick / 2009"
"40",98,"Jared Odrick",27,"DT",16,16,301,"6-5","Penn St.","12/31/1987","4",6,"Miami Dolphins / 1st / 28th pick / 2010"
"41",51,"Mike Pouncey*",25,"RG",12,12,311,"6-5","Florida","7/24/1989","3",9,"Miami Dolphins / 1st / 15th pick / 2011"
"42",85,"Gerrell Robinson",25,"",2,0,222,"6-4","Arizona St.","10/13/1989","2",0,""
"43",40,"Lowell Rose",24,"",5,0,192,"6-1","Tulsa","3/11/1990","Rook",0,""
"44",33,"Brandian Ross",25,"",1,0,191,"6-0","Youngstown St.","9/28/1989","3",NA,""
"45",64,"Samson Satele",30,"C",16,16,300,"6-3","Hawaii","11/29/1984","7",9,"Miami Dolphins / 2nd / 60th pick / 2007"
"46",37,"Sammy Seamster",23,"",2,0,200,"6-0","Middle Tenn. St.","2/5/1991","Rook",0,""
"47",79,"Derrick Shelby",25,"",15,0,280,"6-3","Utah","3/4/1989","2",2,""
"48",97,"Kelvin Sheppard",26,"lb",14,1,246,"6-2","LSU","1/2/1988","3",1,"Buffalo Bills / 3rd / 68th pick / 2011"
"49",80,"Dion Sims",23,"te",14,2,262,"6-5","Michigan St.","2/18/1991","1",3,"Miami Dolphins / 4th / 106th pick / 2013"
"50",66,"Shelley Smith",27,"rg",11,3,203,"6-4","Colorado St.","5/21/1987","3",2,"Houston Texans / 6th / 187th pick / 2010"
"51",41,"R.J. Stanford",26,"cb",5,1,180,"5-10","Utah","5/6/1988","3",1,"Carolina Panthers / 7th / 223rd pick / 2010"
"52",94,"Randy Starks",31,"DT",15,15,312,"6-3","Maryland","12/14/1983","10",6,"Tennessee Titans / 3rd / 71st pick / 2004"
"53",9,"Caleb Sturgis",25,"",16,0,188,"5-10","Florida","9/9/1989","1",2,"Miami Dolphins / 5th / 166th pick / 2013"
"54",17,"Ryan Tannehill",26,"QB",16,16,220,"6-4","Texas A&M","7/27/1988","2",14,"Miami Dolphins / 1st / 8th pick / 2012"
"55",22,"Jamar Taylor",24,"cb",12,3,192,"5-11","Boise St.","9/29/1990","1",1,"Miami Dolphins / 2nd / 54th pick / 2013"
"56",63,"Dallas Thomas",25,"rt",14,9,306,"6-5","Tennessee","10/30/1989","1",6,"Miami Dolphins / 3rd / 77th pick / 2013"
"57",33,"Daniel Thomas",27,"",12,0,225,"6-0","Kansas St.","10/29/1987","3",2,"Miami Dolphins / 2nd / 62nd pick / 2011"
"58",31,"Michael Thomas",25,"s",8,2,196,"5-11","Stanford","3/17/1989","1",1,""
"59",57,"Jordan Tripp",23,"",13,0,234,"6-3","Montana","4/3/1991","Rook",1,"Miami Dolphins / 5th / 171st pick / 2014"
"60",93,"Jason Trusnik",30,"lb",16,6,241,"6-4","Ohio Northern","6/6/1984","7",4,""
"61",77,"Billy Turner",23,"",2,0,302,"6-5","North Dakota St.","10/17/1991","Rook",0,"Miami Dolphins / 3rd / 67th pick / 2014"
"62",50,"Olivier Vernon",24,"DE",16,16,261,"6-2","Miami (FL)","10/7/1990","2",7,"Miami Dolphins / 3rd / 72nd pick / 2012"
"63",91,"Cameron Wake*",32,"DE",16,16,236,"6-2","Penn St.","1/30/1982","5",11,""
"64",11,"Mike Wallace",28,"WR",16,16,180,"6-0","Mississippi","8/1/1986","5",8,"Pittsburgh Steelers / 3rd / 84th pick / 2009"
"65",52,"Philip Wheeler",30,"lb",15,4,245,"6-2","Georgia Tech","12/12/1984","6",2,"Indianapolis Colts / 3rd / 93rd pick / 2008"
"66",15,"Damian Williams",26,"",1,0,190,"6-1","USC","5/26/1988","4",0,"Tennessee Titans / 3rd / 77th pick / 2010"
"67",34,"Damien Williams",22,"",16,0,211,"5-11","Oklahoma","4/3/1992","Rook",2,""
"68",27,"Jimmy Wilson",28,"S",14,13,193,"5-11","Montana","7/30/1986","3",4,"Miami Dolphins / 7th / 235th pick / 2011"
"69",NA,"Team Total",25.9,"",16,NA,235.4,"6-1.8","","","3.0",NA,""
