"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",60,"Dan Alexander",31,"RG",16,16,260,"6-4","LSU","6/17/1955","9",9,"New York Jets / 8th / 200th pick / 1977"
"2",51,"Rogers Alexander",22,"",1,0,222,"6-3","Penn St.","8/11/1964","Rook",0,"New York Jets / 4th / 105th pick / 1986"
"3",62,"Bill Bain",34,"",4,0,279,"6-4","Colorado,USC","8/9/1952","11",0,"Green Bay Packers / 2nd / 47th pick / 1975"
"4",95,"Tom Baldwin",25,"nt",16,6,274,"6-4","Wisconsin,Tulsa","5/13/1961","2",3,"New York Jets / 9th / 234th pick / 1984"
"5",63,"Ted Banker",25,"LG",15,13,270,"6-2","SE Missouri St.","2/17/1961","2",8,""
"6",31,"Marion Barber",27,"",15,0,224,"6-3","Minnesota","12/6/1959","4",1,"New York Jets / 2nd / 30th pick / 1981"
"7",78,"Barry Bennett",31,"RDE",16,15,257,"6-4","Concordia-Moorhead (MN)","12/10/1955","8",6,"New Orleans Saints / 3rd / 60th pick / 1978"
"8",54,"Troy Benson",23,"lb",15,1,235,"6-2","Pittsburgh","7/30/1963","Rook",1,"New York Jets / 5th / 120th pick / 1985"
"9",64,"Guy Bingham",28,"C",16,9,255,"6-3","Montana","2/25/1958","6",6,"New York Jets / 10th / 260th pick / 1980"
"10",23,"Dennis Bligen",24,"rb",4,2,215,"5-11","St. John's (NY)","3/3/1962","2",1,""
"11",27,"Russell Carter",24,"RCB",13,13,195,"6-2","SMU","2/10/1962","2",5,"New York Jets / 1st / 10th pick / 1984"
"12",59,"Kyle Clifton",24,"LILB",16,16,236,"6-4","TCU","8/23/1962","2",7,"New York Jets / 3rd / 64th pick / 1984"
"13",50,"Bob Crable",27,"ROLB",16,15,228,"6-3","Notre Dame","9/22/1959","4",7,"New York Jets / 1st / 23rd pick / 1982"
"14",33,"Robert Ducksworth",23,"",2,0,200,"5-11","Southern Miss","1/5/1963","Rook",0,"New York Jets / 8th / 215th pick / 1986"
"15",30,"Nuu Faaola",22,"",12,0,215,"5-11","Hawaii","1/15/1964","Rook",0,"New York Jets / 9th / 245th pick / 1986"
"16",65,"Joe Fields",33,"C",9,9,250,"6-2","Rutgers-Camden,Widener","11/14/1953","11",5,"New York Jets / 14th / 349th pick / 1975"
"17",98,"Jerome Foster",26,"",1,0,268,"6-2","Ohio St.","7/25/1960","3",0,"Houston Oilers / 5th / 139th pick / 1983"
"18",74,"Elvis Franks",29,"",3,0,252,"6-4","Morgan St.","7/9/1957","6",0,"Cleveland Browns / 5th / 116th pick / 1980"
"19",99,"Mark Gastineau",30,"rde",10,7,266,"6-5","Arizona St.,East Central (OK)","11/20/1956","7",3,"New York Jets / 2nd / 41st pick / 1979"
"20",35,"Kerry Glenn",24,"db",1,1,175,"5-9","Minnesota","1/3/1962","1",1,"New York Jets / 10th / 262nd pick / 1985"
"21",81,"Billy Griggs",24,"te",16,1,230,"6-3","Virginia","8/4/1962","1",0,"New York Jets / 8th / 203rd pick / 1984"
"22",94,"Rusty Guilbeau",28,"lb",6,4,242,"6-4","McNeese St.","11/20/1958","4",2,"St. Louis Cardinals / 3rd / 73rd pick / 1982"
"23",79,"Mike Haight",24,"",2,0,281,"6-4","Iowa","10/6/1962","Rook",0,"New York Jets / 1st / 22nd pick / 1986"
"24",39,"Harry Hamilton",24,"FS",15,11,194,"6-0","Penn St.","11/29/1962","2",5,"New York Jets / 7th / 176th pick / 1984"
"25",84,"Michael Harper",25,"",16,0,180,"5-10","USC","5/11/1961","Rook",0,"Los Angeles Rams / 11th / 293rd pick / 1984"
"26",34,"Johnny Hector",26,"rb",13,6,204,"5-11","Texas A&M","11/26/1960","3",8,"New York Jets / 2nd / 51st pick / 1983"
"27",47,"Jerry Holmes",29,"LCB",15,13,175,"6-2","Chowan,West Virginia","12/22/1957","6",6,""
"28",28,"Carl Howard",25,"db",14,3,188,"6-2","Rutgers","9/20/1961","2",2,""
"29",48,"Bobby Humphery",25,"KR",16,1,178,"5-10","New Mexico St.","8/23/1961","2",1,"New York Jets / 9th / 247th pick / 1983"
"30",55,"Charles Jackson",31,"LOLB",15,14,225,"6-2","Washington","3/22/1955","8",6,"Denver Broncos / 9th / 241st pick / 1977"
"31",13,"Dave Jennings",34,"P",16,0,203,"6-4","St. Lawrence","6/8/1952","12",2,""
"32",72,"Gordon King",30,"RT",11,9,275,"6-6","Stanford","2/3/1956","8",5,"New York Giants / 1st / 10th pick / 1978"
"33",73,"Joe Klecko",33,"NT",11,10,263,"6-3","Temple","10/15/1953","9",4,"New York Jets / 6th / 144th pick / 1977"
"34",89,"Rocky Klever",27,"TE",16,11,225,"6-3","Montana","7/10/1959","3",1,"New York Jets / 9th / 247th pick / 1982"
"35",5,"Pat Leahy",35,"K",16,0,194,"6-0","St. Louis","3/19/1951","12",5,""
"36",26,"Lester Lyles",24,"SS",16,14,209,"6-3","Virginia","12/27/1962","1",6,"New York Jets / 2nd / 40th pick / 1985"
