"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",39,"Husain Abdullah",26,"FS",9,9,204,"6-0","Washington St.","7/27/1985","3",3,""
"2",57,"Xavier Adibi",27,"",4,0,220,"6-2","Virginia Tech","10/18/1984","3",0,"Houston Texans / 4th / 118th pick / 2008"
"3",21,"Asher Allen",23,"lcb",12,9,190,"5-10","Georgia","1/22/1988","2",3,"Minnesota Vikings / 3rd / 86th pick / 2009"
"4",69,"Jared Allen*+",29,"DE",16,16,265,"6-6","Idaho St.","4/3/1982","7",14,"Kansas City Chiefs / 4th / 126th pick / 2004"
"5",16,"Emmanuel Arceneaux",24,"",3,0,215,"6-2","Alcorn St.","9/17/1987","Rook",0,""
"6",19,"Devin Aromashodu",27,"wr",16,6,202,"6-2","Auburn","5/23/1984","4",4,"Miami Dolphins / 7th / 233rd pick / 2006"
"7",67,"Adrian Awasom",28,"",1,0,275,"6-5","North Texas","10/25/1983","6",0,""
"8",92,"Remi Ayodele",28,"NT",16,13,250,"6-2","Oklahoma","4/22/1983","4",4,""
"9",99,"Christian Ballard",22,"nt",16,2,298,"6-4","Iowa","1/3/1989","Rook",1,"Minnesota Vikings / 4th / 106th pick / 2011"
"10",61,"Joe Berger",29,"rg",13,7,303,"6-5","Michigan Tech","5/25/1982","6",4,"Carolina Panthers / 6th / 207th pick / 2005"
"11",87,"Bernard Berrian",31,"wr",5,1,190,"6-1","Fresno St.","12/27/1980","7",1,"Chicago Bears / 3rd / 78th pick / 2004"
"12",27,"Lorenzo Booker",27,"",15,0,191,"5-11","Florida St.","6/14/1984","4",1,"Miami Dolphins / 3rd / 71st pick / 2007"
"13",79,"Patrick Brown",25,"",16,0,292,"6-5","Central Florida","12/25/1986","Rook",1,""
"14",36,"Brandon Burton",22,"db",10,1,185,"6-0","Utah","7/31/1989","Rook",1,"Minnesota Vikings / 5th / 139th pick / 2011"
"15",11,"Stephen Burton",22,"",3,0,221,"6-2","Long Beach CC,West Texas A&M","12/11/1989","Rook",0,"Minnesota Vikings / 7th / 236th pick / 2011"
"16",85,"Greg Camarillo",29,"",13,0,190,"6-1","Stanford","4/18/1982","5",1,""
"17",31,"Chris Cook",24,"lcb",6,3,200,"6-2","Virginia","2/15/1987","1",1,"Minnesota Vikings / 2nd / 34th pick / 2010"
"18",44,"Ryan D'Imperio",24,"fb",12,1,241,"6-2","Rutgers","8/15/1987","Rook",0,"Minnesota Vikings / 7th / 237th pick / 2010"
"19",51,"Larry Dean",23,"",16,0,216,"6-0","Valdosta St.","8/7/1988","Rook",1,""
"20",90,"Fred Evans",28,"",16,0,307,"6-5","Texas St.","11/6/1983","5",1,"Miami Dolphins / 7th / 212th pick / 2006"
"21",37,"Eric Frampton",27,"",16,0,204,"5-11","Washington St.","2/6/1984","4",1,"Oakland Raiders / 5th / 165th pick / 2007"
"22",63,"Brandon Fusco",23,"",3,0,302,"6-4","Slippery Rock","7/26/1988","Rook",0,"Minnesota Vikings / 6th / 172nd pick / 2011"
"23",32,"Toby Gerhart",24,"rb",16,5,234,"6-0","Stanford","3/28/1987","1",5,"Minnesota Vikings / 2nd / 51st pick / 2010"
"24",52,"Chad Greenway*",28,"LB",16,16,240,"6-2","Iowa","1/12/1983","4",8,"Minnesota Vikings / 1st / 17th pick / 2006"
"25",97,"Everson Griffen",24,"",16,0,280,"6-3","USC","12/22/1987","1",1,"Minnesota Vikings / 4th / 100th pick / 2010"
"26",23,"Cedric Griffin",29,"RCB",16,14,190,"6-0","Texas","11/11/1982","5",4,"Minnesota Vikings / 2nd / 48th pick / 2006"
"27",98,"Letroy Guion",24,"dt",16,3,295,"6-4","Florida St.","6/21/1987","3",2,"Minnesota Vikings / 5th / 152nd pick / 2008"
