"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",58,"Dave Ahrens",25,"mlb",16,5,238,"6-3","Wisconsin","12/5/1958","2",3,"St. Louis Cardinals / 6th / 143rd pick / 1981"
"2",51,"Kurt Allerman",28,"MLB",16,8,222,"6-3","Penn St.","8/30/1955","6",4,"St. Louis Cardinals / 3rd / 78th pick / 1977"
"3",32,"Ottis Anderson",26,"RB",15,15,220,"6-2","Miami (FL)","1/19/1957","4",13,"St. Louis Cardinals / 1st / 8th pick / 1979"
"4",61,"Dan Audick",29,"t",12,1,252,"6-3","Hawaii","11/15/1954","6",1,"Pittsburgh Steelers / 4th / 106th pick / 1977"
"5",60,"Al Baker",27,"LDE",16,16,265,"6-6","Colorado St.","12/9/1956","5",9,"Detroit Lions / 2nd / 40th pick / 1978"
"6",52,"Charles Baker",26,"RLB",16,16,226,"6-2","New Mexico","9/26/1957","3",7,"St. Louis Cardinals / 3rd / 81st pick / 1980"
"7",82,"Steve Bird",23,"",14,0,171,"5-11","East. Kentucky","10/20/1960","Rook",0,"St. Louis Cardinals / 5th / 130th pick / 1983"
"8",18,"Carl Birdsong*",24,"P",16,0,192,"6-0","SW Oklahoma St.","1/1/1959","2",3,""
"9",71,"Joe Bostic",26,"RG",14,14,265,"6-3","Clemson","4/20/1957","4",6,"St. Louis Cardinals / 3rd / 64th pick / 1979"
"10",69,"Rush Brown",29,"dt",6,1,257,"6-2","Ball St.","6/27/1954","3",1,"St. Louis Cardinals / 10th / 255th pick / 1980"
"11",64,"Randy Clark",26,"C",14,13,260,"6-3","Northern Illinois","7/27/1957","3",6,"Chicago Bears / 8th / 215th pick / 1980"
"12",59,"Paul Davis",25,"",6,0,221,"6-2","North Carolina","7/10/1958","2",0,""
"13",72,"Dan Dierdorf",34,"t",7,4,275,"6-3","Michigan","6/29/1949","12",2,"St. Louis Cardinals / 2nd / 43rd pick / 1971"
"14",73,"Mark Duda",22,"ldt",14,6,273,"6-3","Maryland","2/4/1961","Rook",4,"St. Louis Cardinals / 4th / 96th pick / 1983"
"15",57,"Jim Eliopulos",24,"",4,0,230,"6-2","Westminster (MO),Wyoming","4/18/1959","Rook",0,"Dallas Cowboys / 3rd / 81st pick / 1982"
"16",31,"Earl Ferrell",25,"",16,0,225,"6-0","East Tennessee St.","3/27/1958","1",0,"St. Louis Cardinals / 5th / 125th pick / 1982"
"17",65,"David Galloway",24,"RDT",16,13,277,"6-3","Florida","2/16/1959","1",7,"St. Louis Cardinals / 2nd / 38th pick / 1982"
"18",81,"Roy Green*+",26,"WR",16,15,195,"6-0","Henderson St.","6/30/1957","4",12,"St. Louis Cardinals / 4th / 89th pick / 1979"
"19",75,"Curtis Greer",26,"RDE",16,16,255,"6-4","Michigan","11/10/1957","3",8,"St. Louis Cardinals / 1st / 6th pick / 1980"
"20",35,"Jeff Griffin",25,"db",3,3,185,"6-0","Utah","7/19/1958","2",1,"St. Louis Cardinals / 3rd / 61st pick / 1981"
"21",78,"Elois Grooms",30,"LDT",11,11,249,"6-4","Tennessee Tech","5/20/1953","8",5,"New Orleans Saints / 3rd / 63rd pick / 1975"
"22",39,"Willard Harrell",31,"",14,0,162,"5-8","Pacific","9/16/1952","8",0,"Green Bay Packers / 3rd / 58th pick / 1975"
"23",50,"Bob Harris",23,"LLB",8,8,219,"6-2","Auburn","11/11/1960","Rook",4,"St. Louis Cardinals / 8th / 211th pick / 1983"
"24",17,"Jim Hart",39,"qb",5,3,215,"6-1","Southern Illinois","4/29/1944","17",2,""
"25",46,"Victor Heflin",23,"",8,0,184,"6-0","Delaware St.","7/7/1960","Rook",0,"Denver Broncos / 6th / 143rd pick / 1983"
"26",34,"Monty Hunter",24,"",5,0,202,"6-0","Salem","1/21/1959","1",0,"Dallas Cowboys / 4th / 109th pick / 1982"
"27",54,"E.J. Junior",24,"LLB",12,11,238,"6-3","Alabama","12/8/1959","2",6,"St. Louis Cardinals / 1st / 5th pick / 1981"
"28",89,"Greg LaFleur",25,"te",16,5,236,"6-4","LSU","9/16/1958","2",1,"Philadelphia Eagles / 3rd / 82nd pick / 1981"
"29",16,"Rusty Lisch",27,"",4,0,213,"6-3","Notre Dame","12/21/1956","3",0,"St. Louis Cardinals / 4th / 89th pick / 1980"
"30",15,"Neil Lomax",24,"QB",13,13,215,"6-3","Portland St.","2/17/1959","2",10,"St. Louis Cardinals / 2nd / 33rd pick / 1981"
"31",40,"Randy Love",27,"rb",16,1,208,"6-1","Houston","9/30/1956","4",1,"New England Patriots / 8th / 216th pick / 1979"
"32",47,"Cedric Mack",23,"lcb",16,5,193,"6-0","Baylor","9/14/1960","Rook",3,"St. Louis Cardinals / 2nd / 44th pick / 1983"
"33",80,"Doug Marsh",25,"TE",16,16,236,"6-3","Michigan","6/18/1958","3",4,"St. Louis Cardinals / 2nd / 33rd pick / 1980"
"34",76,"Stafford Mays",25,"de",16,1,252,"6-2","Washington","3/13/1958","3",2,"St. Louis Cardinals / 9th / 225th pick / 1980"
"35",87,"Eddie McGill",23,"",2,0,225,"6-6","West. Carolina","7/5/1960","1",0,"St. Louis Cardinals / 10th / 259th pick / 1982"
"36",30,"Stump Mitchell",24,"KR",15,1,188,"5-9","The Citadel","3/15/1959","2",3,"St. Louis Cardinals / 9th / 226th pick / 1981"
"37",24,"Wayne Morris",29,"FB",15,11,207,"6-0","SMU","5/3/1954","7",2,"St. Louis Cardinals / 5th / 141st pick / 1976"
"38",38,"Lee Nelson",29,"SS",16,16,185,"5-10","Florida St.","1/30/1954","7",7,"St. Louis Cardinals / 15th / 420th pick / 1976"
"39",11,"Neil O'Donoghue",30,"K",16,0,208,"6-6","St. Bernard,Auburn","6/18/1953","6",0,"Buffalo Bills / 5th / 127th pick / 1977"
"40",57,"Chet Parlavecchio",23,"",9,0,225,"6-2","Penn St.","2/14/1960","Rook",1,"Green Bay Packers / 6th / 152nd pick / 1982"
"41",23,"Benny Perrin",24,"FS",16,16,178,"6-2","Alabama","10/20/1959","1",7,"St. Louis Cardinals / 3rd / 65th pick / 1982"
"42",85,"Danny Pittman",25,"",4,0,205,"6-2","Wyoming","4/3/1958","3",0,"New York Giants / 4th / 90th pick / 1980"
"43",70,"Art Plunkett",24,"t",16,4,269,"6-7","UNLV","3/8/1959","2",3,"Los Angeles Rams / 8th / 216th pick / 1981"
