"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",97,"Ryon Bingham",26,"dt",16,2,303,"6-3","Nebraska","6/6/1981","2",3,"San Diego Chargers / 7th / 204th pick / 2004"
"2",50,"David Binn",35,"",16,0,245,"6-3","California","2/6/1972","13",1,""
"3",93,"Luis Castillo",24,"DE",10,9,306,"6-3","Northwestern","8/4/1983","2",5,"San Diego Chargers / 1st / 28th pick / 2005"
"4",74,"Jacques Cesaire",27,"de",16,6,295,"6-2","Southern Connecticut St.","8/30/1980","4",4,""
"5",89,"Chris Chambers",29,"wr",10,7,210,"5-11","Wisconsin","8/12/1978","6",7,"Miami Dolphins / 2nd / 52nd pick / 2001"
"6",87,"Scott Chandler",22,"",1,0,270,"6-7","Iowa","7/23/1985","Rook",0,"San Diego Chargers / 4th / 129th pick / 2007"
"7",66,"Jeromey Clary",24,"rt",16,6,304,"6-6","Kansas St.","11/5/1983","Rook",3,"San Diego Chargers / 6th / 187th pick / 2006"
"8",54,"Stephen Cooper",28,"LB",16,16,235,"6-1","Maine","6/19/1979","4",9,""
"9",31,"Antonio Cromartie*+",23,"rcb",16,8,210,"6-2","Florida St.","4/15/1984","1",14,"San Diego Chargers / 1st / 19th pick / 2006"
"10",84,"Craig Davis",22,"wr",13,1,200,"6-1","LSU","10/2/1985","Rook",2,"San Diego Chargers / 1st / 30th pick / 2007"
"11",68,"Kris Dielman*",26,"LG",16,16,310,"6-4","Indiana","2/3/1981","4",9,""
"12",51,"Tim Dobbins",25,"",16,0,245,"6-1","Iowa St.","12/10/1982","1",2,"San Diego Chargers / 5th / 151st pick / 2006"
"13",29,"Drayton Florence",27,"RCB",16,10,195,"6-0","Tenn-Chattanooga,Tuskegee","12/19/1980","4",5,"San Diego Chargers / 2nd / 46th pick / 2003"
"14",80,"Malcom Floyd",26,"wr",6,1,201,"6-5","Wyoming","9/8/1981","3",1,""
"15",85,"Antonio Gates*",27,"TE",16,16,260,"6-4","Kent St.","6/18/1980","4",11,""
"16",79,"Mike Goff",31,"RG",16,16,306,"6-5","Iowa","1/6/1976","9",7,"Cincinnati Bengals / 3rd / 78th pick / 1998"
"17",24,"Cletis Gordon",25,"",14,0,197,"6-1","Jackson St.","7/17/1982","1",1,""
"18",28,"Steve Gregory",24,"",16,0,185,"5-11","Syracuse","1/8/1983","1",1,""
"19",61,"Nick Hardwick",26,"C",12,12,295,"6-4","Purdue","9/12/1981","3",5,"San Diego Chargers / 3rd / 66th pick / 2004"
"20",92,"Marques Harris",26,"lb",15,2,231,"6-1","Southern Utah,Southern Utah","9/20/1981","2",2,""
"21",42,"Clinton Hart",30,"SS",16,16,205,"6-0","Central Florida CC","7/20/1977","4",7,""
"22",83,"Vincent Jackson",24,"WR",16,16,241,"6-5","Northern Colorado","1/14/1983","2",7,"San Diego Chargers / 2nd / 61st pick / 2005"
