"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",67,"Ethan Albright*",36,"",16,0,283,"6-5","North Carolina","5/1/1971","12",3,""
"2",79,"Lorenzo Alexander",24,"te",13,1,300,"6-1","California","5/31/1983","Rook",1,""
"3",46,"Ladell Betts",28,"",16,0,222,"5-10","Iowa","8/27/1979","5",4,"Washington Redskins / 2nd / 56th pick / 2002"
"4",54,"H.B. Blades",23,"",16,0,236,"5-11","Pittsburgh","9/30/1984","Rook",1,"Washington Redskins / 6th / 179th pick / 2007"
"5",73,"Ryan Boschetti",26,"",1,0,295,"6-4","UCLA","10/7/1981","3",0,""
"6",86,"Reche Caldwell",28,"wr",8,1,215,"6-0","Florida","3/28/1979","5",1,"San Diego Chargers / 2nd / 48th pick / 2002"
"7",17,"Jason Campbell",26,"QB",13,13,223,"6-5","Auburn","12/31/1981","1",9,"Washington Redskins / 1st / 25th pick / 2005"
"8",50,"Khary Campbell",28,"",16,0,230,"6-3","Bowling Green","4/4/1979","5",2,""
"9",99,"Andre Carter",28,"DE",16,16,265,"6-4","California","5/12/1979","6",9,"San Francisco 49ers / 1st / 7th pick / 2001"
"10",31,"Rock Cartwright",28,"",15,0,223,"5-7","Kansas St.","12/3/1979","5",0,"Washington Redskins / 7th / 257th pick / 2002"
"11",15,"Todd Collins",36,"qb",4,3,225,"6-4","Michigan","11/5/1971","12",3,"Buffalo Bills / 2nd / 45th pick / 1995"
"12",47,"Chris Cooley*",25,"TE",16,16,252,"6-3","Utah St.","7/11/1982","3",7,"Washington Redskins / 3rd / 81st pick / 2004"
"13",93,"Phillip Daniels",34,"DE",15,15,290,"6-3","Georgia","3/4/1973","11",8,"Seattle Seahawks / 4th / 99th pick / 1996"
"14",75,"Rick DeMulling",30,"",5,0,304,"6-4","Idaho","7/21/1977","6",0,"Indianapolis Colts / 7th / 220th pick / 2001"
"15",37,"Reed Doughty",25,"fs",16,6,208,"6-1","Northern Colorado","11/4/1982","1",3,"Washington Redskins / 6th / 173rd pick / 2006"
"16",25,"John Eubanks",24,"",6,0,173,"5-10","Southern Miss","7/13/1983","1",0,""
"17",92,"Demetric Evans",28,"de",16,1,289,"6-3","Georgia","9/3/1979","6",2,""
"18",69,"Jason Fabini",33,"RG",16,13,304,"6-7","Cincinnati","8/25/1974","9",6,"New York Jets / 4th / 111th pick / 1998"
"19",16,"Jimmy Farris",29,"",2,0,200,"6-0","Montana","4/13/1978","4",0,""
"20",59,"London Fletcher",32,"MLB",16,16,245,"5-10","John Carroll","5/19/1975","9",10,""
"21",39,"Vernon Fox",28,"",14,0,200,"5-9","Fresno St.","10/9/1979","5",1,""
"22",4,"Derrick Frost",27,"",16,0,200,"6-4","Northern Iowa","11/25/1980","3",1,""
"23",57,"Randall Godfrey",34,"lb",11,4,245,"6-2","Georgia","4/6/1973","11",3,"Dallas Cowboys / 2nd / 49th pick / 1996"
"24",64,"Kedric Golston",24,"",15,0,301,"6-4","Georgia","5/30/1983","1",2,"Washington Redskins / 6th / 196th pick / 2006"
"25",96,"Cornelius Griffin",31,"LDT",16,16,300,"6-3","Alabama","12/3/1976","7",8,"New York Giants / 2nd / 42nd pick / 2000"
