"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",38,"Larry Barnes",24,"",7,0,220,"5-11","Tennessee St.","7/17/1954","1",0,"San Diego Chargers / 6th / 151st pick / 1977"
"2",66,"Bill Bergey*",33,"LILB",16,16,243,"6-4","Arkansas St.","2/9/1945","9",13,"Cincinnati Bengals / 2nd / 31st pick / 1969"
"3",34,"James Betterson",24,"",9,0,210,"6-0","North Carolina","8/20/1954","1",0,"Denver Broncos / 8th / 224th pick / 1976"
"4",25,"Bill Bryant",27,"",3,0,195,"5-11","Grambling St.","1/15/1951","2",3,"Cincinnati Bengals / 6th / 153rd pick / 1974"
"5",95,"John Bunting",28,"lolb",6,6,220,"6-1","North Carolina","7/15/1950","6",3,"Philadelphia Eagles / 10th / 248th pick / 1972"
"6",67,"Lem Burnham",31,"",15,0,236,"6-4","U.S. International","8/30/1947","1",4,"Kansas City Chiefs / 15th / 378th pick / 1974"
"7",37,"Billy Campfield",22,"KR",16,2,200,"5-11","Kansas","8/20/1956","Rook",3,"Philadelphia Eagles / 11th / 288th pick / 1978"
"8",17,"Harold Carmichael*",29,"WR",16,16,225,"6-8","Southern","9/22/1949","7",12,"Philadelphia Eagles / 7th / 161st pick / 1971"
"9",71,"Ken Clarke",22,"",16,0,268,"6-2","Syracuse","8/28/1956","Rook",4,""
"10",46,"Herm Edwards",24,"RCB",16,16,194,"6-0","California,San Diego St.","4/27/1954","1",9,""
"11",13,"Rick Engles",24,"",6,0,177,"5-11","Tulsa","8/18/1954","2",1,"Seattle Seahawks / 3rd / 89th pick / 1976"
"12",30,"Cleveland Franklin",23,"rb",16,4,216,"6-2","Baylor","4/24/1955","1",2,"Philadelphia Eagles / 8th / 202nd pick / 1977"
"13",53,"Dennis Franks",25,"",16,0,241,"6-1","Michigan","5/29/1953","2",3,""
"14",64,"Ed George",32,"",16,0,270,"6-4","Ferrum,Wake Forest","8/10/1946","3",3,"Pittsburgh Steelers / 4th / 80th pick / 1970"
"15",33,"Louie Giammona",25,"",7,0,180,"5-9","Utah St.","3/3/1953","2",0,"New York Jets / 8th / 214th pick / 1976"
"16",78,"Carl Hairston",26,"RDE",16,16,260,"6-3","Md-Eastern Shore","12/15/1952","2",7,"Philadelphia Eagles / 7th / 191st pick / 1976"
"17",68,"Dennis Harrison",22,"lde",16,6,275,"6-8","Vanderbilt","7/31/1956","Rook",4,"Philadelphia Eagles / 4th / 92nd pick / 1978"
"18",89,"Wally Henry",24,"",3,0,175,"5-8","UCLA","10/30/1954","1",1,""
"19",35,"Mike Hogan",24,"FB",14,12,213,"6-2","Tenn-Chattanooga","11/1/1954","2",6,"Philadelphia Eagles / 9th / 247th pick / 1976"
"20",23,"Bob Howard",34,"lcb",10,6,174,"6-2","Cal Poly-San Luis Obispo,San Diego St.","11/19/1944","11",4,"San Diego Chargers / 2nd / 48th pick / 1967"
"21",7,"Ron Jaworski",27,"QB",16,16,196,"6-2","Youngstown St.","3/23/1951","4",10,"Los Angeles Rams / 2nd / 37th pick / 1973"
"22",65,"Charlie Johnson",26,"NT",16,16,266,"6-3","Colorado","2/17/1952","1",7,"Philadelphia Eagles / 7th / 175th pick / 1977"
"23",49,"Eric Johnson",26,"",16,0,192,"6-1","Washington St.","7/23/1952","1",4,""
"24",72,"Wade Key",32,"LG",13,12,245,"6-5","Texas,Texas St.","10/14/1946","8",5,"Philadelphia Eagles / 13th / 314th pick / 1969"
