"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",47,"Alex Albright",23,"",16,0,251,"6-5","Boston Col.","1/29/1988","Rook",1,""
"2",19,"Miles Austin",27,"WR",10,10,215,"6-3","Monmouth","6/30/1984","5",5,""
"3",5,"Dan Bailey",23,"",16,0,198,"6-0","Oklahoma St.","1/26/1988","Rook",4,""
"4",20,"Alan Ball",26,"cb",16,2,176,"6-1","Illinois","3/29/1985","4",2,"Dallas Cowboys / 7th / 237th pick / 2007"
"5",80,"Martellus Bennett",24,"te",14,7,248,"6-7","Texas A&M","3/10/1987","3",1,"Dallas Cowboys / 2nd / 61st pick / 2008"
"6",92,"Josh Brent",23,"",11,0,321,"6-2","Illinois","1/30/1988","1",1,"Dallas Cowboys / 7th / 2010 Supp"
"7",51,"Keith Brooking",36,"lb",16,3,245,"6-2","Georgia Tech","10/30/1975","13",3,"Atlanta Falcons / 1st / 12th pick / 1998"
"8",88,"Dez Bryant",23,"WR",15,13,225,"6-2","Oklahoma St.","11/4/1988","1",8,"Dallas Cowboys / 1st / 24th pick / 2010"
"9",18,"David Buehler",24,"",4,0,219,"6-2","USC","2/5/1987","2",0,"Dallas Cowboys / 5th / 172nd pick / 2009"
"10",57,"Victor Butler",24,"",16,0,231,"6-2","Oregon St.","7/29/1987","2",1,"Dallas Cowboys / 4th / 110th pick / 2009"
"11",NA,"Brandon Carter",25,"",10,0,319,"6-6","Texas Tech","9/10/1986","1",1,""
"12",53,"Bruce Carter",23,"",10,0,235,"6-3","North Carolina","2/19/1988","Rook",1,"Dallas Cowboys / 2nd / 40th pick / 2011"
"13",45,"Shaun Chapas",23,"",3,0,236,"6-2","Georgia","5/2/1988","Rook",0,"Dallas Cowboys / 7th / 220th pick / 2011"
"14",23,"Tashard Choice",27,"rb",6,1,210,"5-9","Oklahoma,Georgia Tech","11/20/1984","3",1,"Dallas Cowboys / 4th / 122nd pick / 2008"
"15",42,"Barry Church",23,"mlb",13,1,222,"6-1","Toledo","2/11/1988","1",1,""
"16",98,"Kenyon Coleman",32,"DE",16,15,285,"6-5","UCLA","4/10/1979","9",6,"Oakland Raiders / 5th / 147th pick / 2002"
"17",67,"Phil Costa",24,"C",16,16,307,"6-3","Maryland","7/11/1987","1",9,""
"18",75,"Derrick Dockery",31,"lg",9,2,345,"6-6","Texas","9/7/1980","8",2,"Washington Redskins / 3rd / 81st pick / 2003"
"19",24,"Abram Elam",30,"SS",16,16,205,"6-0","Notre Dame,Kent St.","10/15/1981","5",6,""
