"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",80,"Jahine Arnold",23,"KR",9,0,187,"6-0","Fresno St.","6/19/1973","Rook",1,"Pittsburgh Steelers / 4th / 132nd pick / 1996"
"2",40,"Myron Bell",25,"db",16,4,203,"5-11","Michigan St.","9/15/1971","2",3,"Pittsburgh Steelers / 5th / 140th pick / 1994"
"3",36,"Jerome Bettis*+",24,"RB",16,12,252,"5-11","Notre Dame","2/16/1972","3",11,"Los Angeles Rams / 1st / 10th pick / 1993"
"4",84,"Kirk Botkin",25,"",16,0,245,"6-3","Arkansas","3/19/1971","2",0,""
"5",94,"Chad Brown*+",26,"ROLB",14,14,245,"6-2","Colorado","7/12/1970","3",17,"Pittsburgh Steelers / 2nd / 44th pick / 1993"
"6",87,"Mark Bruener",24,"TE",12,12,260,"6-4","Washington","9/16/1972","1",1,"Pittsburgh Steelers / 1st / 27th pick / 1995"
"7",96,"Brentson Buckner",25,"LDE",15,14,305,"6-2","Clemson","9/30/1971","2",8,"Pittsburgh Steelers / 2nd / 50th pick / 1994"
"8",53,"Steve Conley",24,"",2,0,235,"6-5","Arkansas","1/18/1972","Rook",0,"Pittsburgh Steelers / 3rd / 72nd pick / 1996"
"9",72,"Bernard Dafney",28,"g",14,1,324,"6-5","Tennessee","11/1/1968","4",1,"Houston Oilers / 9th / 247th pick / 1992"
"10",63,"Dermontti Dawson*+",31,"C",16,16,288,"6-2","Kentucky","6/17/1965","8",14,"Pittsburgh Steelers / 2nd / 44th pick / 1988"
"11",14,"Shayne Edge",25,"",4,0,174,"5-11","Florida","8/21/1971","Rook",0,""
"12",51,"Carlos Emmons",23,"",15,0,250,"6-5","Arkansas St.","9/3/1973","Rook",2,"Pittsburgh Steelers / 7th / 242nd pick / 1996"
"13",86,"John Farquhar",24,"",4,0,278,"6-6","Duke","3/22/1972","Rook",0,""
"14",21,"Deon Figures",26,"db",16,3,200,"6-0","Colorado","1/10/1970","3",3,"Pittsburgh Steelers / 1st / 23rd pick / 1993"
"15",41,"Lee Flowers",23,"",16,0,213,"6-0","Georgia Tech","1/14/1973","1",1,"Pittsburgh Steelers / 5th / 151st pick / 1995"
"16",29,"Randy Fuller",26,"db",14,1,180,"5-10","Tennessee St.","6/2/1970","2",1,"Denver Broncos / 4th / 123rd pick / 1994"
"17",98,"Oliver Gibson",24,"",16,0,304,"6-2","Notre Dame","3/15/1972","1",2,"Pittsburgh Steelers / 4th / 120th pick / 1995"
"18",92,"Jason Gildon",24,"LOLB",14,13,255,"6-4","Oklahoma St.","7/31/1972","2",7,"Pittsburgh Steelers / 3rd / 88th pick / 1994"
"19",88,"Andre Hastings",26,"PR",16,10,190,"6-1","Georgia","11/7/1970","3",8,"Pittsburgh Steelers / 3rd / 76th pick / 1993"
"20",85,"Jonathan Hayes",34,"te",16,6,248,"6-5","Iowa","8/11/1962","11",0,"Kansas City Chiefs / 2nd / 41st pick / 1985"
"21",76,"Kevin Henry",28,"RDE",12,10,282,"6-4","Mississippi St.","10/23/1968","3",6,"Pittsburgh Steelers / 4th / 108th pick / 1993"
"22",83,"Corey Holliday",25,"",11,0,208,"6-2","North Carolina","1/31/1971","1",0,""
"23",50,"Earl Holmes",23,"lb",3,1,242,"6-2","Florida A&M","4/28/1973","Rook",1,"Pittsburgh Steelers / 4th / 126th pick / 1996"
"24",65,"John Jackson",31,"LT",16,16,297,"6-6","East. Kentucky","1/4/1965","8",7,"Pittsburgh Steelers / 10th / 252nd pick / 1988"
"25",90,"Bill Johnson",28,"LDE",15,8,305,"6-4","Michigan St.","12/9/1968","4",5,"Cleveland Browns / 3rd / 65th pick / 1992"
"26",81,"Charles Johnson",24,"WR",16,12,200,"6-0","Colorado","1/3/1972","2",10,"Pittsburgh Steelers / 1st / 17th pick / 1994"
"27",9,"Norm Johnson",36,"K",16,0,202,"6-2","UCLA","5/31/1960","14",2,""
"28",54,"Donta Jones",24,"lb",15,2,235,"6-2","Nebraska","8/27/1972","1",2,"Pittsburgh Steelers / 4th / 125th pick / 1995"
