"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",22,"Mike Archie",25,"",5,0,205,"5-8","Penn St.","10/14/1972","1",0,"Houston Oilers / 7th / 218th pick / 1996"
"2",32,"Tomur Barnes",27,"",3,0,188,"5-10","North Texas","9/8/1970","3",0,""
"3",23,"Blaine Bishop*",27,"SS",14,14,197,"5-9","St. Joseph's (IN),Ball St.","7/24/1970","4",8,"Houston Oilers / 8th / 214th pick / 1993"
"4",58,"Joe Bowden",27,"LLB",16,16,230,"5-11","Oklahoma","2/25/1970","5",7,"Houston Oilers / 5th / 133rd pick / 1992"
"5",83,"Isaac Byrd",23,"",2,0,188,"6-1","Kansas","11/16/1974","Rook",0,"Kansas City Chiefs / 6th / 195th pick / 1997"
"6",78,"Anthony Cook",25,"LDE",16,16,295,"6-3","South Carolina St.","5/30/1972","2",7,"Houston Oilers / 2nd / 35th pick / 1995"
"7",84,"Willie Davis",30,"WR",16,15,180,"6-0","Central Arkansas","10/10/1967","6",6,""
"8",3,"Al Del Greco",35,"K",16,0,200,"5-10","Auburn","3/2/1962","13",3,""
"9",77,"Kevin Donnalley",29,"RG",16,16,310,"6-5","Davidson,North Carolina","6/10/1968","6",8,"Houston Oilers / 3rd / 79th pick / 1991"
"10",30,"Anthony Dorsett",24,"",16,0,205,"5-11","Pittsburgh","9/14/1973","1",1,"Houston Oilers / 6th / 177th pick / 1996"
"11",91,"Josh Evans",25,"",15,0,280,"6-3","Ala-Birmingham","9/6/1972","2",1,""
"12",83,"Malcolm Floyd",25,"",1,0,194,"6-0","Fresno St.","12/29/1972","3",0,"Houston Oilers / 3rd / 101st pick / 1994"
"13",92,"Henry Ford",26,"RDT",16,16,295,"6-3","Arkansas","10/30/1971","3",8,"Houston Oilers / 1st / 26th pick / 1994"
"14",27,"Eddie George*",24,"RB",16,16,235,"6-3","Ohio St.","9/24/1973","1",11,"Houston Oilers / 1st / 14th pick / 1996"
"15",35,"Spencer George",24,"",5,0,202,"5-9","Rice","10/28/1973","Rook",0,""
"16",21,"Mel Gray",36,"PR",11,0,167,"5-9","Purdue","3/16/1961","11",0,"New Orleans Saints / 2nd / 42nd pick / 1984 Supp"
"17",93,"Mike Halapin",24,"dt",3,1,294,"6-4","Pittsburgh","7/1/1973","1",0,""
"18",51,"Lemanski Hall",27,"lb",16,2,231,"6-0","Alabama","11/24/1970","2",2,"Houston Oilers / 7th / 220th pick / 1994"
"19",33,"Ronnie Harmon",33,"",11,0,200,"5-11","Iowa","5/7/1964","11",2,"Buffalo Bills / 1st / 16th pick / 1986"
"20",99,"Kenny Holmes",24,"rde",16,5,265,"6-4","Miami (FL)","10/24/1973","Rook",4,"Tennessee Oilers / 1st / 18th pick / 1997"
"21",72,"Brad Hopkins",27,"LT",16,16,305,"6-3","Illinois","9/5/1970","4",8,"Houston Oilers / 1st / 13th pick / 1993"
"22",24,"Steve Jackson",28,"lcb",12,5,188,"5-8","Purdue","4/8/1969","6",2,"Houston Oilers / 3rd / 71st pick / 1991"
"23",57,"Lenoy Jones",23,"",16,0,228,"6-1","TCU","9/25/1974","1",1,""
"24",38,"Roger Jones",28,"",2,0,175,"5-9","Tennessee St.","4/22/1969","6",0,""
"25",86,"Joey Kent",23,"",12,0,191,"6-1","Tennessee","4/23/1974","Rook",1,"Tennessee Oilers / 2nd / 46th pick / 1997"
"26",50,"Terry Killens",23,"",16,0,235,"6-1","Penn St.","3/24/1974","1",1,"Houston Oilers / 3rd / 74th pick / 1996"
"27",17,"Dave Krieg",39,"",8,0,193,"6-1","Milton","10/20/1958","17",0,""
