"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",2,"Darren Bennett",34,"",16,0,235,"6-5","none","1/9/1965","4",3,""
"2",50,"David Binn",27,"",16,0,245,"6-3","California","2/6/1972","5",0,""
"3",24,"Fakhir Brown",22,"rcb",9,3,192,"5-11","Grambling St.","9/21/1977","Rook",0,""
"4",60,"Wilbert Brown",22,"",5,0,320,"6-2","Houston","5/9/1977","Rook",0,""
"5",58,"Lewis Bush",30,"LB",16,14,245,"6-2","Washington St.","12/2/1969","6",8,"San Diego Chargers / 4th / 99th pick / 1993"
"6",43,"Kenny Bynum",25,"rb",16,5,191,"5-11","South Carolina St.","5/29/1974","2",3,"San Diego Chargers / 5th / 138th pick / 1997"
"7",3,"John Carney",35,"",16,0,180,"5-11","Notre Dame","4/20/1964","11",4,""
"8",84,"Reggie Davis",23,"wr",16,3,233,"6-3","Washington","9/3/1976","Rook",1,""
"9",27,"Charles Dimry",33,"lcb",12,7,176,"6-0","UNLV","1/31/1966","11",4,"Atlanta Falcons / 5th / 110th pick / 1988"
"10",51,"Gerald Dixon",30,"lb",14,1,250,"6-3","South Carolina","6/20/1969","6",0,"Cleveland Browns / 3rd / 78th pick / 1992"
"11",38,"Mike Dumas",30,"FS",14,14,198,"6-0","Indiana","3/18/1969","8",7,"Houston Oilers / 2nd / 28th pick / 1991"
"12",35,"Jermaine Fazande",24,"rb",7,3,255,"6-2","Oklahoma","1/14/1975","Rook",2,"San Diego Chargers / 2nd / 60th pick / 1999"
"13",41,"Terrell Fletcher",26,"rb",15,2,196,"5-8","Wisconsin","9/14/1973","4",3,"San Diego Chargers / 2nd / 51st pick / 1995"
"14",95,"Albert Fontenot",29,"DE",15,15,287,"6-4","Baylor","9/17/1970","6",9,"Chicago Bears / 4th / 112th pick / 1993"
"15",67,"Roman Fortin",32,"C",16,16,297,"6-5","Oregon St.,San Diego St.","2/26/1967","8",7,"Detroit Lions / 8th / 203rd pick / 1990"
"16",71,"DeMingo Graham",26,"RG",16,10,310,"6-3","Hofstra","9/10/1973","Rook",5,""
"17",81,"Jeff Graham",30,"WR",16,11,200,"6-2","Ohio St.","2/14/1969","8",7,"Pittsburgh Steelers / 2nd / 46th pick / 1991"
"18",53,"Michael Hamilton",26,"lb",14,2,245,"6-2","North Carolina A&T","12/3/1973","2",0,"San Diego Chargers / 3rd / 74th pick / 1997"
"19",96,"Norman Hand",27,"LDT",14,14,310,"6-3","Mississippi","9/4/1972","3",9,"Miami Dolphins / 5th / 158th pick / 1995"
"20",4,"Jim Harbaugh",36,"QB",14,12,215,"6-3","Michigan","12/23/1963","12",8,"Chicago Bears / 1st / 26th pick / 1987"
"21",92,"Cedric Harden",25,"",5,0,260,"6-6","Florida A&M","10/19/1974","Rook",0,"San Diego Chargers / 5th / 126th pick / 1998"
"22",37,"Rodney Harrison",27,"ss",6,6,220,"6-1","West. Illinois","12/15/1972","5",3,"San Diego Chargers / 5th / 145th pick / 1994"
"23",83,"Steve Heiden",23,"",11,0,265,"6-5","South Dakota St.","9/21/1976","Rook",0,"San Diego Chargers / 3rd / 69th pick / 1999"
"24",54,"Eric Hill",33,"LB",12,10,258,"6-2","LSU","11/14/1966","10",6,"Phoenix Cardinals / 1st / 10th pick / 1989"
