"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",95,"Victor Abiamiri",23,"de",13,5,267,"6-4","Notre Dame","1/14/1986","2",3,"Philadelphia Eagles / 2nd / 57th pick / 2007"
"2",2,"David Akers*",35,"",16,0,200,"5-10","Louisville","12/9/1974","11",4,""
"3",NA,"Stacy Andrews",28,"rg",10,2,342,"6-7","Mississippi","6/2/1981","5",2,"Cincinnati Bengals / 4th / 123rd pick / 2004"
"4",81,"Jason Avant",26,"WR",16,9,210,"6-0","Michigan","4/20/1983","3",6,"Philadelphia Eagles / 4th / 109th pick / 2006"
"5",94,"Jason Babin",29,"",12,0,265,"6-4","West. Michigan","5/24/1980","5",1,"Houston Texans / 1st / 27th pick / 2004"
"6",81,"Hank Baskett",27,"",1,0,220,"6-2","New Mexico","9/4/1982","3",0,""
"7",86,"Reggie Brown",28,"wr",14,2,197,"6-1","Georgia","1/13/1981","4",1,"Philadelphia Eagles / 2nd / 35th pick / 2005"
"8",24,"Sheldon Brown",30,"RCB",16,16,196,"5-10","South Carolina","3/19/1979","7",7,"Philadelphia Eagles / 2nd / 59th pick / 2002"
"9",34,"Eldra Buckley",24,"",16,0,202,"5-9","Tenn-Chattanooga","6/23/1985","Rook",0,""
"10",97,"Brodrick Bunkley",26,"RDT",16,16,295,"6-2","Florida St.","11/23/1983","3",7,"Philadelphia Eagles / 1st / 14th pick / 2006"
"11",87,"Brent Celek",24,"TE",16,15,261,"6-4","Cincinnati","1/25/1985","2",9,"Philadelphia Eagles / 5th / 162nd pick / 2007"
"12",91,"Chris Clemons",28,"",16,0,234,"6-3","Georgia","10/30/1981","5",1,""
"13",59,"Nick Cole",25,"RG",16,16,350,"6-0","New Mexico St.","7/28/1984","3",8,""
"14",58,"Trent Cole*",27,"DE",16,16,270,"6-3","Cincinnati","10/5/1982","4",12,"Philadelphia Eagles / 5th / 146th pick / 2005"
"15",80,"Kevin Curtis",31,"wr",3,1,186,"5-11","Utah St.","7/17/1978","6",1,"St. Louis Rams / 3rd / 74th pick / 2003"
"16",39,"Quintin Demps",24,"",9,0,203,"6-0","Texas-El Paso","6/29/1985","1",1,"Philadelphia Eagles / 4th / 117th pick / 2008"
"17",64,"Antonio Dixon",24,"",16,0,325,"6-2","Miami (FL)","7/17/1985","Rook",1,""
"18",46,"Jon Dorenbos*",29,"",16,0,250,"6-0","Texas-El Paso","7/21/1980","6",3,""
"19",NA,"King Dunlap",24,"",12,0,310,"6-8","Auburn","9/14/1985","1",1,"Philadelphia Eagles / 7th / 230th pick / 2008"
"20",53,"Moise Fokou",24,"lb",16,4,228,"6-1","Maryland","8/28/1985","Rook",3,"Philadelphia Eagles / 7th / 230th pick / 2009"
"21",96,"Omar Gaither",25,"mlb",5,3,235,"6-2","Tennessee","3/18/1984","3",2,"Philadelphia Eagles / 5th / 168th pick / 2006"
"22",9,"Jeff Garcia",39,"",1,0,195,"6-1","San Jose St.","2/24/1970","10",0,""
"23",NA,"Brandon Gibson",22,"",1,0,204,"6-0","Washington St.","8/13/1987","Rook",0,"Philadelphia Eagles / 6th / 194th pick / 2009"
"24",57,"Chris Gocong",26,"LB",15,11,260,"6-2","Cal Poly-San Luis Obispo","11/16/1983","2",4,"Philadelphia Eagles / 3rd / 71st pick / 2006"
"25",21,"Joselio Hanson",28,"cb",12,1,175,"5-9","Texas Tech","8/13/1981","5",2,""
"26",35,"Victor Harris",23,"fs",15,8,186,"5-11","Virginia Tech","2/16/1986","Rook",3,"Philadelphia Eagles / 5th / 157th pick / 2009"
"27",79,"Todd Herremans",27,"LG",11,11,321,"6-6","Saginaw Valley St.","10/13/1982","4",6,"Philadelphia Eagles / 4th / 126th pick / 2005"
"28",31,"Ellis Hobbs",26,"",8,0,188,"5-9","Iowa St.","5/16/1983","4",0,"New England Patriots / 3rd / 84th pick / 2005"
"29",90,"Darren Howard",33,"",16,0,275,"6-3","Kansas St.","11/19/1976","9",2,"New Orleans Saints / 2nd / 33rd pick / 2000"
"30",NA,"Jack Ikegwuonu",23,"",1,0,200,"5-11","Wisconsin","1/7/1986","1",0,"Philadelphia Eagles / 4th / 131st pick / 2008"
"31",10,"DeSean Jackson*",23,"WR",15,15,178,"5-10","California","12/1/1986","1",14,"Philadelphia Eagles / 2nd / 49th pick / 2008"
"32",67,"Jamaal Jackson",29,"C",15,15,330,"6-4","Delaware St.","5/8/1980","4",8,""
"33",NA,"Max Jean-Gilles",26,"rg",13,5,355,"6-4","Georgia","11/19/1983","2",3,"Philadelphia Eagles / 4th / 99th pick / 2006"
"34",26,"Sean Jones",27,"FS",15,9,212,"6-2","Georgia","3/2/1982","4",4,"Cleveland Browns / 2nd / 59th pick / 2004"
"35",56,"Akeem Jordan",24,"LB",12,10,226,"6-1","James Madison","8/17/1985","2",5,""
"36",74,"Winston Justice",25,"RT",16,16,300,"6-5","USC","9/14/1984","2",8,"Philadelphia Eagles / 2nd / 39th pick / 2006"
"37",4,"Kevin Kolb",25,"qb",5,2,218,"6-3","Houston","8/24/1984","2",2,"Philadelphia Eagles / 2nd / 36th pick / 2007"
"38",93,"Trevor Laws",24,"",11,0,297,"6-1","Notre Dame","6/14/1985","1",1,"Philadelphia Eagles / 2nd / 47th pick / 2008"
"39",18,"Jeremy Maclin",21,"WR",15,13,200,"6-0","Missouri","5/11/1988","Rook",7,"Philadelphia Eagles / 1st / 19th pick / 2009"
"40",51,"Joe Mays",24,"mlb",11,1,245,"5-11","North Dakota St.","7/6/1985","1",1,"Philadelphia Eagles / 6th / 200th pick / 2008"
"41",29,"LeSean McCoy",21,"rb",16,4,215,"5-10","Pittsburgh","7/12/1988","Rook",8,"Philadelphia Eagles / 2nd / 53rd pick / 2009"
"42",5,"Donovan McNabb*",33,"QB",14,14,240,"6-2","Syracuse","11/25/1976","10",13,"Philadelphia Eagles / 1st / 2nd pick / 1999"
"43",27,"Quintin Mikell*",29,"SS",16,16,206,"5-10","Boise St.","9/16/1980","6",8,""
"44",NA,"Jordan Norwood",23,"",1,0,171,"5-11","Penn St.","9/29/1986","-2",0,""
"45",75,"Juqua Parker",31,"DE",16,11,250,"6-2","Oklahoma St.","5/15/1978","8",5,""
"46",23,"Dimitri Patterson",26,"",11,0,196,"5-11","SE Missouri St.,Tuskegee","6/18/1983","4",1,""
"47",98,"Mike Patterson",26,"LDT",16,16,292,"5-11","USC","9/1/1983","4",7,"Philadelphia Eagles / 1st / 31st pick / 2005"
"48",71,"Jason Peters*",27,"LT",15,15,328,"6-4","Arkansas","1/22/1982","5",10,""
"49",24,"Geoffrey Pope",25,"",1,0,181,"5-11","Howard","6/21/1984","2",0,""
"50",38,"Ramzee Robinson",25,"",3,0,183,"5-9","Alabama","2/20/1984","2",0,"Detroit Lions / 7th / 255th pick / 2007"
"51",6,"Saverio Rocca",36,"",16,0,265,"6-5","none","11/20/1973","2",2,""
"52",22,"Asante Samuel*",28,"LCB",16,16,185,"5-10","Central Florida","1/6/1981","6",12,"New England Patriots / 4th / 120th pick / 2003"
"53",82,"Alex Smith",27,"te",16,5,258,"6-4","Stanford","5/22/1982","4",0,"Tampa Bay Buccaneers / 3rd / 71st pick / 2005"
"54",54,"Jeremiah Trotter",32,"mlb",13,7,262,"6-1","S.F. Austin","1/20/1977","11",3,"Philadelphia Eagles / 3rd / 72nd pick / 1998"
"55",7,"Michael Vick",29,"rb",12,1,215,"6-0","Virginia Tech","6/26/1980","8",1,"Atlanta Falcons / 1st / 1st pick / 2001"
"56",43,"Leonard Weaver*+",27,"fb",16,8,251,"6-0","Carson-Newman","9/23/1982","4",4,""
"57",36,"Brian Westbrook",30,"rb",8,7,200,"5-8","Villanova","9/2/1979","7",4,"Philadelphia Eagles / 3rd / 91st pick / 2002"
"58",52,"Tracy White",28,"",16,0,230,"6-0","Howard","4/14/1981","6",2,""
"59",51,"Will Witherspoon",29,"LB",11,10,234,"6-1","Georgia","8/19/1980","7",5,"Carolina Panthers / 3rd / 73rd pick / 2002"
"60",NA,"Team Total",26.9,"",16,NA,240.2,"6-1.0","","","3.8",NA,""
