"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",94,"Victor Adeyanju",23,"DE",12,9,270,"6-4","Indiana","2/11/1983","Rook",5,"St. Louis Rams / 4th / 113th pick / 2006"
"2",57,"Jon Alston",23,"",3,0,220,"6-0","Stanford","6/4/1983","Rook",0,"St. Louis Rams / 3rd / 77th pick / 2006"
"3",21,"O.J. Atogwe",25,"FS",16,16,203,"5-11","Stanford","6/23/1981","1",6,"St. Louis Rams / 3rd / 66th pick / 2005"
"4",70,"Alex Barron",24,"RT",16,16,320,"6-7","Florida St.","9/28/1982","1",9,"St. Louis Rams / 1st / 19th pick / 2005"
"5",24,"Ronald Bartell",24,"lb",16,1,208,"6-1","Howard","2/22/1982","1",2,"St. Louis Rams / 2nd / 50th pick / 2005"
"6",55,"Jamal Brooks",30,"",7,0,240,"6-2","Hampton","11/9/1976","5",0,""
"7",34,"Fakhir Brown",29,"RCB",14,14,192,"5-11","Grambling St.","9/21/1977","7",5,""
"8",80,"Isaac Bruce",34,"WR",16,13,188,"6-0","Memphis","11/10/1972","12",11,"Los Angeles Rams / 2nd / 33rd pick / 1994"
"9",10,"Marc Bulger*",29,"QB",16,16,215,"6-3","West Virginia","4/5/1977","4",15,"New Orleans Saints / 6th / 168th pick / 2000"
"10",23,"Jerametrius Butler",28,"",6,0,181,"5-10","Kansas St.","11/28/1978","5",1,"St. Louis Rams / 5th / 145th pick / 2001"
"11",86,"Dominique Byrd",22,"",5,0,255,"6-2","USC","2/7/1984","Rook",0,"St. Louis Rams / 3rd / 93rd pick / 2006"
"12",27,"Dwaine Carpenter",30,"",9,0,203,"6-1","North Carolina A&T","11/4/1976","3",1,""
"13",42,"Jerome Carter",24,"",14,0,219,"5-11","Florida St.","10/25/1982","1",1,"St. Louis Rams / 4th / 117th pick / 2005"
"14",25,"Corey Chavous",30,"SS",16,16,205,"6-1","Vanderbilt","1/5/1976","8",6,"Arizona Cardinals / 2nd / 33rd pick / 1998"
"15",54,"Brandon Chillar",24,"LB",16,14,253,"6-3","UCLA","10/21/1982","2",6,"St. Louis Rams / 4th / 130th pick / 2004"
"16",52,"Dexter Coakley",34,"lb",16,5,236,"5-10","Appalachian St.","10/20/1972","9",3,"Dallas Cowboys / 3rd / 65th pick / 1997"
"17",83,"Kevin Curtis",28,"wr",16,1,186,"5-11","Utah St.","7/17/1978","3",5,"St. Louis Rams / 3rd / 74th pick / 2003"
"18",48,"Stephen Davis",32,"",15,0,230,"6-0","Auburn","3/1/1974","10",2,"Washington Redskins / 4th / 102nd pick / 1996"
"19",30,"Tony Fisher",27,"",8,0,222,"6-1","Notre Dame","10/12/1979","4",2,""
"20",22,"Travis Fisher",27,"LCB",9,9,189,"5-10","Central Florida","9/12/1979","4",3,"St. Louis Rams / 2nd / 64th pick / 2002"
"21",96,"Jason Fisk",34,"",16,0,295,"6-3","Stanford","9/4/1972","11",2,"Minnesota Vikings / 7th / 243rd pick / 1995"
"22",11,"Ryan Fitzpatrick",24,"",1,0,221,"6-2","Harvard","11/24/1982","1",0,"St. Louis Rams / 7th / 250th pick / 2005"
"23",12,"Gus Frerotte",35,"",1,0,237,"6-3","Tulsa","7/31/1971","12",0,"Washington Redskins / 7th / 197th pick / 1994"
"24",97,"La'Roi Glover",32,"DT",16,16,285,"6-2","San Diego St.","7/4/1974","10",7,"Oakland Raiders / 5th / 166th pick / 1996"
"25",72,"Adam Goldberg",26,"lg",15,2,310,"6-7","Wyoming","8/12/1980","2",2,""
"26",93,"Brandon Green",26,"de",13,5,264,"6-2","Rice","9/5/1980","2",2,"Jacksonville Jaguars / 6th / 176th pick / 2003"
"27",95,"Anthony Hargrove",23,"de",4,2,269,"6-3","Georgia Tech","7/20/1983","2",1,"St. Louis Rams / 3rd / 91st pick / 2004"
"28",33,"Kay-Jay Harris",27,"",7,0,229,"6-0","West Virginia","3/27/1979","Rook",0,""
"29",44,"Madison Hedgecock",25,"FB",16,9,266,"6-3","North Carolina","8/27/1981","1",0,"St. Louis Rams / 7th / 251st pick / 2005"
