"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Flozell Adams*",28,"LT",16,16,335,"6-7","Michigan St.","5/18/1975","5",8,"Dallas Cowboys / 2nd / 38th pick / 1998"
"2",73,"Larry Allen*",32,"LG",16,16,325,"6-3","Butte JC (CA),Sonoma St.","11/27/1971","9",8,"Dallas Cowboys / 2nd / 46th pick / 1994"
"3",20,"Richie Anderson",32,"FB",15,8,230,"6-2","Penn St.","9/13/1971","10",5,"New York Jets / 6th / 144th pick / 1993"
"4",29,"Michael Bates",34,"",1,0,189,"5-10","Arizona","12/19/1969","10",0,"Seattle Seahawks / 6th / 150th pick / 1992"
"5",46,"Erik Bickerstaff",23,"",4,0,230,"6-0","Wisconsin","7/25/1980","Rook",0,""
"6",99,"Willie Blade",24,"LDT",15,14,315,"6-3","Mississippi St.","2/7/1979","Rook",7,"Dallas Cowboys / 3rd / 93rd pick / 2001"
"7",92,"Jermaine Brooks",24,"",1,0,285,"6-3","Arkansas","4/11/1979","Rook",0,""
"8",88,"Antonio Bryant",22,"wr",16,5,192,"6-1","Pittsburgh","3/9/1981","1",4,"Dallas Cowboys / 2nd / 63rd pick / 2002"
"9",86,"Dan Campbell",27,"TE",16,16,263,"6-5","Texas A&M","4/13/1976","4",2,"New York Giants / 3rd / 79th pick / 1999"
"10",91,"Leonardo Carson",26,"",8,0,305,"6-2","Auburn","2/11/1977","3",2,"San Diego Chargers / 4th / 113th pick / 2000"
"11",17,"Quincy Carter",26,"QB",16,16,213,"6-2","Georgia","10/13/1977","2",10,"Dallas Cowboys / 2nd / 53rd pick / 2001"
"12",23,"Aveion Cason",24,"",10,0,204,"5-10","Illinois St.","7/12/1979","2",2,""
"13",52,"Dexter Coakley*",31,"LB",16,16,236,"5-10","Appalachian St.","10/20/1972","6",11,"Dallas Cowboys / 3rd / 65th pick / 1997"
"14",93,"Kenyon Coleman",24,"",16,0,285,"6-5","UCLA","4/10/1979","1",2,"Oakland Raiders / 5th / 147th pick / 2002"
"15",70,"Javier Collins",25,"",1,0,322,"6-6","Northwestern","4/13/1978","1",0,""
"16",3,"Billy Cundiff",23,"",15,0,201,"6-1","Drake","3/30/1980","1",3,""
"17",26,"Andrew Davison",24,"",4,0,185,"5-11","Kansas","12/9/1979","1",0,""
"18",63,"Gennaro DiNapoli",28,"",7,0,287,"6-3","Virginia Tech","5/25/1975","4",0,"Oakland Raiders / 4th / 109th pick / 1998"
"19",24,"Tony Dixon",24,"",16,0,213,"6-1","Alabama","6/18/1979","2",1,"Dallas Cowboys / 2nd / 56th pick / 2001"
"20",27,"Mario Edwards",28,"RCB",16,16,199,"6-0","Florida St.","12/1/1975","3",7,"Dallas Cowboys / 6th / 180th pick / 2000"
"21",96,"Ebenezer Ekuban",27,"DE",15,14,265,"6-3","North Carolina","5/29/1976","4",7,"Dallas Cowboys / 1st / 20th pick / 1999"
"22",98,"Greg Ellis",28,"DE",16,15,271,"6-6","North Carolina","8/14/1975","5",9,"Dallas Cowboys / 1st / 8th pick / 1998"
"23",84,"Joey Galloway",32,"WR",15,13,197,"5-11","Ohio St.","11/20/1971","8",5,"Seattle Seahawks / 1st / 8th pick / 1995"
"24",83,"Terry Glenn",29,"WR",16,14,195,"5-11","Ohio St.","7/23/1974","7",6,"New England Patriots / 1st / 7th pick / 1996"
"25",97,"La'Roi Glover*",29,"RDT",16,16,285,"6-2","San Diego St.","7/4/1974","7",15,"Oakland Raiders / 5th / 166th pick / 1996"
"26",4,"Toby Gowin",28,"",16,0,167,"5-10","North Texas","3/30/1975","6",1,""
"27",65,"Andre Gurode",25,"RG",16,15,314,"6-4","Colorado","3/5/1978","1",6,"Dallas Cowboys / 2nd / 37th pick / 2002"
"28",42,"Troy Hambrick",27,"RB",16,16,233,"6-1","South Carolina,Savannah St.","11/6/1976","3",5,""
"29",47,"Pete Hunter",23,"db",16,1,212,"6-2","Virginia Union","5/25/1980","1",2,"Dallas Cowboys / 5th / 168th pick / 2002"
"30",7,"Chad Hutchinson",26,"",1,0,237,"6-5","Stanford","2/21/1977","1",0,""
"31",56,"Bradie James",22,"",14,0,243,"6-2","LSU","1/17/1981","Rook",2,"Dallas Cowboys / 4th / 103rd pick / 2003"
"32",68,"Matt Lehr",24,"C",16,16,300,"6-3","Virginia Tech","4/25/1979","2",6,"Dallas Cowboys / 5th / 137th pick / 2001"
"33",34,"Jamar Martin",23,"fb",14,1,256,"5-11","Ohio St.","4/12/1980","Rook",0,"Dallas Cowboys / 4th / 129th pick / 2002"
"34",80,"Tony McGee",32,"",1,0,247,"6-3","Michigan","4/21/1971","10",0,"Cincinnati Bengals / 2nd / 37th pick / 1993"
"35",29,"Adrian Murrell",33,"",3,0,211,"5-11","West Virginia","10/16/1970","10",1,"New York Jets / 5th / 120th pick / 1993"
"36",94,"Michael Myers",27,"ldt",1,1,300,"6-2","Alabama","1/20/1976","5",0,"Dallas Cowboys / 4th / 100th pick / 1998"
"37",41,"Terence Newman",25,"LCB",16,16,188,"5-11","Kansas St.","9/4/1978","Rook",8,"Dallas Cowboys / 1st / 5th pick / 2003"
"38",59,"Dat Nguyen",28,"MLB",16,16,238,"5-11","Texas A&M","9/25/1975","4",15,"Dallas Cowboys / 3rd / 85th pick / 1999"
