"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",98,"Tony Barker",24,"lb",8,2,230,"6-2","Rice","9/9/1968","Rook",1,"Washington Redskins / 10th / 280th pick / 1992"
"2",57,"Guy Bingham",34,"",15,0,255,"6-3","Montana","2/25/1958","12",1,"New York Jets / 10th / 260th pick / 1980"
"3",53,"Jeff Bostic",34,"c",4,4,268,"6-2","Clemson","9/18/1958","12",2,""
"4",22,"Todd Bowles",29,"db",16,4,203,"6-2","Temple","11/18/1963","6",3,""
"5",82,"John Brandes",28,"",1,0,249,"6-2","Cameron","4/2/1964","5",0,""
"6",59,"John Brantley",27,"lb",12,2,243,"6-2","Georgia","10/23/1965","3",2,"Houston Oilers / 12th / 325th pick / 1988"
"7",67,"Ray Brown",30,"LG",16,8,318,"6-5","Memphis,Arkansas St.","12/12/1962","6",5,"St. Louis Cardinals / 8th / 201st pick / 1986"
"8",99,"Jason Buck",29,"ldt",16,5,268,"6-5","BYU","7/27/1963","5",3,"Cincinnati Bengals / 1st / 17th pick / 1987"
"9",21,"Earnest Byner",30,"RB",16,16,215,"5-10","East Carolina","9/15/1962","8",10,"Cleveland Browns / 10th / 280th pick / 1984"
"10",50,"Ravin Caldwell",29,"",4,0,233,"6-3","Arkansas","8/4/1963","5",0,"Washington Redskins / 5th / 113th pick / 1986"
"11",84,"Gary Clark",30,"WR",16,14,173,"5-9","James Madison","5/1/1962","7",9,"Washington Redskins / 2nd / 55th pick / 1984 Supp"
"12",51,"Monte Coleman",35,"",15,0,242,"6-2","Central Arkansas","11/4/1957","13",1,"Washington Redskins / 11th / 289th pick / 1979"
"13",55,"Andre Collins",24,"RLB",14,14,237,"6-1","Penn St.","5/4/1968","2",7,"Washington Redskins / 2nd / 46th pick / 1990"
"14",91,"Shane Collins",23,"rde",16,5,267,"6-3","Arizona St.","4/11/1969","Rook",3,"Washington Redskins / 2nd / 47th pick / 1992"
"15",12,"Cary Conklin",24,"",1,0,220,"6-4","Washington","2/29/1968","Rook",0,"Washington Redskins / 4th / 86th pick / 1990"
"16",26,"Danny Copeland",26,"SS",13,13,210,"6-2","East. Kentucky","1/24/1966","3",7,"Cleveland Browns / 9th / 244th pick / 1988"
"17",27,"Brad Edwards",26,"FS",16,16,208,"6-2","South Carolina","3/22/1966","4",9,"Minnesota Vikings / 2nd / 54th pick / 1988"
"18",25,"Pat Eilers",26,"",1,0,197,"5-11","Yale,Notre Dame","9/3/1966","2",0,""
