"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",96,"Harvey Armstrong",23,"",8,0,265,"6-3","SMU","12/29/1959","Rook",1,"Philadelphia Eagles / 7th / 190th pick / 1982"
"2",63,"Ron Baker",28,"RG",9,9,260,"6-4","Oklahoma St.","11/19/1954","4",8,"Baltimore Colts / 10th / 277th pick / 1977"
"3",27,"Richard Blackmore",26,"",9,0,174,"5-10","Mississippi St.","8/14/1956","3",2,""
"4",98,"Greg Brown",25,"",9,0,254,"6-5","Kansas St.,East. Illinois","1/5/1957","1",3,""
"5",95,"John Bunting",32,"LOLB",9,9,220,"6-1","North Carolina","7/15/1950","10",7,"Philadelphia Eagles / 10th / 248th pick / 1972"
"6",30,"Don Calhoun",30,"",1,0,206,"6-0","Kansas St.","4/29/1952","8",0,"Buffalo Bills / 10th / 249th pick / 1974"
"7",37,"Billy Campfield",26,"",6,0,200,"5-11","Kansas","8/20/1956","4",2,"Philadelphia Eagles / 11th / 288th pick / 1978"
"8",17,"Harold Carmichael",33,"WR",9,8,225,"6-8","Southern","9/22/1949","11",9,"Philadelphia Eagles / 7th / 161st pick / 1971"
"9",59,"Al Chesley",25,"",4,2,240,"6-3","Pittsburgh","8/23/1957","3",1,"Philadelphia Eagles / 11th / 296th pick / 1979"
"10",71,"Ken Clarke",26,"NT",9,9,268,"6-2","Syracuse","8/28/1956","4",7,""
"11",57,"Mike Curcio",25,"",5,0,237,"6-1","Temple","1/24/1957","1",1,"Philadelphia Eagles / 8th / 218th pick / 1980"
"12",25,"Dennis DeVaughn",22,"",4,0,175,"5-10","Bishop","10/28/1960","Rook",0,"Philadelphia Eagles / 5th / 132nd pick / 1982"
"13",46,"Herm Edwards",28,"RCB",9,9,194,"6-0","California,San Diego St.","4/27/1954","5",8,""
"14",24,"Ray Ellis",23,"",9,0,192,"6-1","Ohio St.","4/27/1959","1",1,"Philadelphia Eagles / 12th / 331st pick / 1981"
"15",1,"Tony Franklin",26,"K",9,0,182,"5-8","Texas A&M","11/18/1956","3",4,"Philadelphia Eagles / 3rd / 74th pick / 1979"
"16",33,"Louie Giammona",29,"",9,0,180,"5-9","Utah St.","3/3/1953","6",2,"New York Jets / 8th / 214th pick / 1976"
"17",79,"Frank Giddens",23,"t",9,2,300,"6-7","New Mexico","1/20/1959","1",4,""
"18",58,"Anthony Griggs",22,"",9,0,227,"6-3","Villanova,Ohio St.","2/12/1960","Rook",1,"Philadelphia Eagles / 4th / 105th pick / 1982"
"19",78,"Carl Hairston",30,"RDE",9,9,260,"6-3","Md-Eastern Shore","12/15/1952","6",8,"Philadelphia Eagles / 7th / 191st pick / 1976"
"20",35,"Perry Harrington",24,"FB",9,8,210,"5-11","Jackson St.","3/13/1958","2",5,"Philadelphia Eagles / 2nd / 53rd pick / 1980"
"21",20,"Leroy Harris",28,"rb",7,1,226,"5-9","Arkansas St.","7/3/1954","5",1,"Miami Dolphins / 5th / 123rd pick / 1977"
"22",68,"Dennis Harrison*",26,"LDE",9,9,275,"6-8","Vanderbilt","7/31/1956","4",10,"Philadelphia Eagles / 4th / 92nd pick / 1978"
"23",89,"Wally Henry",28,"KR",8,0,175,"5-8","UCLA","10/30/1954","5",0,""
"24",85,"Melvin Hoover",23,"",7,0,185,"6-0","Arizona St.","9/21/1959","Rook",0,"New York Giants / 6th / 145th pick / 1981"
"25",7,"Ron Jaworski",31,"QB",9,9,196,"6-2","Youngstown St.","3/23/1951","8",13,"Los Angeles Rams / 2nd / 37th pick / 1973"
"26",84,"Vyto Kab",23,"te",9,2,243,"6-5","Penn St.","12/23/1959","Rook",1,"Philadelphia Eagles / 3rd / 78th pick / 1982"
"27",73,"Steve Kenney",27,"LG",9,9,266,"6-4","Clemson","12/26/1955","2",8,""
"28",55,"Frank LeMaster",30,"RILB",9,9,232,"6-2","Kentucky","3/12/1952","8",7,"Philadelphia Eagles / 4th / 89th pick / 1974"
"29",41,"Randy Logan",31,"SS",9,9,195,"6-1","Michigan","5/1/1951","9",6,"Philadelphia Eagles / 3rd / 55th pick / 1973"
"30",45,"Von Mansfield",22,"",7,0,185,"5-11","Wisconsin","7/12/1960","Rook",1,"Atlanta Falcons / 5th / 122nd pick / 1982"
