"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",94,"Victor Adeyanju",25,"DE",16,9,270,"6-4","Indiana","2/11/1983","2",4,"St. Louis Rams / 4th / 113th pick / 2006"
"2",21,"O.J. Atogwe",27,"FS",16,16,203,"5-11","Stanford","6/23/1981","3",7,"St. Louis Rams / 3rd / 66th pick / 2005"
"3",17,"Donnie Avery",24,"WR",15,12,186,"5-11","Houston","6/12/1984","Rook",5,"St. Louis Rams / 2nd / 33rd pick / 2008"
"4",70,"Alex Barron",26,"RT",16,15,320,"6-7","Florida St.","9/28/1982","3",5,"St. Louis Rams / 1st / 19th pick / 2005"
"5",24,"Ronald Bartell",26,"LCB",16,15,208,"6-1","Howard","2/22/1982","3",6,"St. Louis Rams / 2nd / 50th pick / 2005"
"6",41,"Eric Bassey",25,"",10,0,203,"6-1","Oklahoma","1/3/1983","1",1,""
"7",87,"Anthony Becht",31,"TE",16,11,272,"6-5","West Virginia","8/8/1977","8",0,"New York Jets / 1st / 27th pick / 2000"
"8",63,"Jacob Bell",27,"LG",13,13,300,"6-5","Miami (OH)","3/2/1981","4",5,"Tennessee Titans / 5th / 138th pick / 2004"
"9",83,"Drew Bennett",30,"",1,0,206,"6-5","UCLA","8/26/1978","7",0,""
"10",13,"Brock Berlin",27,"",1,0,215,"6-1","Miami (FL)","7/4/1981","1",0,""
"11",34,"Fakhir Brown",31,"RCB",13,11,192,"5-11","Grambling St.","9/21/1977","9",4,""
"12",3,"Josh Brown",29,"",16,0,202,"6-0","Nebraska","4/29/1979","5",4,"Seattle Seahawks / 7th / 222nd pick / 2003"
"13",10,"Marc Bulger",31,"QB",15,15,215,"6-3","West Virginia","4/5/1977","6",5,"New Orleans Saints / 6th / 168th pick / 2000"
"14",14,"Keenan Burton",24,"wr",13,1,202,"6-0","Kentucky","10/29/1984","Rook",1,"St. Louis Rams / 4th / 128th pick / 2008"
"15",36,"Quincy Butler",27,"",1,0,190,"6-1","TCU","11/25/1981","2",0,""
"16",90,"Adam Carriker",24,"dt",15,9,296,"6-6","Nebraska","5/6/1984","1",4,"St. Louis Rams / 1st / 13th pick / 2007"
"17",57,"Chris Chamberlain",23,"",16,0,226,"6-2","Tulsa","9/30/1985","Rook",1,"St. Louis Rams / 7th / 228th pick / 2008"
"18",25,"Corey Chavous",32,"SS",16,13,205,"6-1","Vanderbilt","1/5/1976","10",4,"Arizona Cardinals / 2nd / 33rd pick / 1998"
"19",31,"Jason Craft",32,"cb",13,2,187,"5-10","Colorado St.","2/13/1976","9",2,"Jacksonville Jaguars / 5th / 160th pick / 1999"
"20",53,"Quinton Culberson",23,"LB",16,10,240,"6-1","Mississippi St.","10/21/1985","1",4,""
"21",33,"Kenneth Darby",26,"",10,0,214,"5-10","Alabama","12/26/1982","1",2,"Tampa Bay Buccaneers / 7th / 246th pick / 2007"
"22",52,"Chris Draft",32,"lb",12,9,232,"5-11","Stanford","2/26/1976","10",3,"Chicago Bears / 6th / 157th pick / 1998"
"23",46,"Daniel Fells",25,"te",12,1,252,"6-4","California-Davis","9/23/1983","Rook",1,""
"24",38,"Samkon Gado",26,"",1,0,210,"5-11","Liberty","11/13/1982","3",0,""
"25",97,"La'Roi Glover",34,"dt",16,9,285,"6-2","San Diego St.","7/4/1974","12",4,"Oakland Raiders / 5th / 166th pick / 1996"
"26",73,"Adam Goldberg",28,"lg",16,6,310,"6-7","Wyoming","8/12/1980","4",3,""
"27",59,"Larry Grant",23,"",2,0,235,"6-1","Ohio St.","2/16/1985","Rook",0,"San Francisco 49ers / 7th / 214th pick / 2008"
"28",79,"John Greco",23,"rg",9,1,320,"6-5","Toledo","3/24/1985","Rook",1,"St. Louis Rams / 3rd / 65th pick / 2008"
"29",12,"Trent Green",38,"qb",3,1,217,"6-3","Indiana","7/9/1970","11",1,"San Diego Chargers / 8th / 222nd pick / 1993"
"30",82,"Dante Hall",30,"",8,0,187,"5-8","Texas A&M","9/20/1978","8",1,"Kansas City Chiefs / 5th / 153rd pick / 2000"
"31",96,"James Hall",31,"de",16,2,280,"6-2","Michigan","2/4/1977","8",3,""
"32",26,"Tye Hill",26,"lcb",4,4,185,"5-9","Clemson","6/3/1982","2",1,"St. Louis Rams / 1st / 15th pick / 2006"
