"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",69,"Tom Ackerman",29,"",16,0,290,"6-3","East. Washington","9/6/1972","5",1,"New Orleans Saints / 5th / 145th pick / 1996"
"2",20,"Jay Bellamy",29,"FS",16,16,200,"5-11","Rutgers","7/8/1972","7",5,""
"3",18,"Jeff Blake",31,"",1,0,223,"6-1","East Carolina","12/4/1970","9",0,"New York Jets / 6th / 166th pick / 1992"
"4",2,"Aaron Brooks",25,"QB",16,16,220,"6-4","Virginia","3/24/1976","1",15,"Green Bay Packers / 4th / 131st pick / 1999"
"5",3,"John Carney",37,"",15,0,180,"5-11","Notre Dame","4/20/1964","13",5,""
"6",41,"Tim Carter",23,"",2,0,183,"6-0","Tulane","7/15/1978","Rook",0,""
"7",92,"Martin Chase",27,"ldt",16,3,310,"6-2","Oklahoma","12/19/1974","2",2,"Baltimore Ravens / 5th / 124th pick / 1998"
"8",50,"Phil Clarke",24,"",13,0,241,"6-0","Pittsburgh","1/9/1977","2",1,""
"9",85,"Cam Cleeland",26,"te",9,7,272,"6-5","Washington","8/15/1975","3",1,"New Orleans Saints / 2nd / 40th pick / 1998"
"10",56,"Charlie Clemons",29,"MLB",16,15,250,"6-2","Georgia","7/4/1972","4",6,""
"11",83,"Albert Connell",27,"wr",11,1,179,"6-0","Texas A&M","5/13/1974","4",2,"Washington Redskins / 4th / 115th pick / 1997"
"12",27,"James Fenderson",25,"",4,0,200,"5-9","Hawaii","10/24/1976","Rook",0,""
"13",62,"Jerry Fontenot",35,"C",16,16,300,"6-3","Texas A&M","11/21/1966","12",9,"Chicago Bears / 3rd / 65th pick / 1989"
"14",37,"Steve Gleason",24,"",7,0,215,"5-11","Washington St.","3/19/1977","1",0,""
"15",97,"La'Roi Glover*",27,"RDT",16,16,285,"6-2","San Diego St.","7/4/1974","5",7,"Oakland Raiders / 5th / 166th pick / 1996"
"16",4,"Toby Gowin",26,"",16,0,167,"5-10","North Texas","3/30/1975","4",2,""
"17",81,"Lamont Hall",27,"te",16,6,260,"6-4","Clemson","11/16/1974","2",0,""
"18",99,"Norman Hand",29,"LDT",13,13,310,"6-3","Mississippi","9/4/1972","5",4,"Miami Dolphins / 5th / 158th pick / 1995"
"19",36,"Michael Hawthorne",24,"lcb",11,2,200,"6-3","Purdue","1/26/1977","1",1,"New Orleans Saints / 6th / 195th pick / 2000"
"20",52,"Sedrick Hodge",23,"lolb",16,1,244,"6-4","North Carolina","9/13/1978","Rook",1,"New Orleans Saints / 3rd / 70th pick / 2001"
"21",57,"Curtis Holden",22,"",12,0,232,"6-2","Washington St.","3/17/1979","Rook",1,""
"22",87,"Joe Horn*",29,"WR",16,16,206,"6-1","Itawamba JC","1/16/1972","5",12,"Kansas City Chiefs / 5th / 135th pick / 1996"
"23",47,"Kevin Houser",24,"",16,0,250,"6-2","Ohio St.","8/23/1977","1",0,"New Orleans Saints / 7th / 228th pick / 2000"
"24",93,"Darren Howard",25,"DE",16,16,275,"6-3","Kansas St.","11/19/1976","1",5,"New Orleans Saints / 2nd / 33rd pick / 2000"
