"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",31,"Jerry Anderson",24,"",14,1,198,"5-11","Oklahoma","10/27/1953","Rook",2,"Cincinnati Bengals / 4th / 105th pick / 1977"
"2",14,"Ken Anderson",28,"QB",14,13,212,"6-2","Augustana (IL)","2/15/1949","6",11,"Cincinnati Bengals / 3rd / 67th pick / 1971"
"3",79,"Coy Bacon*",35,"RDE",12,12,270,"6-4","Jackson St.","8/30/1942","9",7,""
"4",10,"Chris Bahr",24,"K",14,0,170,"5-10","Penn St.","2/3/1953","1",5,"Cincinnati Bengals / 2nd / 51st pick / 1976"
"5",82,"Billy Brooks",24,"WR",14,9,204,"6-3","Oklahoma","7/22/1953","1",9,"Cincinnati Bengals / 1st / 11th pick / 1976"
"6",74,"Glenn Bujnoch",24,"LG",13,10,260,"6-5","Texas A&M","12/20/1953","1",6,"Cincinnati Bengals / 2nd / 38th pick / 1976"
"7",67,"Gary Burley",25,"LDE",14,14,272,"6-3","Pittsburgh","12/8/1952","1",6,"Cincinnati Bengals / 3rd / 55th pick / 1975"
"8",50,"Glenn Cameron",24,"",14,0,225,"6-2","Florida","2/21/1953","2",3,"Cincinnati Bengals / 1st / 14th pick / 1975"
"9",37,"Tommy Casanova*",27,"SS",11,10,202,"6-2","LSU","8/29/1950","5",6,"Cincinnati Bengals / 2nd / 29th pick / 1972"
"10",42,"Boobie Clark",27,"",10,4,245,"6-2","Bethune-Cookman","11/8/1950","4",2,"Cincinnati Bengals / 12th / 302nd pick / 1973"
"11",24,"Marvin Cobb",24,"FS",14,13,189,"6-0","USC","8/6/1953","2",6,"Cincinnati Bengals / 11th / 276th pick / 1975"
"12",89,"Mike Cobb",22,"",13,0,244,"6-5","Michigan St.","12/10/1955","Rook",0,"Cincinnati Bengals / 1st / 22nd pick / 1977"
"13",81,"Jim Corbett",22,"",14,3,218,"6-4","Pittsburgh","2/22/1955","Rook",2,"Cincinnati Bengals / 7th / 194th pick / 1977"
"14",85,"Isaac Curtis",27,"WR",8,8,192,"6-1","California,San Diego St.","10/20/1950","4",4,"Cincinnati Bengals / 1st / 15th pick / 1973"
"15",25,"Tony Davis",24,"PR",14,1,212,"5-11","Nebraska","1/21/1953","1",2,"Cincinnati Bengals / 4th / 106th pick / 1976"
"16",73,"Eddie Edwards",23,"LDT",12,12,256,"6-5","Miami (FL)","4/25/1954","Rook",5,"Cincinnati Bengals / 1st / 3rd pick / 1977"
