"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",36,"David Barrett",23,"",16,0,208,"5-10","Arkansas","12/22/1977","Rook",1,"Arizona Cardinals / 4th / 102nd pick / 2000"
"2",28,"Tommy Bennett",27,"",11,0,219,"6-2","UCLA","2/19/1973","4",0,""
"3",15,"Cary Blanchard",32,"",16,0,227,"6-1","Oklahoma St.","11/5/1968","8",2,""
"4",89,"David Boston",22,"WR",16,16,240,"6-2","Ohio St.","8/19/1978","1",8,"Arizona Cardinals / 1st / 8th pick / 1999"
"5",66,"Ethan Brooks",28,"lt",14,3,330,"6-6","Williams","4/27/1972","4",2,"Atlanta Falcons / 7th / 229th pick / 1996"
"6",17,"Dave Brown",30,"qb",6,2,230,"6-5","Duke","2/25/1970","8",1,"New York Giants / 1st / 1st pick / 1992 Supp"
"7",95,"Tom Burke",24,"",2,0,275,"6-3","Wisconsin","10/12/1976","1",0,"Arizona Cardinals / 3rd / 83rd pick / 1999"
"8",25,"Corey Chavous",24,"rcb",16,1,205,"6-1","Vanderbilt","1/5/1976","2",1,"Arizona Cardinals / 2nd / 33rd pick / 1998"
"9",65,"Anthony Clement",24,"RT",16,16,333,"6-8","La-Lafayette","4/10/1976","2",5,"Arizona Cardinals / 2nd / 36th pick / 1998"
"10",82,"Mac Cody",28,"wr",15,1,182,"5-11","Memphis","8/7/1972","1",2,""
"11",64,"Norbert Davidds-Garrido",28,"rg",9,2,315,"6-6","USC","10/4/1972","4",1,"Carolina Panthers / 4th / 106th pick / 1996"
"12",98,"Russell Davis",25,"ldt",13,9,310,"6-4","North Carolina","3/28/1975","1",3,"Chicago Bears / 2nd / 48th pick / 1999"
"13",67,"Chris Dishman",26,"lg",14,12,339,"6-3","Nebraska","2/27/1974","3",4,"Arizona Cardinals / 4th / 106th pick / 1997"
"14",58,"James Folston",29,"lb",13,3,236,"6-3","La-Monroe","8/14/1971","6",1,"Los Angeles Raiders / 2nd / 52nd pick / 1994"
"15",59,"Rob Fredrickson",29,"lb",13,12,240,"6-4","Michigan St.","5/13/1971","6",4,"Los Angeles Raiders / 1st / 22nd pick / 1994"
"16",84,"Chris Gedney",30,"te",13,3,258,"6-5","Syracuse","8/9/1970","7",1,"Chicago Bears / 3rd / 61st pick / 1993"
"17",11,"Bryan Gilmore",22,"",1,0,200,"6-0","Midwestern St.","7/21/1978","Rook",0,""
"18",14,"Chris Greisen",24,"",3,0,227,"6-3","NW Missouri St.","7/2/1976","1",0,"Arizona Cardinals / 7th / 239th pick / 1999"
"19",60,"Mike Gruttadauria",28,"C",8,8,280,"6-3","Central Florida","12/6/1972","4",3,""
"20",80,"Terry Hardy",24,"TE",16,15,266,"6-4","Southern Miss","5/31/1976","2",7,"Arizona Cardinals / 5th / 125th pick / 1998"
"21",71,"Lester Holmes",31,"RG",12,12,315,"6-4","Jackson St.","9/27/1969","7",4,"Philadelphia Eagles / 1st / 19th pick / 1993"
"22",72,"Jabari Issa",22,"",10,0,302,"6-5","Washington","4/18/1978","Rook",1,"Arizona Cardinals / 6th / 176th pick / 2000"
"23",19,"MarTay Jenkins",25,"wr",16,2,201,"6-0","Nebraska-Omaha","2/28/1975","1",3,"Dallas Cowboys / 6th / 193rd pick / 1999"
"24",26,"Thomas Jones",22,"rb",14,4,220,"5-10","Virginia","8/19/1978","Rook",4,"Arizona Cardinals / 1st / 7th pick / 2000"
"25",73,"Matt Joyce",28,"LG",13,13,300,"6-7","Richmond","3/30/1972","5",4,""
"26",86,"Trey Junkin",39,"",16,0,240,"6-2","Louisiana Tech","1/23/1961","17",1,"Buffalo Bills / 4th / 93rd pick / 1983"
"27",22,"Tom Knight",26,"RCB",16,15,202,"6-0","Iowa","12/29/1974","3",4,"Arizona Cardinals / 1st / 9th pick / 1997"
"28",42,"Kwamie Lassiter",31,"FS",16,16,207,"6-0","Kansas","12/3/1969","5",4,""
"29",41,"Justin Lucas",24,"",16,0,211,"5-10","Texas A&M,Abilene Christian","7/15/1976","1",1,""
"30",53,"Mark Maddox",32,"",14,0,233,"6-1","Northern Michigan","3/23/1968","8",1,"Buffalo Bills / 9th / 249th pick / 1991"
"31",34,"Joel Makovicka",25,"FB",14,10,246,"5-11","Nebraska","10/6/1975","1",0,"Arizona Cardinals / 4th / 116th pick / 1999"
"32",61,"Tony McCoy",31,"ldt",6,6,289,"6-1","Florida","6/10/1969","8",2,"Indianapolis Colts / 4th / 105th pick / 1992"
