"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"James Allen",23,"rb",6,2,212,"5-10","Oklahoma","3/28/1975","Rook",2,""
"2",84,"John Allred",24,"",4,0,249,"6-4","USC","9/9/1974","1",0,"Chicago Bears / 2nd / 38th pick / 1997"
"3",36,"Raymond Austin",24,"",12,0,190,"5-11","Tennessee","12/21/1974","1",1,"New York Jets / 5th / 145th pick / 1997"
"4",30,"Ricky Bell",24,"",14,0,194,"5-10","North Carolina St.","10/2/1974","2",1,""
"5",32,"Edgar Bennett",29,"RB",16,13,217,"6-0","Florida St.","2/15/1969","6",5,"Green Bay Packers / 4th / 103rd pick / 1992"
"6",82,"Fabien Bownes",26,"",16,0,185,"5-11","West. Illinois","2/29/1972","3",1,""
"7",23,"Marty Carter",29,"SS",16,16,209,"6-1","Middle Tenn. St.","12/17/1969","7",6,"Tampa Bay Buccaneers / 8th / 207th pick / 1991"
"8",25,"Tom Carter",26,"db",4,4,185,"6-0","Notre Dame","9/5/1972","5",2,"Washington Redskins / 1st / 17th pick / 1993"
"9",38,"Robert Chancey",26,"rb",16,1,250,"6-0","none","9/7/1972","1",2,""
"10",52,"Andre Collins",30,"lb",16,2,237,"6-1","Penn St.","5/4/1968","8",3,"Washington Redskins / 2nd / 46th pick / 1990"
"11",80,"Curtis Conway",27,"WR",15,15,196,"6-1","USC","1/13/1971","5",6,"Chicago Bears / 1st / 7th pick / 1993"
"12",21,"Terry Cousin",23,"LCB",16,12,181,"5-9","South Carolina","4/11/1975","1",5,""
"13",96,"Chris Draft",22,"",1,0,232,"5-11","Stanford","2/26/1976","Rook",0,"Chicago Bears / 6th / 157th pick / 1998"
"14",81,"Bobby Engram",25,"WR",16,16,188,"5-10","Penn St.","1/7/1973","2",8,"Chicago Bears / 2nd / 52nd pick / 1996"
"15",39,"Curtis Enis",22,"rb",9,1,242,"6-0","Penn St.","6/15/1976","Rook",3,"Chicago Bears / 1st / 5th pick / 1998"
"16",99,"Jim Flanigan",27,"LDT",16,16,290,"6-2","Notre Dame","8/27/1971","4",7,"Chicago Bears / 3rd / 74th pick / 1994"
"17",46,"Marlon Forbes",27,"db",16,2,215,"6-1","Penn St.","12/25/1971","2",2,""
"18",93,"Paul Grasmanis",24,"",15,0,298,"6-3","Notre Dame","8/2/1974","2",1,"Chicago Bears / 4th / 116th pick / 1996"
"19",53,"Lemanski Hall",28,"",15,0,231,"6-0","Alabama","11/24/1970","3",1,"Houston Oilers / 7th / 220th pick / 1994"
"20",49,"Ty Hallock",27,"FB",16,10,252,"6-2","Michigan St.","4/30/1971","5",2,"Detroit Lions / 7th / 174th pick / 1993"
"21",55,"Sean Harris",26,"RLB",16,14,250,"6-3","Arizona","2/25/1972","3",6,"Chicago Bears / 3rd / 83rd pick / 1995"
"22",27,"Walt Harris",24,"RCB",14,14,192,"5-11","Mississippi St.","8/10/1974","2",6,"Chicago Bears / 1st / 13th pick / 1996"
"23",64,"Andy Heck",31,"LT",14,14,298,"6-6","Notre Dame","1/1/1967","9",6,"Seattle Seahawks / 1st / 15th pick / 1989"
"24",74,"Jimmy Herndon",25,"t",9,2,318,"6-8","Houston","8/30/1973","1",1,"Jacksonville Jaguars / 5th / 146th pick / 1996"
"25",47,"Randy Hilliard",31,"db",9,2,165,"5-11","NW State (LA)","2/6/1967","8",1,"Cleveland Browns / 6th / 157th pick / 1990"
"26",2,"Mike Horan",39,"P",13,0,192,"5-11","Long Beach St.","2/1/1959","14",1,"Atlanta Falcons / 9th / 235th pick / 1982"
"27",67,"Greg Huntington",28,"",2,0,297,"6-3","Penn St.","9/22/1970","5",0,"Washington Redskins / 5th / 128th pick / 1993"
