"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",27,"Karim Abdul-Jabbar",25,"rb",10,6,194,"5-10","UCLA","6/28/1974","3",3,"Miami Dolphins / 3rd / 80th pick / 1996"
"2",55,"Rahim Abdullah",23,"LB",16,13,233,"6-5","Clemson","3/22/1976","Rook",5,"Cleveland Browns / 2nd / 45th pick / 1999"
"3",94,"Derrick Alexander",26,"DE",16,16,277,"6-4","Florida St.","11/13/1973","4",6,"Minnesota Vikings / 1st / 11th pick / 1995"
"4",93,"Jerry Ball",35,"rdt",3,3,330,"6-1","SMU","12/15/1964","12",1,"Detroit Lions / 3rd / 63rd pick / 1987"
"5",92,"Roy Barker",30,"de",12,3,287,"6-5","North Carolina","2/14/1969","7",0,"Minnesota Vikings / 4th / 98th pick / 1992"
"6",74,"Orlando Bobo",25,"rg",9,1,320,"6-3","La-Monroe","2/9/1974","2",0,""
"7",75,"Lomas Brown",36,"lt",10,10,282,"6-4","Florida","3/30/1963","14",4,"Detroit Lions / 1st / 6th pick / 1985"
"8",77,"Orlando Brown",29,"RT",15,15,360,"6-7","Central State (OH),South Carolina St.","12/12/1970","5",6,""
"9",65,"Jim Bundren",25,"c",16,1,303,"6-3","Clemson","10/6/1974","Rook",0,"Miami Dolphins / 7th / 210th pick / 1998"
"10",83,"Mark Campbell",24,"te",14,4,255,"6-6","Michigan","12/6/1975","Rook",1,""
"11",69,"Roger Chanoine",23,"",1,0,305,"6-4","Temple","9/11/1976","Rook",0,""
"12",84,"Darrin Chiaverini",22,"WR",16,8,210,"6-2","Colorado","10/12/1977","Rook",4,"Cleveland Browns / 5th / 148th pick / 1999"
"13",93,"Stalin Colinet",25,"de",11,9,281,"6-6","Boston Col.","7/17/1974","2",3,"Minnesota Vikings / 3rd / 78th pick / 1997"
"14",2,"Tim Couch",22,"QB",15,14,220,"6-4","Kentucky","7/31/1977","Rook",8,"Cleveland Browns / 1st / 1st pick / 1999"
"15",87,"Zola Davis",24,"wr",6,1,185,"6-0","South Carolina","1/16/1975","Rook",0,""
"16",4,"Phil Dawson",24,"",15,0,195,"5-11","Texas","1/23/1975","Rook",2,""
"17",88,"James Dearth",23,"",2,0,270,"6-4","Tulsa,Tarleton St.","1/22/1976","Rook",0,"Cleveland Browns / 6th / 191st pick / 1999"
"18",11,"Ty Detmer",32,"qb",5,2,189,"6-0","BYU","10/30/1967","6",2,"Green Bay Packers / 9th / 230th pick / 1992"
