"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Flozell Adams",24,"LT",16,16,335,"6-7","Michigan St.","5/18/1975","1",9,"Dallas Cowboys / 2nd / 38th pick / 1998"
"2",8,"Troy Aikman",33,"QB",14,14,219,"6-4","Oklahoma,UCLA","11/21/1966","10",10,"Dallas Cowboys / 1st / 1st pick / 1989"
"3",29,"Chris Akins",23,"",9,0,200,"5-11","Arkansas,Ark-Pine Bluff","11/29/1976","Rook",0,"Green Bay Packers / 7th / 212th pick / 1999"
"4",73,"Larry Allen*+",28,"LG",11,11,325,"6-3","Butte JC (CA),Sonoma St.","11/27/1971","5",11,"Dallas Cowboys / 2nd / 46th pick / 1994"
"5",86,"Eric Bjornson",28,"te",16,6,236,"6-4","Washington","12/15/1971","4",1,"Dallas Cowboys / 4th / 110th pick / 1995"
"6",82,"Chris Brazzell",23,"",5,0,193,"6-2","Angelo State (TX)","5/22/1976","Rook",1,"New York Jets / 6th / 174th pick / 1998"
"7",35,"Robert Chancey",27,"",3,0,250,"6-0","none","9/7/1972","2",0,""
"8",52,"Dexter Coakley*",27,"LB",16,16,236,"5-10","Appalachian St.","10/20/1972","2",15,"Dallas Cowboys / 3rd / 65th pick / 1997"
"9",57,"Quentin Coryatt",29,"lb",4,1,250,"6-3","Texas A&M","8/1/1970","7",0,"Indianapolis Colts / 1st / 2nd pick / 1992"
"10",3,"Richie Cunningham",29,"",12,0,167,"5-10","La-Lafayette","8/18/1970","2",-1,""
"11",99,"Nathan Davis",25,"",4,0,312,"6-5","Indiana","2/6/1974","2",0,"Atlanta Falcons / 2nd / 32nd pick / 1997"
"12",41,"Wendell Davis",26,"",6,0,201,"5-10","Oklahoma","6/27/1973","3",0,"Dallas Cowboys / 6th / 207th pick / 1996"
"13",96,"Ebenezer Ekuban",23,"de",16,2,265,"6-3","North Carolina","5/29/1976","Rook",0,"Dallas Cowboys / 1st / 20th pick / 1999"
"14",98,"Greg Ellis",24,"DE",13,13,271,"6-6","North Carolina","8/14/1975","1",11,"Dallas Cowboys / 1st / 8th pick / 1998"
"15",69,"Ben Fricke",24,"",3,0,295,"6-0","Houston","11/3/1975","Rook",0,"New York Giants / 7th / 213th pick / 1998"
"16",17,"Jason Garrett",33,"qb",5,2,200,"6-2","Princeton,Columbia","3/28/1966","6",1,""
"17",56,"Randall Godfrey",26,"MLB",16,16,245,"6-2","Georgia","4/6/1973","3",11,"Dallas Cowboys / 2nd / 49th pick / 1996"
"18",4,"Toby Gowin",24,"",16,0,167,"5-10","North Texas","3/30/1975","2",3,""
"19",55,"Lemanski Hall",29,"",10,0,231,"6-0","Alabama","11/24/1970","4",0,"Houston Oilers / 7th / 220th pick / 1994"
"20",54,"Darren Hambrick",24,"LB",16,12,227,"6-1","Florida,South Carolina","8/30/1975","1",9,"Dallas Cowboys / 5th / 130th pick / 1998"
"21",82,"Alvin Harper",31,"",2,0,210,"6-3","Tennessee","7/6/1968","8",0,"Dallas Cowboys / 1st / 12th pick / 1991"
"22",38,"Duane Hawthorne",23,"",13,0,175,"5-10","Northern Illinois","8/26/1976","Rook",0,""
