"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",2,"David Akers*+",27,"",16,0,200,"5-10","Louisville","12/9/1974","3",4,""
"2",88,"Mike Bartrum",31,"",16,0,245,"6-4","Marshall","6/23/1970","8",0,""
"3",85,"Na Brown",24,"wr",16,2,196,"6-0","North Carolina","2/22/1977","2",1,"Philadelphia Eagles / 4th / 130th pick / 1999"
"4",74,"Doug Brzezinski",25,"lg",16,1,305,"6-4","Boston Col.","3/11/1976","2",2,"Philadelphia Eagles / 3rd / 64th pick / 1999"
"5",28,"Correll Buckhalter",23,"rb",15,6,222,"6-0","Nebraska","10/6/1978","Rook",5,"Philadelphia Eagles / 4th / 121st pick / 2001"
"6",59,"Derrick Burgess",23,"de",16,4,266,"6-2","Mississippi","8/12/1978","Rook",5,"Philadelphia Eagles / 3rd / 63rd pick / 2001"
"7",56,"Mike Caldwell",30,"LB",16,16,235,"6-2","Middle Tenn. St.","8/31/1971","8",10,"Cleveland Browns / 3rd / 83rd pick / 1993"
"8",55,"Quinton Caver",23,"",11,0,241,"6-4","Arkansas","8/22/1978","Rook",1,"Philadelphia Eagles / 2nd / 55th pick / 2001"
"9",42,"Rashard Cook",24,"db",16,3,205,"5-11","USC","4/18/1977","2",3,"Chicago Bears / 6th / 184th pick / 1999"
"10",29,"Darrel Crutchfield",22,"",4,0,177,"6-0","Clemson","2/26/1979","Rook",0,""
"11",20,"Brian Dawkins*+",28,"FS",15,15,210,"6-0","Clemson","10/13/1973","5",15,"Philadelphia Eagles / 2nd / 61st pick / 1996"
"12",10,"Koy Detmer",28,"",16,0,195,"6-1","Colorado","7/5/1973","3",0,"Philadelphia Eagles / 7th / 207th pick / 1997"
"13",82,"Dameane Douglas",25,"",16,0,195,"6-0","California","3/15/1976","2",1,"Oakland Raiders / 4th / 102nd pick / 1999"
"14",53,"Hugh Douglas*",30,"DE",15,15,281,"6-2","Central State (OH)","8/23/1971","6",13,"New York Jets / 1st / 16th pick / 1995"
"15",51,"Carlos Emmons",28,"LB",16,15,250,"6-5","Arkansas St.","9/3/1973","5",9,"Pittsburgh Steelers / 7th / 242nd pick / 1996"
"16",14,"A.J. Feeley",24,"",1,0,225,"6-3","Oregon","5/16/1977","Rook",0,"Philadelphia Eagles / 5th / 155th pick / 2001"
"17",63,"Hank Fraley",24,"C",16,15,300,"6-2","Robert Morris","9/21/1977","Rook",7,""
"18",52,"Barry Gardner",25,"",16,0,245,"6-1","Northwestern","12/13/1976","2",2,"Philadelphia Eagles / 2nd / 35th pick / 1999"
"19",96,"Paul Grasmanis",27,"rdt",14,2,298,"6-3","Notre Dame","8/2/1974","5",3,"Chicago Bears / 4th / 116th pick / 1996"
"20",91,"Uhuru Hamiter",28,"",1,0,280,"6-4","Delaware St.","3/14/1973","2",0,""
"21",41,"William Hampton",26,"",13,0,190,"5-10","Murray St.","3/7/1975","Rook",2,""
"22",31,"Al Harris",27,"cb",16,2,185,"6-1","Texas A&M-Kingsville","12/7/1974","3",2,"Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"23",45,"Tim Hauck",35,"",16,0,187,"5-10","Pacific (OR),Montana","12/20/1966","11",1,""
"24",94,"N.D. Kalu",26,"de",14,1,265,"6-3","Rice","8/3/1975","4",2,"Philadelphia Eagles / 5th / 152nd pick / 1997"
"25",7,"Sean Landeta",39,"",16,0,215,"6-0","Towson","1/6/1962","16",3,""
"26",89,"Chad Lewis*",30,"TE",15,15,252,"6-6","BYU","10/5/1971","4",4,""
"27",38,"Cecil Martin",26,"FB",16,15,235,"6-0","Wisconsin","7/8/1975","2",1,"Philadelphia Eagles / 6th / 172nd pick / 1999"
"28",71,"Jermane Mayberry",28,"RG",16,15,325,"6-4","Texas A&M-Kingsville","8/29/1973","5",7,"Philadelphia Eagles / 1st / 25th pick / 1996"
"29",5,"Donovan McNabb*",25,"QB",16,16,240,"6-2","Syracuse","11/25/1976","2",14,"Philadelphia Eagles / 1st / 2nd pick / 1999"
"30",30,"Brian Mitchell",33,"",16,0,225,"5-11","La-Lafayette","8/18/1968","11",2,"Washington Redskins / 5th / 130th pick / 1990"
