"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",23,"Don Anderson",24,"",11,0,196,"5-10","Purdue","7/8/1963","2",1,"Indianapolis Colts / 2nd / 32nd pick / 1985"
"2",39,"Cliff Austin",27,"rb",3,2,203,"6-0","Clemson","3/2/1960","4",1,"New Orleans Saints / 3rd / 66th pick / 1983"
"3",42,"Steve Bartalo",23,"",9,0,200,"5-9","Colorado St.","7/15/1964","Rook",0,"Tampa Bay Buccaneers / 6th / 143rd pick / 1987"
"4",39,"Greg Boone",25,"",2,0,196,"5-9","Duke","1/8/1962","Rook",0,""
"5",52,"Scot Brantley",29,"lb",12,2,230,"6-1","Florida","2/24/1958","7",2,"Tampa Bay Buccaneers / 3rd / 76th pick / 1980"
"6",77,"Rufus Brown",25,"",2,0,295,"6-2","Florida A&M","5/19/1962","Rook",0,""
"7",78,"John Cannon",27,"LDE",11,11,260,"6-5","William & Mary","7/30/1960","5",5,"Tampa Bay Buccaneers / 3rd / 83rd pick / 1982"
"8",88,"Mark Carrier",22,"WR",10,5,186,"6-0","Nicholls St.","10/28/1965","Rook",4,"Tampa Bay Buccaneers / 3rd / 57th pick / 1987"
"9",87,"Gerald Carter",30,"WR",12,12,190,"6-1","Texas A&M","6/19/1957","7",5,"Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"10",87,"Steve Carter",25,"wr",3,1,170,"5-10","Albany State (GA)","9/12/1962","Rook",0,""
"11",78,"Walter Carter",30,"de",2,1,276,"6-4","Florida St.","12/19/1957","Rook",0,"Oakland Raiders / 10th / 264th pick / 1980"
"12",90,"Mike Clark",28,"de",3,3,253,"6-4","Florida","3/30/1959","6",1,"Los Angeles Rams / 7th / 190th pick / 1981"
"13",22,"Torin Clark",24,"db",2,0,175,"6-1","West Virginia St.","12/31/1963","Rook",1,""
"14",71,"Mark Cooper",27,"g",4,2,270,"6-5","Miami (FL)","2/14/1960","4",1,"Denver Broncos / 2nd / 31st pick / 1983"
"15",5,"Ray Criswell",24,"",3,0,192,"6-0","Florida","8/16/1963","Rook",1,"Philadelphia Eagles / 5th / 121st pick / 1986"
"16",31,"Ivory Curry",26,"db",3,2,185,"5-11","Florida","2/6/1961","Rook",1,""
"17",58,"Jeff Davis",27,"LILB",11,10,230,"6-0","Clemson","1/26/1960","5",5,"Tampa Bay Buccaneers / 5th / 128th pick / 1982"
"18",17,"Steve DeBerg",33,"QB",12,8,210,"6-3","San Jose St.","1/19/1954","9",6,"Dallas Cowboys / 10th / 275th pick / 1977"
"19",81,"Dwayne Dixon",25,"",2,0,205,"6-1","Florida","8/2/1962","3",0,""
"20",81,"Phil Freeman",25,"wr",8,5,185,"5-11","Arizona","12/9/1962","2",1,"Tampa Bay Buccaneers / 8th / 204th pick / 1985"
"21",36,"Bobby Futrell",24,"KR",12,1,190,"5-11","Elizabeth City St.","8/4/1963","1",0,""
"22",91,"Brian Gant",22,"lb",11,3,235,"6-0","Illinois St.","9/6/1965","Rook",2,""
"23",5,"Frank Garcia",30,"P",12,0,205,"6-0","Arizona St.,UNLV,Arizona","6/5/1957","6",1,""
"24",33,"Jeff George",30,"db",2,1,185,"6-1","Illinois St.","12/24/1957","Rook",0,""
