"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",94,"Sam Acho",24,"ROLB",16,16,257,"6-1","Texas","9/6/1988","1",9,"Arizona Cardinals / 4th / 103rd pick / 2011"
"2",27,"Michael Adams",27,"",15,0,178,"5-8","La-Lafayette","6/17/1985","5",1,""
"3",74,"D'Anthony Batiste",31,"LT",15,10,318,"6-4","La-Lafayette","3/29/1981","5",3,""
"4",31,"Justin Bethel",22,"",16,0,200,"6-0","Presbyterian","6/17/1990","Rook",1,"Arizona Cardinals / 6th / 177th pick / 2012"
"5",55,"Stewart Bradley",29,"",16,0,254,"6-4","Nebraska","11/2/1983","5",1,"Philadelphia Eagles / 3rd / 87th pick / 2007"
"6",32,"Crezdon Butler",25,"",1,0,183,"6-0","Clemson","5/26/1987","2",0,"Pittsburgh Steelers / 5th / 164th pick / 2010"
"7",17,"LaRon Byrd",23,"",4,0,220,"6-4","Miami (FL)","8/18/1989","Rook",0,""
"8",93,"Calais Campbell",26,"DE",13,12,282,"6-8","Miami (FL)","9/1/1986","4",8,"Arizona Cardinals / 2nd / 50th pick / 2008"
"9",79,"David Carter",25,"de",16,4,297,"6-4","UCLA","12/10/1987","1",3,"Arizona Cardinals / 6th / 184th pick / 2011"
"10",71,"Daryn Colledge",30,"LG",16,16,300,"6-4","Boise St.","2/11/1982","6",5,"Green Bay Packers / 2nd / 47th pick / 2006"
"11",90,"Darnell Dockett",31,"DT",15,14,293,"6-4","Florida St.","5/27/1981","8",8,"Arizona Cardinals / 3rd / 64th pick / 2004"
"12",85,"Early Doucet",27,"wr",12,3,211,"6-0","LSU","10/28/1985","4",1,"Arizona Cardinals / 3rd / 81st pick / 2008"
"13",81,"Jim Dray",26,"",13,0,253,"6-5","Stanford","12/31/1986","2",0,"Arizona Cardinals / 7th / 233rd pick / 2010"
"14",98,"Nick Eason",32,"dt",16,1,301,"6-3","Clemson","5/29/1980","8",2,"Denver Broncos / 4th / 114th pick / 2003"
"15",3,"Jay Feely",36,"",16,0,206,"5-10","Michigan","5/23/1976","11",4,""
"16",11,"Larry Fitzgerald*",29,"WR",16,16,225,"6-3","Pittsburgh","8/31/1983","8",5,"Arizona Cardinals / 1st / 3rd pick / 2004"
"17",29,"Jamell Fleming",23,"cb",15,3,206,"5-11","Oklahoma","5/5/1989","Rook",2,"Arizona Cardinals / 3rd / 80th pick / 2012"
"18",15,"Michael Floyd",23,"wr",16,3,220,"6-3","Notre Dame","11/27/1989","Rook",3,"Arizona Cardinals / 1st / 13th pick / 2012"
"19",22,"William Gay",27,"RCB",16,15,183,"5-10","Louisville","1/1/1985","5",7,"Pittsburgh Steelers / 5th / 170th pick / 2007"
"20",54,"Quentin Groves",28,"lolb",16,7,250,"6-3","Auburn","7/5/1984","4",5,"Jacksonville Jaguars / 2nd / 52nd pick / 2008"
"21",86,"Todd Heap",32,"te",2,1,252,"6-5","Arizona St.","3/16/1980","11",1,"Baltimore Ravens / 1st / 31st pick / 2001"
"22",91,"Vonnie Holliday",37,"de",16,1,290,"6-5","North Carolina","12/11/1975","14",2,"Green Bay Packers / 1st / 19th pick / 1998"
"23",84,"Rob Housler",24,"TE",15,9,238,"6-5","Florida Atlantic","3/17/1988","1",3,"Arizona Cardinals / 3rd / 69th pick / 2011"
"24",6,"Brian Hoyer",27,"qb",2,1,215,"6-3","Michigan St.","10/13/1985","3",1,""
"25",49,"Rashad Johnson",26,"ss",15,3,195,"6-0","Alabama","1/2/1986","3",3,"Arizona Cardinals / 3rd / 95th pick / 2009"
"26",64,"Senio Kelemete",22,"",1,0,307,"6-3","Washington","5/10/1990","Rook",0,"Arizona Cardinals / 5th / 151st pick / 2012"
"27",87,"Jeff King",29,"TE",16,12,250,"6-5","Virginia Tech","2/19/1983","6",1,"Carolina Panthers / 5th / 155th pick / 2006"
"28",4,"Kevin Kolb",28,"qb",6,5,218,"6-3","Houston","8/24/1984","5",3,"Philadelphia Eagles / 2nd / 36th pick / 2007"
"29",82,"Mike Leach",36,"",16,0,245,"6-2","Boston Univ.,William & Mary","10/18/1976","12",1,""
"30",51,"Paris Lenon",35,"LB",16,16,240,"6-2","Richmond","11/26/1977","10",10,""
"31",14,"Ryan Lindley",23,"qb",6,4,229,"6-3","San Diego St.","6/2/1989","Rook",-5,"Arizona Cardinals / 6th / 185th pick / 2012"
"32",95,"Ricky Lumpkin",24,"",1,0,306,"6-4","Kentucky","9/7/1988","1",0,""
"33",70,"Bobby Massie",23,"RT",16,16,316,"6-6","Mississippi","8/1/1989","Rook",5,"Arizona Cardinals / 4th / 112th pick / 2012"
"34",45,"Reagan Maui'a",28,"fb",3,1,260,"6-0","Hawaii","7/6/1984","5",0,"Miami Dolphins / 6th / 181st pick / 2007"
"35",67,"Pat McQuistan",29,"rg",6,3,315,"6-6","Weber St.","4/30/1983","6",1,"Dallas Cowboys / 7th / 211th pick / 2006"
"36",59,"Zack Nash",23,"",8,0,260,"6-4","Sacramento St.","9/23/1989","Rook",1,""
"37",72,"Rich Ohrnberger",26,"rg",13,4,291,"6-2","Penn St.","2/14/1986","3",2,"New England Patriots / 4th / 123rd pick / 2009"
"38",21,"Patrick Peterson*",22,"LCB",16,16,220,"6-0","LSU","7/11/1990","1",13,"Arizona Cardinals / 1st / 5th pick / 2011"
"39",76,"Nate Potter",24,"lt",8,6,303,"6-6","Boise St.","5/16/1988","Rook",2,"Arizona Cardinals / 7th / 221st pick / 2012"
"40",33,"William Powell",24,"rb",13,1,207,"5-9","Kansas St.","3/9/1988","1",2,""
"41",25,"Kerry Rhodes",30,"FS",15,15,209,"6-3","Louisville","8/2/1982","7",7,"New York Jets / 4th / 123rd pick / 2005"
"42",12,"Andre Roberts",24,"WR",15,15,192,"5-11","The Citadel","1/9/1988","2",5,"Arizona Cardinals / 3rd / 88th pick / 2010"
"43",39,"James Sanders",29,"",15,0,207,"5-10","Fresno St.","11/11/1983","7",2,"New England Patriots / 4th / 133rd pick / 2005"
"44",50,"O'Brien Schofield",25,"LOLB",9,9,238,"6-2","Wisconsin","4/3/1987","2",5,"Arizona Cardinals / 4th / 130th pick / 2010"
"45",63,"Lyle Sendlein",28,"C",11,11,299,"6-3","Texas","3/16/1984","5",3,""
"46",35,"Anthony Sherman",24,"fb",13,4,244,"5-11","Connecticut","12/11/1988","1",0,"Arizona Cardinals / 5th / 136th pick / 2011"
"47",19,"John Skelton",24,"qb",7,6,244,"6-5","Fordham","3/17/1988","2",-2,"Arizona Cardinals / 5th / 155th pick / 2010"
"48",29,"Alfonso Smith",25,"",11,0,208,"6-1","Kentucky","1/23/1987","2",0,""
"49",68,"Adam Snyder",30,"RG",14,14,316,"6-5","Oregon","1/30/1982","7",4,"San Francisco 49ers / 3rd / 94th pick / 2005"
"50",83,"Kory Sperry",27,"",1,0,242,"6-4","Colorado St.","4/10/1985","3",0,""
"51",36,"LaRod Stephens-Howling",25,"rb",14,5,180,"5-7","Pittsburgh","4/26/1987","3",2,"Arizona Cardinals / 7th / 240th pick / 2009"
"52",96,"Ronald Talley",26,"de",3,1,282,"6-3","Notre Dame,Delaware","2/21/1986","1",1,""
"53",28,"Greg Toler",27,"cb",11,2,191,"5-11","St. Paul's","1/2/1985","3",2,"Arizona Cardinals / 4th / 131st pick / 2009"
"54",56,"Reggie Walker",26,"",14,0,238,"6-0","Kansas St.","12/15/1986","3",1,""
"55",58,"Daryl Washington*",26,"LB",16,16,226,"6-2","TCU","10/9/1986","2",17,"Arizona Cardinals / 2nd / 47th pick / 2010"
"56",66,"Scott Wedige",24,"",2,0,310,"6-4","Northern Illinois","11/20/1988","Rook",0,""
"57",26,"Beanie Wells",24,"rb",8,7,235,"6-1","Ohio St.","8/7/1988","3",1,"Arizona Cardinals / 1st / 31st pick / 2009"
"58",57,"Jamaal Westerman",27,"",5,0,265,"6-3","Rutgers","2/21/1985","3",0,""
"59",92,"Dan Williams",25,"NT",15,11,330,"6-2","Tennessee","6/1/1987","2",7,"Arizona Cardinals / 1st / 26th pick / 2010"
"60",34,"Ryan Williams",22,"rb",5,3,205,"5-10","Virginia Tech","4/9/1990","1",1,"Arizona Cardinals / 2nd / 38th pick / 2011"
"61",24,"Adrian Wilson",33,"SS",15,14,222,"6-3","North Carolina St.","10/12/1979","11",6,"Arizona Cardinals / 3rd / 64th pick / 2001"
"62",9,"Dave Zastudil",34,"",16,0,210,"6-3","Ohio","10/26/1978","10",3,"Baltimore Ravens / 4th / 112th pick / 2002"
"63",NA,"Team Total",26.5,"",16,NA,246.2,"6-2.2","","","3.5",NA,""
