"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",90,"Derrick Alexander",25,"LDE",16,16,277,"6-4","Florida St.","11/13/1973","3",8,"Minnesota Vikings / 1st / 11th pick / 1995"
"2",1,"Gary Anderson*+",39,"K",16,0,193,"5-11","Syracuse","7/16/1959","16",7,"Buffalo Bills / 7th / 171st pick / 1982"
"3",49,"Obafemi Ayanbadejo",23,"",1,0,235,"6-2","San Diego St.","3/5/1975","Rook",0,""
"4",96,"Jerry Ball",34,"LDT",16,16,330,"6-1","SMU","12/15/1964","11",7,"Detroit Lions / 3rd / 63rd pick / 1987"
"5",30,"Antonio Banks",25,"",4,0,203,"5-10","Virginia Tech","3/12/1973","Rook",0,"Minnesota Vikings / 4th / 113th pick / 1997"
"6",38,"Anthony Bass",23,"",3,0,192,"6-1","Bethune-Cookman","3/27/1975","Rook",0,""
"7",56,"Pete Bercich",27,"lb",15,1,240,"6-1","Notre Dame","12/23/1971","3",1,"Minnesota Vikings / 7th / 211th pick / 1994"
"8",17,"Mitch Berger",26,"P",16,0,220,"6-4","Colorado","6/24/1972","4",3,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"9",75,"Matt Birk",22,"",7,0,300,"6-4","Harvard","7/23/1976","Rook",1,"Minnesota Vikings / 6th / 173rd pick / 1998"
"10",18,"Tony Bland",26,"",1,0,213,"6-3","Florida A&M","12/12/1972","1",0,""
"11",74,"Orlando Bobo",24,"",4,0,320,"6-3","La-Monroe","2/9/1974","1",0,""
"12",31,"Duane Butler",25,"",14,0,211,"6-1","East. Michigan,Illinois St.","11/29/1973","1",1,""
"13",80,"Cris Carter*",33,"WR",16,16,202,"6-3","Ohio St.","11/25/1965","11",13,"Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"14",62,"Jeff Christy*",29,"C",16,16,284,"6-3","Pittsburgh","2/3/1969","5",15,"Phoenix Cardinals / 4th / 91st pick / 1992"
"15",92,"Duane Clemons",24,"de",16,4,275,"6-5","California","5/23/1974","2",3,"Minnesota Vikings / 1st / 16th pick / 1996"
"16",99,"Stalin Colinet",24,"dt",11,3,281,"6-6","Boston Col.","7/17/1974","1",2,"Minnesota Vikings / 3rd / 78th pick / 1997"
"17",7,"Randall Cunningham*+",35,"QB",15,14,212,"6-4","UNLV","3/27/1963","13",19,"Philadelphia Eagles / 2nd / 37th pick / 1985"
"18",85,"Greg DeLong",25,"te",15,5,250,"6-4","North Carolina","4/3/1973","3",1,""
"19",71,"David Dixon",29,"RG",16,16,343,"6-5","Arizona St.","1/5/1969","4",10,"New England Patriots / 9th / 232nd pick / 1992"
"20",59,"Dixon Edwards",30,"LLB",15,14,230,"6-1","Michigan St.","3/25/1968","7",6,"Dallas Cowboys / 2nd / 37th pick / 1991"
"21",29,"Charles Evans",31,"FB",16,8,240,"6-1","Clark (GA)","4/16/1967","5",2,"Minnesota Vikings / 11th / 295th pick / 1992"
"22",11,"Jay Fiedler",27,"",5,0,225,"6-2","Dartmouth","12/29/1971","3",0,""
"23",72,"Jason Fisk",26,"",16,0,295,"6-3","Stanford","9/4/1972","3",2,"Minnesota Vikings / 7th / 243rd pick / 1995"
"24",27,"Corey Fuller",27,"LCB",16,16,220,"5-10","Florida St.","5/1/1971","3",6,"Minnesota Vikings / 2nd / 55th pick / 1995"
"25",82,"Andrew Glover",31,"TE",16,12,250,"6-6","Grambling St.","8/12/1967","7",7,"Los Angeles Raiders / 10th / 274th pick / 1991"
