"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",97,"Ikaika Alama-Francis",24,"de",13,2,280,"6-5","Hawaii","12/4/1984","1",1,"Detroit Lions / 2nd / 58th pick / 2007"
"2",42,"Gerald Alexander",24,"fs",5,1,210,"6-0","Boise St.","6/28/1984","1",0,"Detroit Lions / 2nd / 61st pick / 2007"
"3",92,"Cliff Avril",22,"de",15,4,252,"6-3","Purdue","4/8/1986","Rook",2,"Detroit Lions / 3rd / 92nd pick / 2008"
"4",76,"Jeff Backus",31,"LT",16,16,305,"6-5","Michigan","9/21/1977","7",7,"Detroit Lions / 1st / 18th pick / 2001"
"5",30,"Darian Barnes",28,"",2,0,250,"6-2","Rutgers,Hampton","2/29/1980","6",0,""
"6",46,"Darnell Bing",24,"",1,0,220,"6-2","USC","9/10/1984","Rook",0,"Oakland Raiders / 4th / 101st pick / 2006"
"7",28,"Leigh Bodden",27,"RCB",16,15,195,"6-1","Duquesne","9/24/1981","5",5,""
"8",27,"Daniel Bullocks",25,"SS",16,15,210,"6-0","Nebraska","2/28/1983","2",4,"Detroit Lions / 2nd / 40th pick / 2006"
"9",89,"Dan Campbell",32,"",1,0,263,"6-5","Texas A&M","4/13/1976","9",0,"New York Giants / 3rd / 79th pick / 1999"
"10",52,"Anthony Cannon",24,"",9,0,226,"5-10","Tulane","12/31/1984","2",1,"Detroit Lions / 7th / 247th pick / 2006"
"11",36,"Aveion Cason",29,"",7,0,204,"5-10","Illinois St.","7/12/1979","7",0,""
"12",77,"Gosder Cherilus",24,"RT",16,13,315,"6-7","Boston Col.","6/28/1984","Rook",5,"Detroit Lions / 1st / 17th pick / 2008"
"13",75,"Shaun Cody",25,"dt",16,4,292,"6-4","USC","1/22/1983","3",2,"Detroit Lions / 2nd / 37th pick / 2005"
"14",98,"Landon Cohen",22,"",6,0,274,"6-3","Ohio","8/3/1986","Rook",0,"Detroit Lions / 7th / 216th pick / 2008"
"15",19,"Keary Colbert",26,"wr",4,3,200,"6-1","USC","5/21/1982","4",1,"Carolina Panthers / 2nd / 62nd pick / 2004"
"16",74,"Damion Cook",29,"lg",7,4,335,"6-5","Bethune-Cookman","4/16/1979","6",2,""
"17",11,"Daunte Culpepper",31,"qb",5,5,264,"6-4","Central Florida","1/28/1977","9",2,"Minnesota Vikings / 1st / 11th pick / 1999"
"18",91,"Chartric Darby",33,"NT",15,15,270,"6-0","South Carolina St.","10/22/1975","7",4,""
"19",95,"Jared DeVries",32,"DE",10,10,272,"6-4","Iowa","6/11/1976","9",3,"Detroit Lions / 3rd / 70th pick / 1999"
"20",57,"Jordon Dizon",22,"",12,0,228,"6-0","Colorado","1/16/1986","Rook",1,"Detroit Lions / 2nd / 45th pick / 2008"
"21",45,"Jerome Felton",22,"fb",13,6,246,"6-0","Furman","7/3/1986","Rook",0,"Detroit Lions / 5th / 146th pick / 2008"
"22",21,"Travis Fisher",29,"rcb",14,8,189,"5-10","Central Florida","9/12/1979","6",2,"St. Louis Rams / 2nd / 64th pick / 2002"
"23",82,"Casey Fitzsimmons",28,"te",14,1,258,"6-4","Carroll (MT)","10/10/1980","5",1,""
"24",96,"Andre Fluellen",23,"de",8,2,285,"6-2","Florida St.","3/7/1985","Rook",1,"Detroit Lions / 3rd / 87th pick / 2008"
"25",72,"George Foster",28,"rt",4,3,338,"6-5","Georgia","6/9/1980","5",2,"Denver Broncos / 1st / 20th pick / 2003"
"26",87,"Mike Furrey",31,"wr",9,2,185,"6-0","Ohio St.,Northern Iowa","5/12/1977","5",1,""
"27",86,"Michael Gaines",28,"te",16,6,280,"6-3","Central Florida","3/30/1980","4",2,"Carolina Panthers / 7th / 232nd pick / 2004"
"28",54,"Gilbert Gardner",26,"",2,0,228,"6-1","Purdue","5/9/1982","4",0,"Indianapolis Colts / 3rd / 69th pick / 2004"
"29",4,"Jason Hanson",38,"",16,0,182,"5-11","Washington St.","6/17/1970","16",5,"Detroit Lions / 2nd / 56th pick / 1992"
"30",2,"Nick Harris",30,"",16,0,218,"6-2","California","7/23/1978","7",2,"Denver Broncos / 4th / 120th pick / 2001"
"31",12,"Drew Henson",28,"",2,0,233,"6-4","Michigan","2/13/1980","4",0,"Houston Texans / 6th / 192nd pick / 2003"
"32",35,"LaMarcus Hicks",25,"",7,0,189,"6-0","Iowa St.","4/15/1983","1",0,""
"33",80,"Adam Jennings",26,"",7,0,181,"5-9","Fresno St.","11/17/1982","2",0,"Atlanta Falcons / 6th / 184th pick / 2006"
"34",81,"Calvin Johnson",23,"WR",16,16,239,"6-5","Georgia Tech","9/29/1985","1",10,"Detroit Lions / 1st / 2nd pick / 2007"
"35",32,"Rudi Johnson",29,"rb",14,4,220,"5-10","Auburn","10/1/1979","7",2,"Cincinnati Bengals / 4th / 100th pick / 2001"
"36",25,"Brian Kelly",32,"LCB",11,10,193,"5-11","USC","1/14/1976","10",3,"Tampa Bay Buccaneers / 2nd / 45th pick / 1998"
"37",8,"Jon Kitna",36,"qb",4,4,220,"6-2","Central Washington","9/21/1972","11",2,""
"38",53,"Paris Lenon",31,"MLB",16,16,240,"6-2","Richmond","11/26/1977","6",5,""
"39",59,"Alex Lewis",27,"lb",11,4,237,"6-0","Wisconsin","6/11/1981","4",2,"Detroit Lions / 5th / 140th pick / 2004"
