"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",46,"Brent Alexander",25,"FS",16,15,189,"5-11","Tennessee St.","7/10/1971","2",5,""
"2",82,"Stevie Anderson",26,"",8,0,215,"6-5","Grambling St.","5/12/1970","2",1,"Phoenix Cardinals / 8th / 215th pick / 1993"
"3",63,"Michael Bankston",26,"LDE",16,16,285,"6-5","Sam Houston St.","3/12/1970","4",6,"Phoenix Cardinals / 4th / 100th pick / 1992"
"4",28,"Tommy Bennett",23,"db",16,1,219,"6-2","UCLA","2/19/1973","Rook",1,""
"5",23,"Ronnie Bradford",26,"RCB",15,11,188,"5-10","Colorado","10/1/1970","3",4,"Miami Dolphins / 4th / 105th pick / 1993"
"6",21,"Lance Brown",24,"",1,0,200,"6-2","Indiana","2/2/1972","1",0,"Pittsburgh Steelers / 5th / 161st pick / 1995"
"7",75,"Lomas Brown*",33,"LT",16,16,282,"6-4","Florida","3/30/1963","11",9,"Detroit Lions / 1st / 6th pick / 1985"
"8",3,"Kevin Butler",34,"K",7,0,215,"6-0","Georgia","7/24/1962","11",1,"Chicago Bears / 4th / 105th pick / 1985"
"9",80,"Pat Carter",30,"TE",16,16,256,"6-4","Florida St.","8/1/1966","8",3,"Detroit Lions / 2nd / 32nd pick / 1988"
"10",37,"Larry Centers*",28,"FB",16,14,225,"6-0","S.F. Austin","6/1/1968","6",9,"Phoenix Cardinals / 5th / 115th pick / 1990"
"11",36,"Ryan Christopherson",24,"",6,0,237,"5-11","Wyoming","7/26/1972","1",0,"Jacksonville Jaguars / 5th / 169th pick / 1995"
"12",43,"Matt Darby",28,"SS",15,15,200,"6-2","UCLA","11/19/1968","4",4,"Buffalo Bills / 5th / 139th pick / 1992"
"13",5,"Greg Davis",31,"",9,0,202,"6-0","The Citadel","10/29/1965","9",0,"Tampa Bay Buccaneers / 9th / 246th pick / 1987"
"14",62,"Mike Devlin",27,"C",11,11,305,"6-2","Iowa","11/16/1969","3",5,"Buffalo Bills / 5th / 136th pick / 1993"
"15",64,"James Dexter",23,"t",6,1,319,"6-7","South Carolina","3/3/1973","Rook",1,"Arizona Cardinals / 5th / 137th pick / 1996"
"16",84,"Marcus Dowdell",26,"PR",15,0,179,"5-10","Tennessee St.","5/22/1970","4",3,"New Orleans Saints / 10th / 276th pick / 1992"
"17",76,"Jerry Drake",27,"",11,0,310,"6-5","Hastings","7/9/1969","1",1,""
"18",65,"Ernest Dye",25,"t",8,0,330,"6-6","South Carolina","7/15/1971","3",1,"Phoenix Cardinals / 1st / 18th pick / 1993"
"19",83,"Anthony Edwards",30,"wr",16,1,195,"5-10","New Mex. Highlands","5/26/1966","7",2,""
"20",92,"Eric England",25,"de",11,1,283,"6-2","Texas A&M","3/25/1971","2",1,"Arizona Cardinals / 3rd / 89th pick / 1994"
"21",7,"Boomer Esiason",35,"QB",10,8,224,"6-5","Maryland","4/17/1961","12",7,"Cincinnati Bengals / 2nd / 38th pick / 1984"
"22",10,"Jeff Feagles",30,"P",16,0,215,"6-1","Miami (FL)","3/7/1966","8",2,""
"23",54,"Aaron Graham",23,"c",16,7,301,"6-4","Nebraska","5/22/1973","Rook",4,"Arizona Cardinals / 4th / 112th pick / 1996"
"24",11,"Kent Graham",28,"QB",10,8,231,"6-5","Notre Dame,Ohio St.","11/1/1968","4",5,"New York Giants / 8th / 211th pick / 1992"
"25",89,"Jarius Hayes",23,"",4,0,266,"6-3","North Alabama","3/27/1973","Rook",0,"Arizona Cardinals / 7th / 212th pick / 1996"
"26",58,"Eric Hill",30,"MLB",16,16,258,"6-2","LSU","11/14/1966","7",6,"Phoenix Cardinals / 1st / 10th pick / 1989"
"27",34,"Terry Hoage",34,"db",5,3,201,"6-2","Georgia","4/11/1962","12",1,"New Orleans Saints / 3rd / 68th pick / 1984"
"28",56,"Terry Irving",25,"",16,0,230,"6-2","McNeese St.","7/3/1971","2",1,"Arizona Cardinals / 4th / 115th pick / 1994"
"29",44,"D.J. Johnson",30,"",7,0,187,"6-0","Kentucky","7/14/1966","7",0,"Pittsburgh Steelers / 7th / 174th pick / 1989"
"30",32,"LeShon Johnson",25,"RB",15,8,205,"6-0","Northern Illinois","1/15/1971","2",5,"Green Bay Packers / 3rd / 84th pick / 1994"
"31",86,"Kevin Jordan",24,"",1,0,188,"6-1","UCLA","12/14/1972","Rook",0,""
"32",73,"Matt Joyce",24,"",2,0,300,"6-7","Richmond","3/30/1972","1",0,""
"33",59,"Seth Joyner",32,"LLB",16,16,241,"6-2","Texas-El Paso","11/18/1964","10",6,"Philadelphia Eagles / 8th / 208th pick / 1986"
"34",86,"Trey Junkin",35,"",10,0,240,"6-2","Louisiana Tech","1/23/1961","13",0,"Buffalo Bills / 4th / 93rd pick / 1983"
"35",42,"Kwamie Lassiter",27,"",14,0,207,"6-0","Kansas","12/3/1969","1",1,""
"36",52,"Wesley Leasy",25,"",16,0,234,"6-2","Mississippi St.","9/7/1971","1",1,"Arizona Cardinals / 7th / 224th pick / 1995"
"37",67,"Duval Love",33,"LG",9,9,275,"6-3","UCLA","6/24/1963","11",4,"Los Angeles Rams / 10th / 274th pick / 1985"
"38",97,"Chris Maumalanga",25,"",1,0,300,"6-2","Kansas","12/15/1971","2",0,"New York Giants / 4th / 128th pick / 1994"
"39",87,"Oscar McBride",24,"te",2,1,266,"6-5","Notre Dame","7/23/1972","1",0,""
"40",47,"J.J. McCleskey",26,"",5,0,180,"5-8","Tennessee","4/10/1970","2",0,""
"41",55,"Devon McDonald",27,"",16,0,240,"6-2","Notre Dame","11/8/1969","3",1,"Indianapolis Colts / 4th / 107th pick / 1993"
"42",30,"Leeland McElroy",22,"KR",16,6,212,"5-9","Texas A&M","6/25/1974","Rook",2,"Arizona Cardinals / 2nd / 32nd pick / 1996"
"43",57,"Ronald McKinnon",23,"",16,0,246,"6-0","North Alabama","9/20/1973","Rook",1,""
"44",87,"Johnny McWilliams",24,"",12,0,271,"6-4","USC","12/14/1972","Rook",1,"Arizona Cardinals / 3rd / 64th pick / 1996"
"45",95,"Jamir Miller",23,"RLB",16,16,252,"6-5","UCLA","11/19/1973","2",6,"Arizona Cardinals / 1st / 10th pick / 1994"
"46",85,"Rob Moore",28,"WR",16,16,203,"6-3","Syracuse","9/27/1968","6",8,"New York Jets / 1st / 1st pick / 1990 Supp"
"47",96,"Brad Ottis",24,"de",11,1,281,"6-5","Wayne State (NE)","8/2/1972","2",1,"Los Angeles Rams / 2nd / 56th pick / 1994"
"48",27,"Tito Paul",24,"db",16,3,195,"6-0","Ohio St.","12/7/1972","1",2,"Arizona Cardinals / 5th / 167th pick / 1995"
"49",60,"Anthony Redmon",25,"RG",16,16,308,"6-5","Auburn","4/9/1971","2",7,"Arizona Cardinals / 5th / 139th pick / 1994"
"50",79,"Simeon Rice",22,"RDE",16,15,268,"6-5","Illinois","2/24/1974","Rook",6,"Arizona Cardinals / 1st / 3rd pick / 1996"
"51",81,"Frank Sanders",23,"WR",16,16,215,"6-2","Auburn","2/17/1973","1",7,"Arizona Cardinals / 2nd / 47th pick / 1995"
"52",74,"Rob Selby",29,"lg",13,4,290,"6-4","Auburn","10/11/1967","5",3,"Philadelphia Eagles / 3rd / 75th pick / 1991"
"53",33,"Ben Smith",29,"",2,0,185,"5-11","Georgia","5/14/1967","6",0,"Philadelphia Eagles / 1st / 22nd pick / 1990"
"54",45,"Cedric Smith",28,"fb",15,2,238,"5-11","Florida","5/27/1968","6",0,"Minnesota Vikings / 5th / 131st pick / 1990"
"55",78,"Joe Staysniak",30,"",9,0,292,"6-4","Ohio St.","12/8/1966","5",1,"San Diego Chargers / 7th / 185th pick / 1990"
"56",98,"Eric Swann*",26,"LDT",16,15,307,"6-5","Wake Technical CC","8/16/1970","5",9,"Phoenix Cardinals / 1st / 6th pick / 1991"
"57",31,"Ryan Terry",25,"",5,0,203,"5-11","Iowa","9/20/1971","1",0,""
"58",35,"Aeneas Williams*",28,"LCB",16,16,200,"5-11","Southern","1/29/1968","5",11,"Phoenix Cardinals / 3rd / 59th pick / 1991"
"59",94,"Bernard Wilson",26,"RDT",16,16,303,"6-3","Tennessee St.","8/17/1970","3",6,""
"60",68,"Joe Wolf",30,"RT",16,16,293,"6-6","Boston Col.","12/28/1966","7",7,"Phoenix Cardinals / 1st / 17th pick / 1989"
"61",NA,"Team Total",26.9,"",16,NA,243.1,"6-2.1","","","4.0",NA,""
