"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",31,"William Andrews*",26,"FB",16,16,206,"6-0","Auburn","12/25/1955","2",16,"Atlanta Falcons / 3rd / 79th pick / 1979"
"2",10,"Steve Bartkowski*",29,"QB",16,16,216,"6-4","California","11/12/1952","6",12,"Atlanta Falcons / 1st / 1st pick / 1975"
"3",66,"Warren Bryant",26,"RT",11,10,273,"6-6","Kentucky","11/11/1955","4",4,"Atlanta Falcons / 1st / 6th pick / 1977"
"4",23,"Bobby Butler",22,"LCB",16,16,174,"5-11","Florida St.","5/28/1959","Rook",8,"Atlanta Falcons / 1st / 25th pick / 1981"
"5",21,"Lynn Cain",26,"RB",16,16,205,"6-1","USC","10/16/1955","2",8,"Atlanta Falcons / 4th / 100th pick / 1979"
"6",50,"Buddy Curry",23,"RILB",16,16,224,"6-4","North Carolina","6/4/1958","1",9,"Atlanta Falcons / 2nd / 36th pick / 1980"
"7",59,"Paul Davis",23,"",13,0,221,"6-2","North Carolina","7/10/1958","Rook",1,""
"8",55,"Tony Daykin",26,"",16,0,215,"6-1","Georgia Tech","5/13/1955","4",1,"Detroit Lions / 11th / 293rd pick / 1977"
"9",74,"Wilson Faumuina",27,"rde",16,6,275,"6-5","San Jose St.","6/11/1954","4",4,"Atlanta Falcons / 1st / 20th pick / 1977"
"10",48,"Mickey Fitzgerald",23,"",1,0,235,"6-2","Virginia Tech","4/10/1958","Rook",0,""
"11",89,"Wallace Francis",30,"WR",16,16,190,"5-11","Ark-Pine Bluff","11/7/1951","8",4,"Buffalo Bills / 5th / 110th pick / 1973"
"12",34,"Blane Gaison",23,"",14,0,185,"6-0","Hawaii","5/13/1958","Rook",2,""
"13",36,"Bob Glazebrook",25,"SS",16,16,200,"6-1","Fresno St.","3/7/1956","3",8,"Oakland Raiders / 11th / 304th pick / 1978"
"14",64,"Pat Howell",24,"g",16,2,257,"6-5","USC","3/12/1957","2",2,"Atlanta Falcons / 2nd / 49th pick / 1979"
"15",85,"Alfred Jackson",26,"",16,0,176,"5-11","Texas","8/3/1955","3",6,"Atlanta Falcons / 7th / 167th pick / 1978"
"16",6,"John James",32,"P",16,0,197,"6-3","Florida","1/21/1949","9",2,""
"17",84,"Alfred Jenkins*+",29,"WR",16,16,170,"5-10","Morris Brown","1/25/1952","6",13,""
"18",37,"Kenny Johnson",23,"RCB",16,16,176,"5-10","Mississippi St.","1/7/1958","1",9,"Atlanta Falcons / 5th / 137th pick / 1980"
"19",20,"Earl Jones",24,"",16,0,178,"6-0","Norfolk St.","7/19/1957","1",2,"Atlanta Falcons / 3rd / 63rd pick / 1980"
"20",14,"June Jones",28,"",4,0,200,"6-4","Oregon,Hawaii,Portland St.","2/19/1953","4",0,""
"21",78,"Mike Kenn*",25,"LT",16,16,273,"6-7","Michigan","2/9/1956","3",11,"Atlanta Falcons / 1st / 13th pick / 1978"
"22",54,"Fulton Kuykendall",28,"LILB",16,16,225,"6-4","UCLA","6/10/1953","6",9,"Atlanta Falcons / 6th / 132nd pick / 1975"
"23",51,"Jim Laughlin",23,"rolb",14,7,222,"6-0","Ohio St.","7/5/1958","1",4,"Atlanta Falcons / 4th / 91st pick / 1980"
"24",18,"Mick Luckhurst",23,"K",16,0,180,"6-1","St. Cloud St.,California","3/31/1958","Rook",3,""
"25",39,"James Mayberry",24,"",16,0,210,"5-11","Colorado","11/5/1957","2",0,"Atlanta Falcons / 3rd / 75th pick / 1979"
"26",75,"Jeff Merrow",28,"RDE",11,10,236,"6-4","West Virginia","7/12/1953","6",5,"Atlanta Falcons / 11th / 263rd pick / 1975"
"27",87,"Russ Mikeska",26,"",16,0,225,"6-3","Texas A&M","9/10/1955","2",0,""
"28",80,"Junior Miller*",24,"TE",16,16,239,"6-4","Nebraska","11/26/1957","1",4,"Atlanta Falcons / 1st / 7th pick / 1980"
"29",45,"Tom Moriarty",28,"",9,0,185,"6-0","Bowling Green","4/7/1953","4",1,""
"30",15,"Mike Moroski",24,"",3,0,200,"6-4","California-Davis","9/4/1957","2",1,"Atlanta Falcons / 6th / 154th pick / 1979"
"31",53,"Neal Musser",24,"",7,0,220,"6-2","North Carolina St.","3/20/1957","Rook",1,""
"32",27,"Tom Pridemore",25,"FS",16,16,186,"5-10","West Virginia","4/29/1956","3",10,"Atlanta Falcons / 9th / 236th pick / 1978"
"33",56,"Al Richardson",24,"LOLB",16,16,211,"6-2","Georgia Tech","9/23/1957","1",8,"Atlanta Falcons / 8th / 201st pick / 1980"
"34",33,"Bo Robinson",25,"",15,0,228,"6-2","West Texas A&M","5/27/1956","2",0,"Detroit Lions / 3rd / 67th pick / 1979"
"35",67,"Eric Sanders",23,"rt",16,6,277,"6-6","Nevada","10/22/1958","Rook",3,"Atlanta Falcons / 5th / 136th pick / 1981"
"36",70,"Dave Scott",28,"LG",14,14,276,"6-4","Kansas","12/26/1953","5",6,"Atlanta Falcons / 3rd / 71st pick / 1976"
"37",61,"John Scully",23,"",16,0,262,"6-6","Notre Dame","8/2/1958","Rook",1,"Atlanta Falcons / 4th / 109th pick / 1981"
"38",65,"Don Smith",24,"NT",16,16,256,"6-5","Miami (FL)","5/9/1957","2",9,"Atlanta Falcons / 1st / 17th pick / 1979"
"39",16,"Reggie Smith",25,"KR",15,0,168,"5-4","North Carolina Central","7/15/1956","1",0,""
"40",25,"Ray Strong",25,"",16,0,184,"5-9","UNLV","5/7/1956","3",0,"Atlanta Falcons / 10th / 263rd pick / 1978"
"41",72,"Matthew Teague",23,"",11,0,240,"6-5","Prairie View","10/22/1958","Rook",1,"Atlanta Falcons / 7th / 1st pick / 1980 Supp"
"42",68,"R.C. Thielemann*",26,"RG",16,16,255,"6-4","Arkansas","8/12/1955","4",9,"Atlanta Falcons / 2nd / 36th pick / 1977"
"43",57,"Jeff Van Note*",35,"C",16,16,247,"6-2","Kentucky","2/7/1946","12",9,"Atlanta Falcons / 11th / 262nd pick / 1969"
"44",52,"Lyman White",22,"lb",16,1,217,"6-0","LSU","1/3/1959","Rook",2,"Atlanta Falcons / 2nd / 54th pick / 1981"
"45",58,"Joel Williams",25,"ROLB",10,8,222,"6-1","Peru St.,Wisc-LaCrosse","12/13/1956","2",6,""
"46",30,"Scott Woerner",23,"PR",16,0,190,"6-0","Georgia","12/18/1958","Rook",0,"Atlanta Falcons / 3rd / 80th pick / 1981"
"47",79,"Jeff Yeates",30,"LDE",16,16,248,"6-3","Boston Col.","8/3/1951","7",8,"Buffalo Bills / 4th / 103rd pick / 1973"
"48",63,"Mike Zele",25,"",14,0,239,"6-3","Kent St.","7/3/1956","2",1,"Atlanta Falcons / 5th / 127th pick / 1979"
"49",NA,"Team Total",25.5,"",16,NA,218.6,"6-1.9","","","2.7",NA,""
