"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",77,"Ethan Albright",30,"",16,0,283,"6-5","North Carolina","5/1/1971","6",1,""
"2",80,"Stephen Alexander",26,"te",7,5,246,"6-4","Oklahoma","11/7/1975","3",1,"Washington Redskins / 2nd / 48th pick / 1998"
"3",56,"LaVar Arrington*",23,"LB",14,14,253,"6-3","Penn St.","6/20/1978","1",13,"Washington Redskins / 1st / 2nd pick / 2000"
"4",24,"Champ Bailey*",23,"LCB",16,16,192,"6-0","Georgia","6/22/1978","2",10,"Washington Redskins / 1st / 7th pick / 1999"
"5",12,"Tony Banks",28,"QB",15,14,230,"6-4","Michigan St.","4/5/1973","5",8,"St. Louis Rams / 2nd / 42nd pick / 1996"
"6",59,"Shawn Barber",26,"lb",3,3,245,"6-2","Richmond","1/14/1975","3",1,"Washington Redskins / 4th / 113th pick / 1998"
"7",4,"Bryan Barker",37,"",16,0,202,"6-1","Santa Clara","6/28/1964","11",2,""
"8",20,"Michael Bates",32,"",16,0,189,"5-10","Arizona","12/19/1969","8",0,"Seattle Seahawks / 6th / 150th pick / 1992"
"9",84,"Marco Battaglia",28,"",3,0,250,"6-3","Rutgers","1/25/1973","5",0,"Cincinnati Bengals / 2nd / 39th pick / 1996"
"10",32,"Donnell Bennett",29,"FB",16,14,242,"6-0","Miami (FL)","9/14/1972","7",1,"Kansas City Chiefs / 2nd / 58th pick / 1994"
"11",72,"Dorian Boose",27,"de",10,2,292,"6-5","Washington St.","1/29/1974","3",1,"New York Jets / 2nd / 56th pick / 1998"
"12",54,"David Brandt",24,"rg",13,1,309,"6-4","Michigan","9/25/1977","Rook",1,""
"13",66,"Matt Campbell",29,"rg",11,5,284,"6-4","South Carolina","7/14/1972","6",2,""
"14",23,"Ki-Jana Carter",28,"",14,0,222,"5-10","Penn St.","9/12/1973","5",3,"Cincinnati Bengals / 1st / 1st pick / 1995"
"15",62,"Ben Coleman",30,"RG",15,10,330,"6-5","Wake Forest","5/18/1971","8",5,"Phoenix Cardinals / 2nd / 32nd pick / 1993"
"16",99,"Marco Coleman",32,"DE",12,12,286,"6-3","Georgia Tech","12/18/1969","9",6,"Miami Dolphins / 1st / 12th pick / 1992"
"17",5,"Brett Conway",26,"",16,0,208,"6-2","Penn St.","3/8/1975","3",4,"Green Bay Packers / 3rd / 90th pick / 1997"
"18",91,"Delbert Cowsette",24,"",16,0,287,"6-1","Maryland","9/3/1977","Rook",1,"Washington Redskins / 7th / 216th pick / 2000"
"19",57,"Donte Curry",23,"",8,0,233,"6-1","Morris Brown","7/22/1978","Rook",1,""
"20",48,"Stephen Davis",27,"RB",16,16,230,"6-0","Auburn","3/1/1974","5",10,"Washington Redskins / 4th / 102nd pick / 1996"
"21",92,"Jerry DeLoach",24,"rdt",15,4,335,"6-2","California","7/17/1977","Rook",3,""
"22",89,"Zeron Flemister",25,"te",16,1,250,"6-4","Iowa","9/8/1976","1",2,""
"23",87,"Rod Gardner",24,"WR",16,16,213,"6-2","Clemson","10/26/1977","Rook",6,"Washington Redskins / 1st / 15th pick / 2001"
"24",3,"Jeff George",34,"qb",2,2,218,"6-4","Purdue,Illinois","12/8/1967","11",0,"Indianapolis Colts / 1st / 1st pick / 1990"
"25",10,"Kent Graham",33,"",3,0,231,"6-5","Notre Dame,Ohio St.","11/1/1968","9",0,"New York Giants / 8th / 211th pick / 1992"
"26",28,"Darrell Green",41,"rcb",16,4,184,"5-9","Texas A&M-Kingsville","2/15/1960","18",2,"Washington Redskins / 1st / 28th pick / 1983"
"27",53,"Donny Green",24,"",1,0,238,"6-2","Virginia","9/18/1977","Rook",0,""
"28",25,"Donovan Greer",27,"",2,0,178,"5-9","Texas A&M","9/11/1974","4",0,""
"29",76,"Jon Jansen",25,"RT",16,16,305,"6-6","Michigan","1/28/1976","2",7,"Washington Redskins / 2nd / 37th pick / 1999"
"30",47,"Bryan Johnson",23,"fb",16,1,245,"6-1","Boise St.","1/18/1978","1",1,""
"31",50,"Robert Jones",32,"lb",15,9,244,"6-3","East Carolina","9/27/1969","9",4,"Dallas Cowboys / 1st / 24th pick / 1992"
"32",90,"Kenard Lang",26,"RDT",16,16,280,"6-3","Miami (FL)","1/31/1975","4",9,"Washington Redskins / 1st / 17th pick / 1997"
"33",93,"Otis Leverette",23,"",4,0,278,"6-6","Ala-Birmingham","5/31/1978","Rook",1,"Miami Dolphins / 6th / 187th pick / 2001"
"34",83,"Kevin Lockett",27,"",16,0,186,"6-0","Kansas St.","9/8/1974","4",3,"Kansas City Chiefs / 2nd / 47th pick / 1997"
"35",35,"Keith Lyle",29,"",16,0,210,"6-2","Virginia","4/17/1972","7",1,"Los Angeles Rams / 3rd / 71st pick / 1994"
"36",53,"Eddie Mason",29,"lb",15,1,233,"6-0","North Carolina","1/9/1972","6",2,"New York Jets / 6th / 178th pick / 1995"
"37",27,"Central McClellion",26,"",6,0,190,"6-0","Ohio St.","9/15/1975","Rook",0,""
"38",34,"Eric Metcalf",33,"",10,0,188,"5-10","Texas","1/23/1968","12",1,"Cleveland Browns / 1st / 13th pick / 1989"
