"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",27,"Michael Adams",22,"",7,0,178,"5-8","La-Lafayette","6/17/1985","Rook",0,""
"2",28,"J.J. Arrington",24,"",16,0,214,"5-9","California","1/23/1983","2",2,"Arizona Cardinals / 2nd / 44th pick / 2005"
"3",67,"Brad Badger",32,"",1,0,320,"6-4","Stanford","1/11/1975","10",0,"Washington Redskins / 5th / 162nd pick / 1997"
"4",91,"Rodney Bailey",28,"",16,0,306,"6-3","Ohio St.","10/7/1979","6",1,"Pittsburgh Steelers / 6th / 181st pick / 2001"
"5",5,"Mike Barr",29,"",11,0,230,"6-2","Rutgers","12/8/1978","Rook",1,""
"6",52,"Monty Beisel",29,"lb",16,2,254,"6-3","Kansas St.","8/20/1978","6",2,"Kansas City Chiefs / 4th / 107th pick / 2001"
"7",17,"Mitch Berger",35,"",5,0,220,"6-4","Colorado","6/24/1972","13",0,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"8",92,"Bertrand Berry",32,"DE",9,9,275,"6-3","Notre Dame","8/15/1975","10",4,"Indianapolis Colts / 3rd / 86th pick / 1997"
"9",83,"Troy Bienemann",24,"te",16,4,242,"6-5","Washington St.","2/19/1983","Rook",0,""
"10",51,"Darryl Blackstock",24,"",16,0,241,"6-3","Virginia","5/30/1983","2",2,"Arizona Cardinals / 3rd / 95th pick / 2005"
"11",81,"Anquan Boldin",27,"WR",12,11,218,"6-1","Florida St.","10/3/1980","4",7,"Arizona Cardinals / 2nd / 54th pick / 2003"
"12",78,"Alan Branch",23,"",11,0,324,"6-6","Michigan","12/29/1984","Rook",1,"Arizona Cardinals / 2nd / 33rd pick / 2007"
"13",15,"Steve Breaston",24,"",16,0,175,"6-1","Michigan","8/20/1983","Rook",2,"Arizona Cardinals / 5th / 142nd pick / 2007"
"14",61,"Elton Brown",25,"rt",9,5,329,"6-5","Virginia","5/22/1982","2",3,"Arizona Cardinals / 4th / 111th pick / 2005"
"15",75,"Levi Brown",23,"RT",13,11,323,"6-6","Penn St.","3/16/1984","Rook",6,"Arizona Cardinals / 1st / 5th pick / 2007"
"16",20,"Ralph Brown",29,"",16,0,185,"5-10","Nebraska","9/16/1978","7",1,"New York Giants / 5th / 140th pick / 2000"
"17",35,"Oliver Celestin",26,"ss",15,4,207,"6-0","Texas Southern","2/25/1981","3",2,""
"18",93,"Chris Cooper",30,"",12,0,275,"6-5","Nebraska-Omaha","12/27/1977","6",1,"Oakland Raiders / 6th / 184th pick / 2001"
"19",58,"Karlos Dansby",26,"LB",14,14,243,"6-4","Auburn","11/3/1981","3",7,"Arizona Cardinals / 2nd / 33rd pick / 2004"
"20",90,"Darnell Dockett*",26,"DT",16,16,293,"6-4","Florida St.","5/27/1981","3",10,"Arizona Cardinals / 3rd / 64th pick / 2004"
"21",84,"Tim Euhus",27,"",10,0,247,"6-5","Oregon St.","10/2/1980","3",0,"Buffalo Bills / 4th / 109th pick / 2004"
"22",11,"Larry Fitzgerald*",24,"WR",15,15,225,"6-3","Pittsburgh","8/31/1983","3",12,"Arizona Cardinals / 1st / 3rd pick / 2004"
"23",47,"Aaron Francisco",24,"ss",10,3,212,"6-2","BYU","7/5/1983","2",1,""
"24",69,"Mike Gandy",28,"LT",16,16,310,"6-4","Notre Dame","1/3/1979","5",8,"Chicago Bears / 3rd / 68th pick / 2001"
"25",25,"Eric Green",25,"RCB",11,11,197,"5-11","Virginia Tech","3/16/1982","2",3,"Arizona Cardinals / 3rd / 75th pick / 2005"
"26",4,"Tim Hasselbeck",29,"",1,0,211,"6-1","Boston Col.","4/6/1978","5",0,""
"27",54,"Gerald Hayes",27,"MLB",16,16,237,"6-1","Pittsburgh","10/10/1980","4",8,"Arizona Cardinals / 3rd / 70th pick / 2003"
"28",48,"Nathan Hodel",30,"",16,0,249,"6-2","Illinois","11/12/1977","5",1,""
"29",42,"Terrence Holt",27,"FS",16,16,208,"6-2","North Carolina St.","3/5/1980","4",5,"Detroit Lions / 5th / 137th pick / 2003"
"30",26,"Roderick Hood",26,"LCB",16,16,196,"5-11","Auburn","10/3/1981","4",6,""
"31",32,"Edgerrin James",29,"RB",16,16,214,"6-0","Miami (FL)","8/1/1978","8",9,"Indianapolis Colts / 1st / 4th pick / 1999"
"32",50,"Al Johnson",28,"C",14,14,305,"6-5","Wisconsin","1/27/1979","3",7,"Dallas Cowboys / 2nd / 38th pick / 2003"
"33",59,"Brandon Johnson",24,"",6,0,220,"6-5","Louisville","4/5/1983","1",0,"Arizona Cardinals / 5th / 142nd pick / 2006"
"34",80,"Bryant Johnson",26,"wr",16,8,214,"6-2","Penn St.","3/7/1981","4",4,"Arizona Cardinals / 1st / 17th pick / 2003"
"35",34,"Bhawoh Jue",28,"",1,0,200,"6-0","Penn St.","5/24/1979","6",0,"Green Bay Packers / 3rd / 71st pick / 2001"
"36",96,"Ross Kolodziej",29,"",3,0,295,"6-3","Wisconsin","5/11/1978","6",0,"New York Giants / 7th / 230th pick / 2001"
"37",7,"Matt Leinart",24,"qb",5,5,225,"6-5","USC","5/11/1983","1",2,"Arizona Cardinals / 1st / 10th pick / 2006"
"38",76,"Deuce Lutui",24,"RG",15,15,340,"6-3","USC","5/5/1983","1",8,"Arizona Cardinals / 2nd / 41st pick / 2006"
"39",87,"Sean Morey",31,"",15,0,200,"5-11","Brown","2/26/1976","8",1,"New England Patriots / 7th / 241st pick / 1999"
"40",55,"Chukky Okobi",29,"",1,0,310,"6-1","Purdue","11/18/1978","6",0,"Pittsburgh Steelers / 5th / 146th pick / 2001"
"41",97,"Calvin Pace",27,"LB",16,16,262,"6-4","Wake Forest","10/28/1980","4",13,"Arizona Cardinals / 1st / 18th pick / 2003"
"42",89,"Ben Patrick",23,"te",8,3,252,"6-3","Duke,Delaware","8/23/1984","Rook",1,"Arizona Cardinals / 7th / 215th pick / 2007"
"43",82,"Leonard Pope",24,"TE",13,11,264,"6-8","Georgia","9/10/1983","1",2,"Arizona Cardinals / 3rd / 72nd pick / 2006"
"44",1,"Neil Rackers",31,"",16,0,205,"6-0","Illinois","8/16/1976","7",2,"Cincinnati Bengals / 6th / 169th pick / 2000"
"45",12,"Tim Rattay",30,"",4,0,200,"6-0","Louisiana Tech","3/15/1977","7",0,"San Francisco 49ers / 7th / 212th pick / 2000"
"46",10,"Jamaica Rector",26,"",2,0,186,"5-10","NW Missouri St.","8/10/1981","1",0,""
"47",21,"Antrel Rolle",25,"rcb",16,8,202,"6-0","Miami (FL)","12/16/1982","2",4,"Arizona Cardinals / 1st / 8th pick / 2005"
"48",95,"Bo Schobel",26,"",2,0,268,"6-5","TCU","3/24/1981","3",0,"Tennessee Titans / 4th / 103rd pick / 2004"
"49",63,"Lyle Sendlein",23,"c",14,2,299,"6-3","Texas","3/16/1984","Rook",2,""
"50",31,"Marcel Shipp",29,"",16,0,230,"5-11","Massachusetts","8/8/1978","6",0,""
