"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",63,"Barry Bennett",24,"LDT",16,14,257,"6-4","Concordia-Moorhead (MN)","12/10/1955","1",5,"New Orleans Saints / 3rd / 60th pick / 1978"
"2",50,"Ken Bordelon",25,"LLB",16,14,228,"6-4","LSU","8/26/1954","3",5,"Los Angeles Rams / 5th / 149th pick / 1976"
"3",27,"Ray Brown",30,"SS",12,12,208,"6-1","West Texas A&M","1/12/1949","8",4,"Atlanta Falcons / 6th / 148th pick / 1971"
"4",11,"Ed Burns",25,"",16,0,210,"6-3","Nebraska","12/7/1954","Rook",0,""
"5",73,"Joe Campbell",24,"",10,4,254,"6-6","Maryland","5/8/1955","2",2,"New Orleans Saints / 1st / 7th pick / 1977"
"6",89,"Wes Chandler*",23,"WR",16,16,196,"6-0","Florida","8/22/1956","1",13,"New Orleans Saints / 1st / 3rd pick / 1978"
"7",24,"Clarence Chapman",26,"LCB",16,15,185,"5-10","East. Michigan","12/10/1953","3",5,"Oakland Raiders / 7th / 204th pick / 1976"
"8",85,"Henry Childs*",28,"TE",16,16,223,"6-2","Kansas St.","4/16/1951","5",11,"Atlanta Falcons / 5th / 109th pick / 1974"
"9",66,"Conrad Dobler",29,"RG",16,16,254,"6-3","Wyoming","10/1/1950","7",7,"St. Louis Cardinals / 5th / 110th pick / 1972"
"10",14,"Russell Erxleben",22,"",1,0,223,"6-4","Texas","1/13/1957","Rook",1,"New Orleans Saints / 1st / 11th pick / 1979"
"11",58,"Joe Federspiel",29,"MLB",16,16,230,"6-1","Kentucky","5/6/1950","7",6,"New Orleans Saints / 4th / 99th pick / 1972"
"12",20,"Eric Felton",24,"RCB",13,10,200,"6-0","Texas Tech","10/8/1955","1",4,"New Orleans Saints / 5th / 115th pick / 1978"
"13",61,"Roger Finnie",34,"",8,1,245,"6-3","Florida A&M","11/6/1945","10",3,"New York Jets / 14th / 364th pick / 1969"
"14",72,"Mike Fultz",25,"dt",13,1,278,"6-5","Nebraska","1/28/1954","2",1,"New Orleans Saints / 2nd / 34th pick / 1977"
"15",34,"Tony Galbreath",25,"FB",15,15,228,"6-0","Missouri","1/29/1954","3",12,"New Orleans Saints / 2nd / 32nd pick / 1976"
"16",21,"David Gray",24,"rcb",16,6,187,"6-0","Oregon St.,San Diego St.","3/28/1955","Rook",2,""
