"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"Johnny Bailey*",25,"KR",12,2,190,"5-8","Texas A&M-Kingsville","3/17/1967","2",4,"Chicago Bears / 9th / 228th pick / 1990"
"2",63,"Michael Bankston",22,"NT",16,6,285,"6-5","Sam Houston St.","3/12/1970","Rook",3,"Phoenix Cardinals / 4th / 100th pick / 1992"
"3",70,"Rob Baxley",23,"",6,0,287,"6-5","Iowa","3/14/1969","Rook",0,"Phoenix Cardinals / 11th / 286th pick / 1992"
"4",25,"Eric Blount",22,"",4,0,192,"5-9","North Carolina","9/22/1970","Rook",0,"Phoenix Cardinals / 8th / 202nd pick / 1992"
"5",54,"David Braxton",27,"lb",15,0,240,"6-2","Wake Forest","5/25/1965","3",2,"Minnesota Vikings / 2nd / 52nd pick / 1989"
"6",33,"Ivory Lee Brown",23,"rb",7,5,245,"6-2","Ark-Pine Bluff","8/17/1969","Rook",2,"Phoenix Cardinals / 7th / 171st pick / 1991"
"7",16,"Rich Camarillo*+",33,"P",15,0,202,"5-11","Washington","11/29/1959","11",2,""
"8",37,"Larry Centers",24,"fb",16,1,225,"6-0","S.F. Austin","6/1/1968","2",5,"Phoenix Cardinals / 5th / 115th pick / 1990"
"9",17,"Chris Chandler",27,"QB",15,13,224,"6-4","Washington","10/12/1965","4",9,"Indianapolis Colts / 3rd / 76th pick / 1988"
"10",59,"Ed Cunningham",23,"c",10,5,290,"6-3","Washington","8/17/1969","Rook",3,"Phoenix Cardinals / 3rd / 61st pick / 1992"
"11",64,"Rick Cunningham",25,"rt",8,6,311,"6-7","Oregon St.,Texas A&M","1/4/1967","2",3,"Indianapolis Colts / 4th / 106th pick / 1990"
"12",21,"Dexter Davis",22,"db",16,2,190,"5-10","Clemson","3/20/1970","1",2,"Phoenix Cardinals / 4th / 86th pick / 1991"
"13",5,"Greg Davis",27,"K",16,0,202,"6-0","The Citadel","10/29/1965","5",0,"Tampa Bay Buccaneers / 9th / 246th pick / 1987"
"14",93,"Reuben Davis",27,"rde",11,5,302,"6-5","North Carolina","5/7/1965","4",2,"Tampa Bay Buccaneers / 9th / 225th pick / 1988"
"15",22,"Dave Duerson",32,"",15,0,207,"6-1","Notre Dame","11/28/1960","9",1,"Chicago Bears / 3rd / 64th pick / 1983"
"16",83,"Anthony Edwards",26,"",16,0,195,"5-10","New Mex. Highlands","5/26/1966","3",1,""
"17",94,"Jeff Faulkner",28,"lde",16,5,305,"6-4","Southern","4/4/1964","5",3,""
"18",31,"Odie Harris",26,"",8,0,190,"6-0","Sam Houston St.","4/1/1966","4",0,""
"19",56,"Ken Harvey",27,"ROLB",10,10,237,"6-2","California","5/6/1965","4",4,"Phoenix Cardinals / 1st / 12th pick / 1988"
"20",58,"Eric Hill",26,"RILB",16,16,258,"6-2","LSU","11/14/1966","3",6,"Phoenix Cardinals / 1st / 10th pick / 1989"
"21",81,"Randal Hill",23,"WR",16,14,180,"5-10","Miami (FL)","9/21/1969","1",7,"Miami Dolphins / 1st / 23rd pick / 1991"
"22",97,"Steve Hyche",29,"lb",16,1,241,"6-3","West Alabama","6/12/1963","3",2,""
"23",80,"John Jackson",25,"",6,0,175,"5-10","USC","1/2/1967","2",0,""
"24",53,"Garth Jax",29,"",16,0,250,"6-2","Florida St.","9/16/1963","6",1,"Dallas Cowboys / 11th / 296th pick / 1986"
"25",39,"Johnny Johnson",24,"RB",12,8,220,"6-3","San Jose St.","6/11/1968","2",6,"Phoenix Cardinals / 7th / 169th pick / 1990"
"26",86,"Ernie Jones",28,"wr",11,5,186,"5-11","Indiana","12/16/1964","4",5,"Phoenix Cardinals / 7th / 179th pick / 1988"
"27",55,"Jock Jones",24,"lb",14,2,235,"6-2","Virginia Tech","3/13/1968","2",2,"Cleveland Browns / 8th / 212th pick / 1990"
