"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",93,"Jay Alford",24,"",16,0,280,"6-2","Penn St.","5/28/1983","Rook",1,"New York Giants / 3rd / 81st pick / 2007"
"2",95,"Adrian Awasom",24,"",2,0,275,"6-5","North Texas","10/25/1983","2",0,""
"3",57,"Chase Blackburn",24,"",16,0,247,"6-3","Akron","6/10/1983","2",2,""
"4",77,"Kevin Boothe",24,"",1,0,300,"6-5","Cornell","7/5/1983","1",0,"Oakland Raiders / 6th / 176th pick / 2006"
"5",89,"Kevin Boss",23,"te",13,2,255,"6-7","Western Oregon","1/11/1984","Rook",1,"New York Giants / 5th / 153rd pick / 2007"
"6",44,"Ahmad Bradshaw",21,"",12,0,195,"5-11","Marshall","3/19/1986","Rook",1,"New York Giants / 7th / 250th pick / 2007"
"7",17,"Plaxico Burress",30,"WR",16,16,226,"6-5","Michigan St.","8/12/1977","7",10,"Pittsburgh Steelers / 1st / 8th pick / 2000"
"8",37,"James Butler",25,"SS",13,12,210,"6-3","Georgia Tech","9/7/1982","2",5,""
"9",96,"Barry Cofield",23,"NT",16,15,305,"6-3","Northwestern","3/19/1984","1",7,"New York Giants / 4th / 124th pick / 2006"
"10",30,"Craig Dahl",22,"ss",9,2,207,"6-1","North Dakota St.","6/17/1985","Rook",1,""
"11",52,"Torrance Daniels",26,"",4,0,248,"6-3","Harding","12/27/1981","1",0,""
"12",99,"Russell Davis",32,"",11,0,310,"6-4","North Carolina","3/28/1975","8",1,"Chicago Bears / 2nd / 48th pick / 1999"
"13",51,"Zak DeOssie",23,"",16,0,245,"6-4","Brown","5/24/1984","Rook",1,"New York Giants / 4th / 116th pick / 2007"
"14",66,"David Diehl",27,"LT",16,16,315,"6-5","Illinois","9/15/1980","4",8,"New York Giants / 5th / 160th pick / 2003"
"15",35,"Kevin Dockery",23,"lcb",13,6,188,"5-8","Mississippi St.","1/8/1984","1",3,""
"16",24,"Robert Douglas",25,"",1,0,237,"6-1","Memphis","7/25/1982","Rook",0,""
"17",22,"Reuben Droughns",29,"rb",16,1,207,"5-11","Oregon","8/21/1978","6",2,"Detroit Lions / 3rd / 81st pick / 2000"
"18",18,"Jeff Feagles",41,"",16,0,215,"6-1","Miami (FL)","3/7/1966","19",1,""
"19",39,"Madison Hedgecock",26,"FB",15,9,266,"6-3","North Carolina","8/27/1981","2",0,"St. Louis Rams / 7th / 251st pick / 2005"
"20",87,"Domenik Hixon",23,"wr",12,1,192,"6-2","Akron","10/8/1984","Rook",1,"Denver Broncos / 4th / 130th pick / 2006"
