"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",51,"Brendon Ayanbadejo",33,"lb",4,1,230,"6-1","UCLA","9/6/1976","6",1,""
"2",94,"Justin Bannan",30,"dt",16,2,305,"6-3","Colorado","4/18/1979","7",3,"Buffalo Bills / 5th / 139th pick / 2002"
"3",50,"Antwan Barnes",25,"",11,0,240,"6-1","Florida International","10/19/1984","2",1,"Baltimore Ravens / 4th / 134th pick / 2007"
"4",77,"Matt Birk",33,"C",16,16,300,"6-4","Harvard","7/23/1976","11",8,"Minnesota Vikings / 6th / 173rd pick / 1998"
"5",54,"Prescott Burgess",25,"",13,0,246,"6-3","Michigan","3/6/1984","2",1,"Baltimore Ravens / 6th / 207th pick / 2007"
"6",25,"Chris Carr",26,"db",16,4,180,"5-10","Boise St.","4/30/1983","4",3,""
"7",65,"Chris Chester",26,"RG",16,13,300,"6-3","Oklahoma","1/12/1983","3",7,"Baltimore Ravens / 2nd / 56th pick / 2006"
"8",89,"Mark Clayton",27,"wr",14,12,193,"5-10","Oklahoma","7/2/1982","4",5,"Baltimore Ravens / 1st / 22nd pick / 2005"
"9",NA,"Oniel Cousins",25,"rt",4,3,315,"6-4","Texas-El Paso","6/28/1984","-2",2,"Baltimore Ravens / 3rd / 99th pick / 2008"
"10",8,"Billy Cundiff",29,"",7,0,201,"6-1","Drake","3/30/1980","7",0,""
"11",93,"Dwan Edwards",28,"DE",16,9,315,"6-3","Oregon St.","5/16/1981","5",7,"Baltimore Ravens / 2nd / 51st pick / 2004"
"12",59,"Dannell Ellerbe",24,"lb",13,3,236,"6-1","Georgia","11/29/1985","Rook",3,""
"13",5,"Joe Flacco",24,"QB",16,16,232,"6-6","Pittsburgh,Delaware","1/16/1985","1",13,"Baltimore Ravens / 1st / 18th pick / 2008"
"14",24,"Domonique Foxworth",26,"RCB",16,16,178,"5-11","Maryland","3/27/1983","4",7,"Denver Broncos / 3rd / 97th pick / 2005"
"15",71,"Jared Gaither",23,"LT",11,11,350,"6-9","Maryland","3/18/1986","2",6,"Baltimore Ravens / 5th / 2007 Supp"
"16",40,"K.J. Gerard",23,"",3,0,187,"6-1","Northern Arizona","4/22/1986","Rook",0,""
"17",56,"Tavares Gooden",25,"LB",12,12,233,"6-1","Miami (FL)","10/7/1984","1",6,"Baltimore Ravens / 3rd / 71st pick / 2008"
"18",97,"Kelly Gregg",33,"NT",16,14,310,"6-0","Oklahoma","11/1/1976","10",8,"Cincinnati Bengals / 6th / 173rd pick / 1999"
"19",66,"Ben Grubbs",25,"LG",16,16,311,"6-3","Auburn","3/10/1984","2",8,"Baltimore Ravens / 1st / 29th pick / 2007"
"20",NA,"David Hale",26,"",12,0,300,"6-6","Weber St.","3/3/1983","1",1,"Baltimore Ravens / 4th / 133rd pick / 2008"
"21",NA,"Justin Harper",24,"",2,0,205,"6-3","Virginia Tech","2/24/1985","1",0,"Baltimore Ravens / 7th / 215th pick / 2008"
"22",6,"Steven Hauschka",24,"",9,0,185,"6-1","North Carolina St.","6/29/1985","1",0,""
"23",86,"Todd Heap",29,"TE",16,16,252,"6-5","Arizona St.","3/16/1980","8",6,"Baltimore Ravens / 1st / 31st pick / 2001"
"24",35,"Corey Ivy",32,"",2,0,188,"5-8","Oklahoma","3/29/1977","8",0,""
"25",95,"Jarret Johnson",28,"LB",16,16,285,"6-3","Alabama","8/14/1981","6",8,"Baltimore Ravens / 4th / 109th pick / 2003"
"26",84,"Edgar Jones",25,"",16,0,263,"6-3","SE Missouri St.","12/1/1984","2",0,""
