"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",90,"Gaines Adams",26,"de",5,5,258,"6-5","Clemson","6/8/1983","2",2,"Tampa Bay Buccaneers / 1st / 4th pick / 2007"
"2",26,"Will Allen",27,"fs",8,2,202,"6-1","Ohio St.","6/17/1982","5",1,"Tampa Bay Buccaneers / 4th / 111th pick / 2004"
"3",NA,"Brandon Anderson",24,"",3,0,180,"5-10","Akron","12/10/1985","Rook",0,""
"4",3,"Shane Andrus",29,"",3,0,214,"5-11","Murray St.,West. Kentucky","10/2/1980","Rook",0,""
"5",NA,"Kyle Arrington",23,"",1,0,196,"5-10","Hofstra","8/12/1986","Rook",0,""
"6",35,"B.J. Askew",29,"fb",5,2,233,"6-3","Michigan","8/19/1980","6",0,"New York Jets / 3rd / 85th pick / 2003"
"7",20,"Ronde Barber",34,"RCB",16,16,184,"5-10","Virginia","4/7/1975","12",6,"Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"8",10,"Connor Barth",23,"",9,0,193,"5-11","North Carolina","4/11/1986","1",2,""
"9",91,"Michael Bennett",24,"",7,0,271,"6-4","Texas A&M","11/13/1985","Rook",0,""
"10",58,"Quincy Black",25,"LB",16,13,226,"6-2","New Mexico","2/28/1984","2",6,"Tampa Bay Buccaneers / 3rd / 68th pick / 2007"
"11",89,"Antonio Bryant",28,"WR",13,11,192,"6-1","Pittsburgh","3/9/1981","7",4,"Dallas Cowboys / 2nd / 63rd pick / 2002"
"12",NA,"Steve Cargile",27,"",1,0,201,"6-1","Columbia","6/2/1982","3",0,""
"13",87,"Brian Clark",26,"",14,0,204,"6-2","North Carolina St.","12/26/1983","3",0,""
"14",80,"Michael Clayton",27,"WR",13,11,197,"6-4","LSU","10/13/1982","5",2,"Tampa Bay Buccaneers / 1st / 15th pick / 2004"
"15",NA,"Jonathan Compas",23,"",2,0,300,"6-3","California-Davis","1/9/1986","Rook",0,""
"16",27,"Torrie Cox",29,"db",11,1,181,"5-10","Pittsburgh","10/29/1980","5",1,"Tampa Bay Buccaneers / 6th / 205th pick / 2003"
"17",96,"Tim Crowder",24,"de",15,4,272,"6-4","Texas","6/30/1985","2",4,"Denver Broncos / 2nd / 56th pick / 2007"
"18",NA,"Demar Dotson",24,"",9,0,315,"6-9","Southern Mississippi","10/11/1985","Rook",1,""
"19",48,"Andrew Economos",27,"",16,0,250,"6-1","Georgia Tech","6/24/1982","3",1,""
"20",52,"Jeff Faine",28,"C",12,12,303,"6-3","Notre Dame","4/6/1981","6",4,"Cleveland Browns / 1st / 21st pick / 2003"
"21",16,"Yamon Figurs",26,"",3,0,174,"6-0","Kansas St.","1/10/1983","2",0,"Baltimore Ravens / 3rd / 74th pick / 2007"
"22",5,"Josh Freeman",21,"QB",10,9,240,"6-6","Kansas St.","1/13/1988","Rook",2,"Tampa Bay Buccaneers / 1st / 17th pick / 2009"
"23",88,"John Gilmore",30,"te",13,2,260,"6-4","Penn St.","9/21/1979","7",0,"New Orleans Saints / 6th / 196th pick / 2002"
"24",34,"Earnest Graham",29,"fb",13,6,215,"5-9","Florida","1/15/1980","5",1,""
"25",NA,"Marcus Hamilton",25,"",1,0,188,"5-11","Virginia","2/17/1984","1",0,"Tampa Bay Buccaneers / 7th / 245th pick / 2007"
"26",54,"Geno Hayes",22,"LB",15,13,220,"6-2","Florida St.","8/10/1987","1",6,"Tampa Bay Buccaneers / 6th / 175th pick / 2008"
"27",57,"Adam Hayward",25,"lb",15,1,235,"6-0","Portland St.","6/23/1984","2",1,"Tampa Bay Buccaneers / 6th / 182nd pick / 2007"
"28",95,"Chris Hovan",31,"DT",16,16,296,"6-2","Boston Col.","5/12/1978","9",6,"Minnesota Vikings / 1st / 25th pick / 2000"
"29",32,"Kareem Huggins",23,"",3,0,198,"5-9","Hofstra","5/24/1986","Rook",0,""
"30",36,"Tanard Jackson",24,"FS",12,12,200,"6-0","Syracuse","7/21/1985","2",6,"Tampa Bay Buccaneers / 4th / 106th pick / 2007"
"31",8,"Dirk Johnson",34,"",11,0,205,"6-0","Northern Colorado","6/1/1975","7",1,""
"32",11,"Josh Johnson",23,"qb",6,4,198,"6-3","San Diego","5/15/1986","1",2,"Tampa Bay Buccaneers / 5th / 160th pick / 2008"
"33",NA,"Marcus Johnson",28,"",6,0,321,"6-6","Mississippi","12/1/1981","4",0,"Minnesota Vikings / 2nd / 49th pick / 2005"
"34",75,"Davin Joseph",26,"RG",16,16,305,"6-2","Oklahoma","11/22/1983","3",6,"Tampa Bay Buccaneers / 1st / 23rd pick / 2006"
"35",53,"Niko Koutouvides",28,"",16,0,238,"6-2","Purdue","3/25/1981","5",1,"Seattle Seahawks / 4th / 116th pick / 2004"
"36",7,"Byron Leftwich",29,"qb",3,3,245,"6-5","Marshall","1/14/1980","6",1,"Jacksonville Jaguars / 1st / 7th pick / 2003"
"37",41,"Corey Lynch",24,"",13,0,205,"6-0","Appalachian St.","5/7/1985","1",1,"Cincinnati Bengals / 6th / 177th pick / 2008"
