"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",20,"Mike Adams",29,"cb",15,2,195,"5-10","Delaware","3/24/1981","6",2,""
"2",85,"Sam Aiken",30,"",3,0,204,"6-2","North Carolina","12/14/1980","7",0,"Buffalo Bills / 4th / 127th pick / 2003"
"3",57,"Eric Alexander",28,"",5,0,230,"6-3","LSU","2/8/1982","6",0,""
"4",50,"Eric Barton",33,"LB",16,12,245,"6-2","Maryland","9/29/1977","11",6,"Oakland Raiders / 5th / 146th pick / 1999"
"5",22,"Mike Bell",27,"rb",11,1,215,"6-0","Arizona","4/23/1983","4",1,""
"6",58,"Marcus Benard",25,"lb",15,2,256,"6-2","Jackson St.","7/26/1985","1",2,""
"7",96,"David Bowens",33,"lb",15,4,260,"6-3","Michigan,West. Illinois","7/3/1977","11",4,"Denver Broncos / 5th / 158th pick / 1999"
"8",24,"Sheldon Brown",31,"RCB",16,16,196,"5-10","South Carolina","3/19/1979","8",6,"Philadelphia Eagles / 2nd / 59th pick / 2002"
"9",59,"Titus Brown",24,"",13,0,305,"6-4","Mississippi St.","3/27/1986","2",1,""
"10",22,"Thomas Clayton",26,"",2,0,225,"5-11","Kansas St.","4/26/1984","Rook",0,""
"11",90,"Kenyon Coleman",31,"DE",16,14,285,"6-5","UCLA","4/10/1979","8",8,"Oakland Raiders / 5th / 147th pick / 2002"
"12",54,"Blake Costanzo",26,"",10,0,235,"6-2","Lafayette","4/14/1984","3",1,""
"13",16,"Josh Cribbs",27,"wr",15,5,192,"6-1","Kent St.","6/9/1983","5",3,""
"14",24,"James Davis",24,"",4,0,218,"5-11","Clemson","1/1/1986","1",0,"Cleveland Browns / 6th / 195th pick / 2009"
"15",4,"Phil Dawson",35,"",16,0,195,"5-11","Texas","1/23/1975","11",3,""
"16",17,"Jake Delhomme",35,"qb",5,4,215,"6-2","La-Lafayette","1/10/1975","11",2,""
"17",26,"Abram Elam",29,"S",16,15,205,"6-0","Notre Dame,Kent St.","10/15/1981","4",7,""
