"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",56,"Robert Ayers",24,"de",15,1,273,"6-3","Tennessee","9/6/1985","Rook",2,"Denver Broncos / 1st / 18th pick / 2009"
"2",24,"Champ Bailey*",31,"LCB",16,16,192,"6-0","Georgia","6/22/1978","10",9,"Washington Redskins / 1st / 7th pick / 1999"
"3",NA,"Chris Baker",22,"",1,0,298,"6-2","Hampton","10/8/1987","Rook",0,""
"4",36,"Josh Barrett",25,"",14,0,226,"6-2","Arizona St.","11/22/1984","1",1,"Denver Broncos / 7th / 220th pick / 2008"
"5",17,"Mitch Berger",37,"",10,0,220,"6-4","Colorado","6/24/1972","15",1,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"6",30,"David Bruton",22,"s",14,1,210,"6-2","Notre Dame","7/23/1987","Rook",1,"Denver Broncos / 4th / 114th pick / 2009"
"7",28,"Correll Buckhalter",31,"rb",14,7,222,"6-0","Nebraska","10/6/1978","8",6,"Philadelphia Eagles / 4th / 121st pick / 2001"
"8",25,"Tony Carter",23,"cb",2,1,177,"5-9","Florida St.","5/24/1986","Rook",1,""
"9",NA,"Ryan Clady*+",23,"LT",16,16,316,"6-6","Boise St.","9/6/1986","1",13,"Denver Broncos / 1st / 12th pick / 2008"
"10",54,"Andra Davis",31,"LB",16,13,255,"6-1","Florida","12/23/1978","7",7,"Cleveland Browns / 5th / 141st pick / 2002"
"11",20,"Brian Dawkins*",36,"S",16,16,210,"6-0","Clemson","10/13/1973","13",10,"Philadelphia Eagles / 2nd / 61st pick / 1996"
"12",92,"Elvis Dumervil*+",25,"LB",16,14,255,"6-0","Louisville","1/19/1984","3",15,"Denver Broncos / 4th / 126th pick / 2006"
"13",91,"Ronald Fields",28,"NT",16,16,310,"6-2","Mississippi St.","9/13/1981","4",7,"San Francisco 49ers / 5th / 137th pick / 2005"
"14",39,"Vernon Fox",30,"",2,0,200,"5-9","Fresno St.","10/9/1979","7",0,""
"15",10,"Jabar Gaffney",29,"wr",16,7,205,"6-1","Florida","12/1/1980","7",6,"Houston Texans / 2nd / 33rd pick / 2002"
"16",21,"Andre' Goodman",31,"RCB",16,16,185,"5-10","South Carolina","8/11/1978","7",7,"Detroit Lions / 3rd / 68th pick / 2002"
"17",NA,"Brandon Gorin",31,"te",6,1,308,"6-6","Purdue","7/17/1978","6",1,"San Diego Chargers / 7th / 201st pick / 2001"
