"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",6,"Jim Arnold",31,"P",16,0,215,"6-2","Vanderbilt","1/31/1961","9",2,"Kansas City Chiefs / 5th / 119th pick / 1983"
"2",93,"Jerry Ball",28,"NT",12,12,330,"6-1","SMU","12/15/1964","5",6,"Detroit Lions / 3rd / 63rd pick / 1987"
"3",40,"Reggie Barrett",23,"wr",8,6,214,"6-3","Texas-El Paso","8/14/1969","1",1,"Detroit Lions / 3rd / 58th pick / 1991"
"4",36,"Bennie Blades",26,"FS",16,16,221,"6-0","Miami (FL)","9/3/1966","4",6,"Detroit Lions / 1st / 3rd pick / 1988"
"5",66,"Shawn Bouwens",24,"LG",16,16,293,"6-5","Nebraska Wesleyan","5/25/1968","1",7,"New England Patriots / 9th / 226th pick / 1990"
"6",75,"Lomas Brown*",29,"LT",16,16,282,"6-4","Florida","3/30/1963","7",9,"Detroit Lions / 1st / 6th pick / 1985"
"7",68,"Leonard Burton",28,"c",2,2,275,"6-3","South Carolina","6/18/1964","6",1,"Buffalo Bills / 3rd / 77th pick / 1986"
"8",87,"Jeff Campbell",24,"",12,2,167,"5-8","Colorado","3/26/1968","2",1,"Detroit Lions / 5th / 118th pick / 1990"
"9",50,"Toby Caston",27,"",15,0,235,"6-1","LSU","7/17/1965","5",1,"Houston Oilers / 6th / 159th pick / 1987"
"10",32,"Willie Clay",22,"",6,0,193,"5-10","Georgia Tech","9/5/1970","Rook",0,"Detroit Lions / 8th / 221st pick / 1992"
"11",55,"Mike Cofer",32,"ROLB",8,8,245,"6-5","Tennessee","4/7/1960","9",3,"Detroit Lions / 3rd / 67th pick / 1983"
"12",21,"Harry Colon",23,"",16,0,203,"6-0","Missouri","2/14/1969","1",1,"New England Patriots / 8th / 196th pick / 1991"
"13",76,"Scott Conover",24,"RT",15,15,276,"6-4","Purdue","9/27/1968","1",7,"Detroit Lions / 5th / 118th pick / 1991"
"14",39,"Ray Crockett",25,"LCB",15,15,185,"5-10","Baylor","1/5/1967","3",6,"Detroit Lions / 4th / 86th pick / 1989"
"15",67,"Ken Dallafior",33,"RG",12,12,276,"6-4","Minnesota","8/26/1959","7",5,"Pittsburgh Steelers / 5th / 124th pick / 1982"
"16",52,"John Derby",24,"",1,0,232,"6-0","Iowa","3/24/1968","Rook",0,""
"17",81,"Mike Farr",25,"WR",14,9,192,"5-10","UCLA","8/8/1967","2",1,""
"18",97,"Darryl Ford",26,"",1,0,225,"6-1","New Mexico St.","6/22/1966","Rook",0,""
"19",98,"Dennis Gibson",28,"RILB",16,16,240,"6-2","Iowa St.","2/8/1964","5",6,"Detroit Lions / 8th / 203rd pick / 1987"
"20",53,"Kevin Glover",29,"C",7,7,278,"6-2","Maryland","6/17/1963","7",3,"Detroit Lions / 2nd / 34th pick / 1985"
