"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Ashley Ambrose",32,"RCB",16,16,190,"5-11","Miss. Valley St.","9/17/1970","10",7,"Indianapolis Colts / 2nd / 29th pick / 1992"
"2",64,"Martin Bibla",23,"",10,0,306,"6-3","Miami (FL)","10/4/1979","Rook",1,"Atlanta Falcons / 4th / 116th pick / 2002"
"3",21,"Juran Bolden",28,"lcb",14,6,207,"6-2","Mississippi Delta CC","6/27/1974","6",4,"Atlanta Falcons / 4th / 127th pick / 1996"
"4",56,"Keith Brooking*",27,"LB",16,16,245,"6-2","Georgia Tech","10/30/1975","4",14,"Atlanta Falcons / 1st / 12th pick / 1998"
"5",34,"Ray Buchanan",31,"LCB",12,11,186,"5-9","Louisville","9/29/1971","9",5,"Indianapolis Colts / 3rd / 65th pick / 1993"
"6",29,"Keion Carpenter",25,"FS",16,16,205,"5-11","Virginia Tech","10/31/1977","3",8,""
"7",35,"Johndale Carty",25,"lb",16,1,196,"6-0","Utah St.","8/27/1977","3",2,"Atlanta Falcons / 4th / 126th pick / 1999"
"8",82,"Darrin Chiaverini",25,"",7,0,210,"6-2","Colorado","10/12/1977","3",0,"Cleveland Browns / 5th / 148th pick / 1999"
"9",44,"Bob Christian",34,"FB",15,10,226,"5-11","Northwestern","11/14/1968","10",3,"Atlanta Falcons / 12th / 310th pick / 1991"
"10",71,"Travis Claridge",24,"LG",16,16,300,"6-5","USC","3/23/1978","2",9,"Atlanta Falcons / 2nd / 37th pick / 2000"
"11",83,"Alge Crumpler",25,"TE",16,9,262,"6-2","North Carolina","12/23/1977","1",5,"Atlanta Falcons / 2nd / 35th pick / 2001"
"12",54,"Chris Draft",26,"lb",15,5,232,"5-11","Stanford","2/26/1976","4",5,"Chicago Bears / 6th / 157th pick / 1998"
"13",45,"T.J. Duckett",21,"fb",12,3,254,"6-0","Michigan St.","2/17/1981","Rook",4,"Atlanta Falcons / 1st / 18th pick / 2002"
"14",28,"Warrick Dunn",27,"RB",15,14,180,"5-9","Florida St.","1/5/1975","5",10,"Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"15",4,"Jay Feely",26,"",16,0,206,"5-10","Michigan","5/23/1976","1",4,""
"16",86,"Brian Finneran",26,"WR",16,16,210,"6-5","Villanova","1/31/1976","3",9,""
"17",77,"Ronald Flemons",23,"",4,0,265,"6-5","Texas A&M","10/20/1979","1",0,"Atlanta Falcons / 7th / 226th pick / 2001"
"18",65,"Kynan Forney",24,"RG",14,12,307,"6-3","Hawaii","9/8/1978","1",7,"Atlanta Falcons / 7th / 219th pick / 2001"
"19",63,"Roberto Garza",23,"rg",6,4,296,"6-2","Texas A&M-Kingsville","3/26/1979","1",2,"Atlanta Falcons / 4th / 99th pick / 2001"
"20",81,"Trevor Gaylor",25,"wr",13,2,195,"6-3","Miami (OH)","11/3/1977","2",4,"San Diego Chargers / 4th / 111th pick / 2000"
"21",87,"Damon Gibson",27,"",1,0,180,"5-9","Iowa","2/25/1975","4",0,""
"22",98,"Travis Hall",30,"de",11,1,295,"6-5","BYU","8/3/1972","7",2,"Atlanta Falcons / 6th / 181st pick / 1995"
"23",25,"Rodney Heath",28,"",1,0,175,"5-10","Minnesota","10/29/1974","3",0,""
"24",87,"Kahlil Hill",23,"",1,0,200,"6-2","Iowa","3/18/1979","Rook",0,"Atlanta Falcons / 6th / 184th pick / 2002"
"25",59,"John Holecek",30,"LB",12,11,240,"6-2","Illinois","5/7/1972","7",5,"Buffalo Bills / 5th / 144th pick / 1995"
"26",80,"Willie Jackson",31,"wr",7,1,212,"6-1","Florida","8/16/1971","7",2,"Dallas Cowboys / 4th / 109th pick / 1994"
"27",95,"Ed Jasper",29,"NT",16,16,293,"6-2","Texas A&M","1/18/1973","5",7,"Philadelphia Eagles / 6th / 198th pick / 1997"
"28",84,"Shawn Jefferson",33,"wr",13,7,185,"5-11","Central Florida","2/22/1969","11",4,"Houston Oilers / 9th / 240th pick / 1991"
"29",36,"Travis Jervey",30,"",6,0,222,"6-0","The Citadel","5/5/1972","7",0,"Green Bay Packers / 5th / 170th pick / 1995"
"30",11,"Doug Johnson",25,"qb",6,1,225,"6-2","Florida","10/27/1977","2",2,""
"31",61,"Ellis Johnson",29,"nt",16,2,288,"6-2","Florida","10/30/1973","7",3,"Indianapolis Colts / 1st / 15th pick / 1995"
"32",30,"Henry Jones",35,"",9,0,197,"5-11","Illinois","12/29/1967","11",1,"Buffalo Bills / 1st / 26th pick / 1991"
"33",51,"Jeff Kelly",27,"",1,0,242,"5-11","S.F. Austin,Kansas St.","12/13/1975","3",0,"Atlanta Falcons / 6th / 198th pick / 1999"
"34",89,"Reggie Kelly",25,"TE",16,16,255,"6-4","Mississippi St.","2/22/1977","3",2,"Atlanta Falcons / 2nd / 42nd pick / 1999"
"35",97,"Patrick Kerney",26,"DE",16,16,273,"6-5","Virginia","12/30/1976","3",9,"Atlanta Falcons / 1st / 30th pick / 1999"
"36",85,"Brian Kozlowski",32,"te",16,2,250,"6-3","Connecticut","10/4/1970","8",1,""
"37",38,"George Layne",24,"",2,0,250,"5-11","TCU","10/9/1978","1",0,"Kansas City Chiefs / 4th / 108th pick / 2001"
"38",23,"Kevin Mathis",28,"",11,0,185,"5-9","Texas A&M-Commerce","4/29/1974","5",2,""
"39",22,"Gerald McBurrows",29,"SS",15,14,208,"5-11","Kansas","10/7/1973","7",6,"St. Louis Rams / 7th / 214th pick / 1995"
"40",47,"Kevin McCadam",23,"ss",11,1,219,"6-1","Virginia Tech,Colorado St.","3/6/1979","Rook",1,"Atlanta Falcons / 5th / 148th pick / 2002"
"41",62,"Todd McClure",25,"C",16,16,286,"6-1","LSU","2/16/1977","2",9,"Atlanta Falcons / 7th / 237th pick / 1999"
"42",88,"Quentin McCord",24,"",9,0,188,"5-10","Kentucky","6/26/1978","1",3,"Atlanta Falcons / 7th / 236th pick / 2001"
"43",92,"Reggie McGrew",26,"",2,0,310,"6-1","Florida","12/16/1976","2",0,"San Francisco 49ers / 1st / 24th pick / 1999"
"44",13,"Chris Mohr",36,"",16,0,215,"6-5","Alabama","5/11/1966","13",3,"Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"45",90,"Will Overstreet",23,"",2,0,259,"6-2","Tennessee","10/7/1979","Rook",0,"Atlanta Falcons / 3rd / 80th pick / 2002"
"46",48,"Derek Rackley",25,"",16,0,250,"6-4","Minnesota","7/18/1977","2",0,""
"47",51,"Karon Riley",24,"",3,0,268,"6-2","SMU,Minnesota","8/23/1978","1",0,"Chicago Bears / 4th / 103rd pick / 2001"
"48",93,"Sam Rogers",32,"LB",15,13,245,"6-3","Colorado","5/30/1970","8",6,"Buffalo Bills / 2nd / 64th pick / 1994"
"49",20,"Allen Rossum",27,"",14,0,178,"5-8","Notre Dame","10/22/1975","4",2,"Philadelphia Eagles / 3rd / 85th pick / 1998"
"50",76,"Kevin Shaffer",22,"",6,0,290,"6-5","Tulsa","3/2/1980","Rook",1,"Atlanta Falcons / 7th / 244th pick / 2002"
"51",53,"Mark Simoneau",25,"",15,0,245,"6-0","Kansas St.","1/16/1977","2",1,"Atlanta Falcons / 3rd / 67th pick / 2000"
"52",91,"Brady Smith",29,"DE",14,14,274,"6-5","Colorado St.","6/5/1973","6",7,"New Orleans Saints / 3rd / 70th pick / 1996"
"53",43,"Maurice Smith",26,"",2,0,235,"6-0","North Carolina A&T","9/7/1976","2",0,""
"54",52,"Matt Stewart",23,"LB",16,13,232,"6-3","Vanderbilt","8/31/1979","1",7,"Atlanta Falcons / 4th / 102nd pick / 2001"
"55",55,"John Thierry",31,"lb",14,4,265,"6-4","Alcorn St.","9/4/1971","8",3,"Chicago Bears / 1st / 11th pick / 1994"
"56",66,"Michael Thompson",25,"rt",8,1,295,"6-4","Tennessee St.","2/11/1977","2",1,"Atlanta Falcons / 4th / 100th pick / 2000"
"57",50,"Artie Ulmer",29,"",15,0,247,"6-3","Georgia Southern,Valdosta St.","7/30/1973","3",1,"Minnesota Vikings / 7th / 220th pick / 1997"
"58",7,"Michael Vick*",22,"QB",15,15,215,"6-0","Virginia Tech","6/26/1980","1",17,"Atlanta Falcons / 1st / 1st pick / 2001"
"59",24,"Fred Weary",28,"",16,0,181,"5-10","Florida","4/12/1974","4",1,"New Orleans Saints / 4th / 97th pick / 1998"
"60",74,"Todd Weiner",27,"RT",16,15,297,"6-4","Kansas St.","9/16/1975","4",10,"Seattle Seahawks / 2nd / 47th pick / 1998"
"61",70,"Bob Whitfield",31,"LT",16,16,310,"6-5","Stanford","10/18/1971","10",9,"Atlanta Falcons / 1st / 8th pick / 1992"
"62",NA,"Team Total",27,"",16,NA,238.6,"6-1.3","","","4.0",NA,""
