"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",6,"Jim Arnold",22,"P",16,0,215,"6-2","Vanderbilt","1/31/1961","Rook",2,"Kansas City Chiefs / 5th / 119th pick / 1983"
"2",77,"Rich Baldinger",24,"g",6,4,285,"6-4","Wake Forest","12/31/1959","1",2,"New York Giants / 10th / 270th pick / 1982"
"3",85,"Ed Beckman",28,"te",15,7,229,"6-4","Florida St.","1/2/1955","6",1,""
"4",99,"Mike Bell",26,"RDE",16,16,255,"6-4","Colorado St.","8/30/1957","4",8,"Kansas City Chiefs / 1st / 2nd pick / 1979"
"5",14,"Todd Blackledge",22,"",4,0,225,"6-3","Penn St.","2/25/1961","Rook",1,"Kansas City Chiefs / 1st / 7th pick / 1983"
"6",57,"Jerry Blanton",27,"LILB",16,16,231,"6-1","Kentucky","12/20/1956","4",7,"Buffalo Bills / 11th / 282nd pick / 1978"
"7",27,"Theotis Brown",26,"FB",12,9,225,"6-2","UCLA","4/20/1957","4",6,"St. Louis Cardinals / 2nd / 35th pick / 1979"
"8",45,"Trent Bryant",24,"db",16,2,180,"5-10","Arkansas","8/14/1959","2",2,"Baltimore Colts / 10th / 259th pick / 1981"
"9",66,"Brad Budde",25,"LG",12,12,262,"6-4","USC","5/9/1958","3",6,"Kansas City Chiefs / 1st / 11th pick / 1980"
"10",34,"Lloyd Burruss",26,"SS",12,12,204,"6-0","Maryland","10/31/1957","2",5,"Kansas City Chiefs / 3rd / 78th pick / 1981"
"11",88,"Carlos Carson*",25,"WR",16,16,180,"5-11","LSU","12/28/1958","3",11,"Kansas City Chiefs / 5th / 114th pick / 1980"
"12",20,"Deron Cherry*",24,"FS",16,16,197,"5-11","Rutgers","9/12/1959","2",11,""
"13",65,"Tom Condon",31,"RG",9,8,255,"6-3","Boston Col.","10/26/1952","9",4,"Kansas City Chiefs / 10th / 250th pick / 1974"
"14",50,"Calvin Daniels",25,"lb",16,1,236,"6-3","North Carolina","12/26/1958","1",2,"Kansas City Chiefs / 2nd / 46th pick / 1982"
