"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",82,"Don Beebe",33,"",10,0,185,"5-11","West. Illinois,Aurora,Chadron St.","12/18/1964","8",0,"Buffalo Bills / 3rd / 82nd pick / 1989"
"2",13,"Steve Bono",35,"",2,0,215,"6-4","UCLA","5/11/1962","12",0,"Minnesota Vikings / 6th / 142nd pick / 1985"
"3",22,"Bucky Brooks",26,"",3,0,192,"6-0","North Carolina","1/22/1971","3",0,"Buffalo Bills / 2nd / 48th pick / 1994"
"4",87,"Robert Brooks",27,"WR",15,15,177,"6-0","South Carolina","6/23/1970","5",11,"Green Bay Packers / 3rd / 62nd pick / 1992"
"5",93,"Gilbert Brown",26,"LDT",12,12,340,"6-2","Kansas","2/22/1971","4",5,"Minnesota Vikings / 3rd / 79th pick / 1993"
"6",36,"LeRoy Butler*+",29,"SS",16,16,197,"6-0","Florida St.","7/19/1968","7",13,"Green Bay Packers / 2nd / 48th pick / 1990"
"7",89,"Mark Chmura*",28,"TE",15,14,248,"6-5","Boston Col.","2/22/1969","4",5,"Green Bay Packers / 6th / 157th pick / 1992"
"8",91,"Shannon Clavelle",24,"",6,0,287,"6-2","Colorado","10/12/1973","2",0,"Buffalo Bills / 6th / 185th pick / 1995"
"9",26,"Mark Collins",33,"",1,0,196,"5-10","Cal State-Fullerton","1/16/1964","11",0,"New York Giants / 2nd / 44th pick / 1986"
"10",44,"Chris Darkins",23,"",14,0,205,"6-0","Minnesota","4/30/1974","Rook",1,"Green Bay Packers / 4th / 123rd pick / 1996"
"11",60,"Rob Davis",29,"",7,0,284,"6-3","Shippensburg","12/10/1968","1",1,""
"12",81,"Tyrone Davis",25,"",13,0,240,"6-4","Virginia","6/30/1972","2",0,"New York Jets / 4th / 107th pick / 1995"
"13",67,"Jeff Dellenbach",34,"c",14,5,290,"6-6","Wisconsin","2/14/1963","12",3,"Miami Dolphins / 4th / 111th pick / 1985"
"14",72,"Earl Dotson",27,"RT",13,13,315,"6-4","Texas A&M-Kingsville","12/17/1970","4",7,"Green Bay Packers / 3rd / 81st pick / 1993"
"15",71,"Santana Dotson",28,"RDT",16,16,278,"6-5","Baylor","12/19/1969","5",9,"Tampa Bay Buccaneers / 5th / 132nd pick / 1992"
"16",33,"Doug Evans",27,"RCB",15,15,188,"6-1","Louisiana Tech","5/13/1970","4",12,"Green Bay Packers / 6th / 141st pick / 1993"
"17",4,"Brett Favre*+",28,"QB",16,16,225,"6-2","Southern Miss","10/10/1969","6",17,"Atlanta Falcons / 2nd / 33rd pick / 1991"
"18",97,"Paul Frase",32,"",9,0,272,"6-5","Syracuse","5/6/1965","9",1,"New York Jets / 6th / 146th pick / 1988"
"19",86,"Antonio Freeman",25,"WR",16,16,198,"6-1","Virginia Tech","5/27/1972","2",14,"Green Bay Packers / 3rd / 90th pick / 1995"
"20",55,"Bernardo Harris",26,"MLB",16,16,247,"6-2","North Carolina","10/15/1971","2",9,""
"21",24,"Aaron Hayden",24,"",14,0,216,"6-0","Tennessee","4/13/1973","2",1,"San Diego Chargers / 4th / 104th pick / 1995"
"22",30,"William Henderson",26,"FB",16,14,249,"6-1","North Carolina","2/19/1971","2",5,"Green Bay Packers / 3rd / 66th pick / 1995"
"23",17,"Craig Hentrich",26,"P",16,0,213,"6-3","Notre Dame","5/18/1971","3",3,"New York Jets / 8th / 200th pick / 1993"
"24",90,"Darius Holland",24,"dt",12,1,330,"6-5","Colorado","11/10/1973","2",1,"Green Bay Packers / 3rd / 65th pick / 1995"
"25",56,"Lamont Hollinquest",27,"",16,0,250,"6-3","USC","10/24/1970","4",1,"Washington Redskins / 8th / 212th pick / 1993"
"26",32,"Travis Jervey*",25,"",16,0,222,"6-0","The Citadel","5/5/1972","2",0,"Green Bay Packers / 5th / 170th pick / 1995"
"27",88,"Reggie Johnson",29,"",4,0,256,"6-2","Florida St.","1/27/1968","6",0,"Denver Broncos / 2nd / 30th pick / 1991"
"28",54,"Seth Joyner",33,"LLB",11,10,241,"6-2","Texas-El Paso","11/18/1964","11",5,"Philadelphia Eagles / 8th / 208th pick / 1986"
"29",43,"Randy Kinder",22,"",6,0,213,"6-1","Notre Dame","4/4/1975","Rook",0,""
"30",53,"George Koonce",29,"",4,0,245,"6-1","Chowan,East Carolina","10/15/1968","5",0,""
"31",94,"Bob Kuberski",26,"dt",11,3,298,"6-4","Navy","4/5/1971","2",3,"Green Bay Packers / 7th / 183rd pick / 1993"
"32",25,"Dorsey Levens*",27,"RB",16,16,230,"6-1","Notre Dame,Georgia Tech","5/21/1970","3",16,"Green Bay Packers / 5th / 149th pick / 1994"
"33",8,"Ryan Longwell",23,"K",16,0,199,"6-0","California","8/16/1974","Rook",2,""
"34",80,"Derrick Mayes",23,"wr",12,3,205,"6-0","Notre Dame","1/28/1974","1",3,"Green Bay Packers / 2nd / 56th pick / 1996"
"35",38,"Blaine McElmurry",24,"",1,0,188,"6-0","Montana","10/23/1973","Rook",0,""
"36",95,"Keith McKenzie",24,"",16,0,267,"6-3","Ball St.","10/17/1973","1",1,"Green Bay Packers / 7th / 252nd pick / 1996"
"37",77,"John Michels",24,"lt",9,5,300,"6-7","USC","3/19/1973","1",3,"Green Bay Packers / 1st / 27th pick / 1996"
"38",85,"Terry Mickens",26,"",11,0,201,"6-0","Florida A&M","2/21/1971","3",0,"Green Bay Packers / 5th / 146th pick / 1994"
"39",28,"Roderick Mullen",25,"db",16,1,202,"6-1","Grambling St.","12/5/1972","2",2,"New York Giants / 5th / 153rd pick / 1995"
"40",21,"Craig Newsome",26,"db",1,1,190,"6-0","Arizona St.","8/10/1971","2",0,"Green Bay Packers / 1st / 32nd pick / 1995"
"41",18,"Doug Pederson",29,"",1,0,220,"6-3","La-Monroe","1/31/1968","4",0,""
"42",88,"Roell Preston",25,"",1,0,187,"5-10","Mississippi","6/23/1972","2",0,"Atlanta Falcons / 5th / 145th pick / 1995"
"43",39,"Mike Prior",34,"",16,0,208,"6-0","Illinois St.","11/14/1963","12",2,"Tampa Bay Buccaneers / 7th / 176th pick / 1985"
"44",62,"Marco Rivera",25,"",14,0,310,"6-4","Penn St.","4/26/1972","Rook",1,"Green Bay Packers / 6th / 208th pick / 1996"
"45",41,"Eugene Robinson",34,"FS",16,16,200,"6-1","Colgate","5/28/1963","12",7,""
"46",84,"Bill Schroeder",26,"KR",15,1,200,"6-3","Wisc-LaCrosse","1/9/1971","Rook",0,"Green Bay Packers / 6th / 181st pick / 1994"
"47",42,"Darren Sharper",22,"",14,0,210,"6-2","William & Mary","11/3/1975","Rook",2,"Green Bay Packers / 2nd / 60th pick / 1997"
"48",59,"Wayne Simmons",28,"llb",6,6,245,"6-2","Clemson","12/15/1969","4",3,"Green Bay Packers / 1st / 15th pick / 1993"
"49",99,"Jermaine Smith",25,"",9,0,298,"6-3","Georgia","2/3/1972","Rook",1,"Green Bay Packers / 4th / 126th pick / 1997"
"50",73,"Aaron Taylor",25,"LG",14,14,305,"6-4","Notre Dame","11/14/1972","2",7,"Green Bay Packers / 1st / 16th pick / 1994"
"51",83,"Jeff Thomason",28,"te",13,1,255,"6-5","Oregon","12/30/1969","5",1,""
"52",63,"Adam Timmerman",26,"RG",16,16,310,"6-4","South Dakota St.","8/14/1971","2",8,"Green Bay Packers / 7th / 230th pick / 1995"
"53",78,"Ross Verba",24,"LT",16,11,308,"6-4","Iowa","10/31/1973","Rook",6,"Green Bay Packers / 1st / 30th pick / 1997"
"54",92,"Reggie White*",36,"LDE",16,16,291,"6-5","Tennessee","12/19/1961","12",15,"Philadelphia Eagles / 1st / 4th pick / 1984 Supp"
"55",64,"Bruce Wilkerson",33,"t",16,3,295,"6-5","Tennessee","7/28/1964","10",3,"Los Angeles Raiders / 2nd / 52nd pick / 1987"
"56",98,"Gabe Wilkins",26,"RDE",16,16,304,"6-5","Gardner-Webb","9/1/1971","3",10,"Green Bay Packers / 4th / 126th pick / 1994"
"57",51,"Brian Williams",25,"RLB",16,16,240,"6-1","USC","12/17/1972","2",9,"Green Bay Packers / 3rd / 73rd pick / 1995"
"58",96,"Gerald Williams",34,"",4,0,290,"6-3","Auburn","9/8/1963","11",0,"Pittsburgh Steelers / 2nd / 36th pick / 1986"
"59",37,"Tyrone Williams",24,"LCB",16,15,193,"5-11","Nebraska","5/31/1973","1",6,"Green Bay Packers / 3rd / 93rd pick / 1996"
"60",52,"Frank Winters",33,"C",13,13,291,"6-3","West. Illinois","1/23/1964","10",7,"Cleveland Browns / 10th / 276th pick / 1987"
"61",NA,"Team Total",27.3,"",16,NA,244.2,"6-2.2","","","4.1",NA,""
