"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",68,"Bryan Anderson",24,"",4,0,320,"6-4","Pittsburgh","3/30/1980","Rook",0,"Chicago Bears / 7th / 261st pick / 2003"
"2",23,"Jerry Azumah",27,"RCB",12,8,195,"5-10","New Hampshire","9/1/1977","5",5,"Chicago Bears / 5th / 147th pick / 1999"
"3",80,"Bernard Berrian",24,"wr",16,1,190,"6-1","Fresno St.","12/27/1980","Rook",1,"Chicago Bears / 3rd / 78th pick / 2004"
"4",70,"Alfonso Boone",28,"rdt",12,2,318,"6-4","Mount San Antonio JC","1/11/1976","3",2,"Detroit Lions / 7th / 253rd pick / 2000"
"5",55,"Lance Briggs",24,"LB",16,16,238,"6-1","Arizona","11/12/1980","1",10,"Chicago Bears / 3rd / 68th pick / 2003"
"6",96,"Alex Brown",25,"DE",16,16,262,"6-3","Florida","6/4/1979","2",10,"Chicago Bears / 4th / 104th pick / 2002"
"7",30,"Mike Brown",26,"fs",2,2,212,"5-10","Nebraska","2/13/1978","4",1,"Chicago Bears / 2nd / 39th pick / 2000"
"8",74,"Ruben Brown",32,"LG",9,9,300,"6-3","Pittsburgh","2/13/1972","9",2,"Buffalo Bills / 1st / 14th pick / 1995"
"9",58,"Jeremy Cain",24,"",5,0,231,"6-1","Massachusetts","3/24/1980","Rook",0,""
"10",88,"Desmond Clark",27,"TE",15,13,255,"6-3","Wake Forest","4/20/1977","5",2,"Denver Broncos / 6th / 179th pick / 1999"
"11",75,"Marc Colombo",26,"lt",8,2,320,"6-7","Boston Col.","10/8/1978","2",1,"Chicago Bears / 1st / 29th pick / 2002"
"12",2,"Paul Edinger",26,"",16,0,175,"5-8","Michigan St.","1/17/1978","4",1,"Chicago Bears / 6th / 174th pick / 2000"
"13",79,"Steve Edwards",25,"rg",15,8,330,"6-5","Tennessee St.,Central Florida","2/20/1979","2",2,""
"14",87,"Justin Gage",23,"wr",16,2,208,"6-4","Missouri","1/24/1981","1",1,"Chicago Bears / 5th / 143rd pick / 2003"
"15",69,"Mike Gandy",25,"rg",5,5,310,"6-4","Notre Dame","1/3/1979","2",1,"Chicago Bears / 3rd / 68th pick / 2001"
"16",78,"Aaron Gibson",27,"rt",4,3,375,"6-6","Wisconsin","9/27/1977","4",1,"Detroit Lions / 1st / 27th pick / 1999"
"17",85,"John Gilmore",25,"te",16,1,260,"6-4","Penn St.","9/21/1979","2",0,"New Orleans Saints / 6th / 196th pick / 2002"
"18",25,"Bobby Gray",26,"rcb",10,4,212,"6-0","Louisiana Tech","4/30/1978","2",2,"Chicago Bears / 5th / 140th pick / 2002"
"19",43,"Michael Green",28,"SS",16,16,195,"6-0","NW State (LA)","12/6/1976","4",8,"Chicago Bears / 7th / 254th pick / 2000"
"20",8,"Rex Grossman",24,"qb",3,3,222,"6-1","Florida","8/23/1980","1",1,"Chicago Bears / 1st / 22nd pick / 2003"
"21",91,"Tommie Harris",21,"LDT",16,16,300,"6-3","Oklahoma","4/29/1983","Rook",9,"Chicago Bears / 1st / 14th pick / 2004"
"22",97,"Michael Haynes",24,"de",16,4,274,"6-3","Penn St.","9/13/1980","1",5,"Chicago Bears / 1st / 14th pick / 2003"
"23",92,"Hunter Hillenmeyer",24,"mlb",16,11,238,"6-4","Vanderbilt","10/28/1980","1",7,"Green Bay Packers / 5th / 166th pick / 2003"
"24",9,"Chad Hutchinson",27,"qb",5,5,237,"6-5","Stanford","2/21/1977","2",1,""
"25",71,"Israel Idonije",24,"",15,0,290,"6-7","Manitoba","11/17/1980","Rook",2,""
"26",53,"Corey Jenkins",28,"",4,0,222,"6-0","South Carolina","8/25/1976","1",0,"Miami Dolphins / 6th / 181st pick / 2003"
"27",53,"Leon Joe",23,"",1,0,235,"6-1","Maryland","10/26/1981","Rook",0,"Chicago Bears / 4th / 112th pick / 2004"
"28",47,"Bryan Johnson",26,"fb",12,6,245,"6-1","Boise St.","1/18/1978","4",0,""
"29",99,"Tank Johnson",23,"",16,1,300,"6-3","Washington","12/7/1981","Rook",1,"Chicago Bears / 2nd / 47th pick / 2004"
"30",32,"Todd Johnson",26,"FS",16,10,200,"6-1","Florida","12/18/1978","Rook",5,"Chicago Bears / 4th / 100th pick / 2003"
"31",82,"Daryl Jones",25,"",2,0,190,"5-9","Miami (FL)","2/2/1979","2",0,"New York Giants / 7th / 226th pick / 2002"
"32",20,"Thomas Jones",26,"RB",14,14,220,"5-10","Virginia","8/19/1978","4",6,"Arizona Cardinals / 1st / 7th pick / 2000"
"33",94,"Alain Kashama",25,"",3,0,270,"6-4","Michigan","12/8/1979","Rook",0,""
"34",16,"Craig Krenzel",23,"qb",6,5,225,"6-4","Ohio St.","7/1/1981","Rook",1,"Chicago Bears / 5th / 148th pick / 2004"
"35",57,"Olin Kreutz*",27,"C",16,16,292,"6-2","Washington","6/9/1977","6",5,"Chicago Bears / 3rd / 64th pick / 1998"
"36",89,"Dustin Lyman",28,"TE",16,10,245,"6-4","Wake Forest","8/5/1976","4",0,"Chicago Bears / 3rd / 87th pick / 2000"
"37",65,"Patrick Mannelly",29,"",16,0,265,"6-5","Duke","4/18/1975","6",2,"Chicago Bears / 6th / 189th pick / 1998"
"38",22,"Alfonso Marshall",23,"",7,0,186,"6-1","Miami (FL)","1/17/1981","Rook",0,"Chicago Bears / 7th / 215th pick / 2004"
"39",4,"Brad Maynard",30,"",16,0,186,"6-1","Ball St.","2/9/1974","7",3,"New York Giants / 3rd / 95th pick / 1997"
"40",37,"Jason McKie",24,"fb",15,2,240,"5-11","Temple","5/22/1980","2",0,""
"41",26,"Todd McMillon",31,"lcb",14,1,190,"5-11","Northern Arizona","9/26/1973","4",2,""
"42",21,"R.W. McQuarters",28,"lcb",16,14,198,"5-10","Oklahoma St.","12/21/1976","6",8,"San Francisco 49ers / 1st / 28th pick / 1998"
"43",60,"Terrence Metcalf",26,"lg",13,5,325,"6-3","Mississippi","1/28/1978","2",2,"Chicago Bears / 3rd / 93rd pick / 2002"
"44",72,"Qasim Mitchell",25,"LT",16,14,355,"6-6","North Carolina A&T","12/3/1979","1",4,""
"45",59,"Joe Odom",25,"lb",16,5,238,"6-1","Purdue","12/14/1979","1",4,"Chicago Bears / 6th / 191st pick / 2003"
"46",93,"Adewale Ogunleye",27,"DE",12,12,260,"6-4","Indiana","8/9/1977","3",7,""
"47",82,"John Owens",24,"",2,0,266,"6-3","Notre Dame","1/10/1980","2",0,"Detroit Lions / 5th / 138th pick / 2002"
"48",29,"Adrian Peterson",25,"",14,0,210,"5-10","Georgia Southern","7/1/1979","2",0,"Chicago Bears / 6th / 199th pick / 2002"
"49",98,"Shurron Pierson",22,"",6,0,250,"6-2","South Florida","5/31/1982","1",1,"Oakland Raiders / 4th / 129th pick / 2003"
"50",36,"Jerrell Pippens",24,"",2,0,195,"6-2","Nebraska","7/30/1980","Rook",0,""
"51",12,"Jonathan Quinn",29,"qb",5,3,243,"6-6","Tulane,Middle Tenn. St.","2/27/1975","6",1,"Jacksonville Jaguars / 3rd / 86th pick / 1998"
"52",52,"Marcus Reese",23,"lb",11,2,233,"6-1","UCLA","6/15/1981","Rook",2,""
"53",95,"Ian Scott",23,"RDT",14,13,305,"6-2","Florida","11/8/1981","1",8,"Chicago Bears / 4th / 116th pick / 2003"
