"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",56,"Colin Allred",24,"",3,0,238,"6-1","Baylor","4/15/1983","Rook",0,""
"2",54,"Eugene Amano",25,"rg",16,5,315,"6-4","SE Missouri St.","3/1/1982","3",3,"Tennessee Titans / 7th / 239th pick / 2004"
"3",58,"Ken Amato",30,"",7,0,245,"6-2","Montana St.","5/18/1977","4",0,""
"4",28,"Chris Barclay",24,"",4,0,180,"5-10","Wake Forest","10/15/1983","Rook",0,""
"5",60,"Jacob Bell",26,"LG",16,16,300,"6-5","Miami (OH)","3/2/1981","3",7,"Tennessee Titans / 5th / 138th pick / 2004"
"6",2,"Rob Bironas*+",29,"",16,0,205,"6-0","Georgia Southern,Auburn","1/29/1978","2",5,""
"7",29,"Chris Brown",26,"rb",12,1,219,"6-3","Colorado","4/17/1981","4",4,"Tennessee Titans / 3rd / 93rd pick / 2003"
"8",97,"Tony Brown",27,"LDT",16,16,283,"6-2","Memphis","9/29/1980","3",8,""
"9",53,"Keith Bulluck",30,"LB",16,16,235,"6-3","Syracuse","4/4/1977","7",9,"Tennessee Titans / 1st / 30th pick / 2000"
"10",40,"Jeremy Cain",27,"",9,0,231,"6-1","Massachusetts","3/24/1980","3",1,""
"11",5,"Kerry Collins",35,"qb",6,1,248,"6-5","Penn St.","12/30/1972","12",2,"Carolina Panthers / 1st / 5th pick / 1995"
"12",77,"Sean Conover",23,"",5,0,254,"6-5","Bucknell","7/31/1984","1",0,""
"13",51,"Jorge Cordova",26,"",2,0,241,"6-1","Nevada","9/25/1981","1",0,"Jacksonville Jaguars / 3rd / 86th pick / 2004"
"14",48,"Casey Cramer",25,"fb",5,1,235,"6-2","Dartmouth","1/5/1982","3",0,"Tampa Bay Buccaneers / 7th / 228th pick / 2004"
"15",17,"Chris Davis",23,"",12,0,181,"5-10","Florida St.","1/23/1984","Rook",0,"Tennessee Titans / 4th / 128th pick / 2007"
"16",82,"Biren Ealy",23,"",4,0,207,"6-3","Houston","7/7/1984","Rook",0,""
"17",31,"Cortland Finnegan",23,"RCB",16,16,177,"5-9","Samford","2/2/1984","1",7,"Tennessee Titans / 7th / 215th pick / 2006"
"18",94,"Bryce Fisher",30,"",9,0,272,"6-3","Air Force","5/12/1977","6",1,"Buffalo Bills / 7th / 248th pick / 1999"
"19",52,"Ryan Fowler",25,"MLB",14,14,243,"6-3","Duke","5/20/1982","3",6,""
"20",22,"Vincent Fuller",25,"",16,0,189,"6-1","Virginia Tech","8/3/1982","2",3,"Tennessee Titans / 4th / 108th pick / 2005"
"21",12,"Justin Gage",26,"WR",16,8,208,"6-4","Missouri","1/24/1981","4",7,"Chicago Bears / 5th / 143rd pick / 2003"
"22",35,"Quinton Ganther",23,"",2,0,215,"5-10","Utah","7/15/1984","1",0,"Tennessee Titans / 7th / 246th pick / 2006"
"23",59,"Gilbert Gardner",25,"",13,0,228,"6-1","Purdue","5/9/1982","3",1,"Indianapolis Colts / 3rd / 69th pick / 2004"
"24",33,"Michael Griffin",22,"FS",16,10,202,"6-0","Texas","1/4/1985","Rook",5,"Tennessee Titans / 1st / 19th pick / 2007"
"25",45,"Ahmard Hall",28,"fb",11,4,235,"5-11","Texas","11/13/1979","1",1,""
"26",20,"Nick Harper",33,"LCB",14,14,182,"5-10","Fort Valley St.","9/10/1974","6",7,""
"27",64,"Leroy Harris",23,"",5,0,298,"6-2","North Carolina St.","6/6/1984","Rook",0,"Tennessee Titans / 4th / 115th pick / 2007"
"28",88,"Ben Hartsock",27,"TE",16,9,264,"6-4","Ohio St.","7/5/1980","3",1,"Indianapolis Colts / 3rd / 68th pick / 2004"
"29",92,"Albert Haynesworth*+",26,"RDT",13,12,320,"6-6","Tennessee","6/17/1981","5",14,"Tennessee Titans / 1st / 15th pick / 2002"
"30",42,"Chris Henry",22,"",7,0,230,"6-2","Arizona","6/6/1985","Rook",1,"Tennessee Titans / 2nd / 50th pick / 2007"
"31",15,"Craig Hentrich",36,"",15,0,213,"6-3","Notre Dame","5/18/1971","13",2,"New York Jets / 8th / 200th pick / 1993"
"32",41,"Kelly Herndon",31,"",4,0,180,"5-10","Toledo","11/3/1976","5",0,""
