"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",85,"Julius Adams",31,"de",16,2,270,"6-3","Texas Southern","4/26/1948","8",2,"New England Patriots / 2nd / 27th pick / 1971"
"2",61,"Sam Adams",31,"RG",15,13,256,"6-3","Prairie View","9/20/1948","7",7,""
"3",27,"Doug Beaudoin",25,"SS",10,7,193,"6-1","Minnesota","5/15/1954","3",4,"New England Patriots / 9th / 243rd pick / 1976"
"4",64,"Richard Bishop",29,"RDE",14,14,275,"6-1","Louisville","3/23/1950","3",7,"Cincinnati Bengals / 5th / 127th pick / 1974"
"5",58,"Pete Brock",25,"lt",16,7,267,"6-5","Colorado","7/14/1954","3",4,"New England Patriots / 1st / 12th pick / 1976"
"6",63,"Mark Buben",22,"",16,0,260,"6-3","Tufts","3/23/1957","Rook",4,""
"7",44,"Don Calhoun",27,"fb",16,6,206,"6-0","Kansas St.","4/29/1952","5",4,"Buffalo Bills / 10th / 249th pick / 1974"
"8",12,"Matt Cavanaugh",23,"",13,0,212,"6-2","Pittsburgh","10/27/1956","Rook",0,"New England Patriots / 2nd / 50th pick / 1978"
"9",82,"Al Chandler",29,"",7,0,233,"6-2","Oklahoma","11/18/1950","6",0,"Cincinnati Bengals / 2nd / 43rd pick / 1973"
"10",35,"Allan Clark",22,"KR",16,0,186,"5-10","Northern Arizona","6/8/1957","Rook",1,"New England Patriots / 10th / 271st pick / 1979"
"11",26,"Raymond Clayborn",24,"LCB",16,16,186,"6-0","Texas","1/2/1955","2",7,"New England Patriots / 1st / 16th pick / 1977"
"12",22,"Dick Conn",28,"",1,0,185,"6-0","Georgia","1/9/1951","5",2,""
"13",55,"Ray Costict",24,"lb",16,1,217,"6-0","Mississippi St.","3/19/1955","2",2,"New England Patriots / 11th / 303rd pick / 1977"
"14",75,"Bob Cryder",23,"t",16,2,275,"6-4","Alabama","9/7/1956","1",2,"New England Patriots / 1st / 18th pick / 1978"
"15",39,"Sam Cunningham",29,"FB",12,12,226,"6-3","USC","8/15/1950","6",6,"New England Patriots / 1st / 11th pick / 1973"
"16",68,"Terry Falcon",24,"",10,0,260,"6-3","Minot St.,Montana","8/30/1955","1",4,"New England Patriots / 8th / 198th pick / 1978"
"17",48,"Tim Fox",26,"FS",16,16,186,"5-11","Ohio St.","11/1/1953","3",7,"New England Patriots / 1st / 21st pick / 1976"
