"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",7,"Bob Avellini",29,"qb",2,2,208,"6-2","Maryland","8/28/1953","7",0,"Chicago Bears / 6th / 135th pick / 1975"
"2",84,"Brian Baschnagel",28,"WR",9,9,187,"5-11","Ohio St.","1/8/1954","6",2,"Chicago Bears / 3rd / 66th pick / 1976"
"3",79,"Kurt Becker",24,"",5,0,271,"6-5","Michigan","12/22/1958","Rook",1,"Chicago Bears / 6th / 146th pick / 1982"
"4",25,"Todd Bell",24,"",9,0,207,"6-1","Ohio St.","11/28/1958","1",1,"Chicago Bears / 4th / 95th pick / 1981"
"5",54,"Brian Cabral",26,"",8,0,233,"6-1","Colorado","6/23/1956","3",1,"Atlanta Falcons / 4th / 95th pick / 1978"
"6",59,"Gary Campbell",30,"RLB",9,9,218,"6-1","Colorado","3/4/1952","5",8,"Pittsburgh Steelers / 10th / 291st pick / 1976"
"7",57,"Al Chesley",25,"lb",4,0,240,"6-3","Pittsburgh","8/23/1957","3",1,"Philadelphia Eagles / 11th / 296th pick / 1979"
"8",72,"Jerry Doerger",22,"",2,0,270,"6-5","Wisconsin","7/18/1960","Rook",0,"Chicago Bears / 8th / 200th pick / 1982"
"9",81,"Robin Earl",27,"te",9,1,242,"6-5","Washington","3/18/1955","5",1,"Chicago Bears / 3rd / 61st pick / 1977"
"10",8,"Vince Evans",27,"",4,0,215,"6-2","USC","6/14/1955","5",1,"Chicago Bears / 6th / 140th pick / 1977"
"11",45,"Gary Fencik",28,"SS",9,9,194,"6-1","Yale","6/11/1954","6",8,"Miami Dolphins / 10th / 281st pick / 1976"
"12",24,"Jeff Fisher",24,"",9,0,188,"5-10","USC","2/25/1958","1",3,"Chicago Bears / 7th / 177th pick / 1981"
"13",21,"Leslie Frazier",23,"RCB",9,6,189,"6-0","Alcorn St.","4/3/1959","1",6,""
"14",29,"Dennis Gentry",23,"PR",9,0,181,"5-8","Baylor","2/10/1959","Rook",0,"Chicago Bears / 4th / 89th pick / 1982"
"15",99,"Dan Hampton*",25,"RDT",9,9,264,"6-5","Arkansas","9/19/1957","3",14,"Chicago Bears / 1st / 4th pick / 1979"
"16",35,"Roland Harper",29,"",8,0,208,"5-11","Louisiana Tech","2/28/1953","7",0,"Chicago Bears / 17th / 420th pick / 1975"
"17",90,"Al Harris",26,"RDE",8,7,250,"6-5","Arizona St.","12/31/1956","3",6,"Chicago Bears / 1st / 9th pick / 1979"
"18",73,"Mike Hartenstine",29,"LDE",9,9,251,"6-3","Penn St.","7/27/1953","7",8,"Chicago Bears / 2nd / 31st pick / 1975"
"19",71,"Perry Hartnett",22,"g",9,4,278,"6-5","SMU","4/28/1960","Rook",3,"Chicago Bears / 5th / 116th pick / 1982"
"20",20,"Reuben Henderson",24,"db",4,3,196,"6-1","Oklahoma St.,San Diego St.","10/3/1958","1",2,"Chicago Bears / 6th / 150th pick / 1981"
"21",51,"Bruce Herron",28,"",9,0,220,"6-2","New Mexico","4/14/1954","4",1,"Miami Dolphins / 7th / 180th pick / 1977"
"22",63,"Jay Hilgenberg",23,"",9,0,259,"6-3","Iowa","3/21/1959","1",1,""
"23",57,"Bruce Huther",28,"",4,0,221,"6-1","New Hampshire","7/23/1954","5",1,""
"24",65,"Noah Jackson",31,"LG",9,9,267,"6-2","Tampa","4/14/1951","7",6,"Baltimore Colts / 7th / 161st pick / 1974"
"25",62,"Dan Jiggetts",28,"t",9,1,274,"6-4","Harvard","3/10/1954","6",2,"Chicago Bears / 6th / 161st pick / 1976"
"26",82,"Ken Margerum",24,"WR",9,9,175,"6-0","Stanford","10/5/1958","1",3,"Chicago Bears / 3rd / 67th pick / 1981"
"27",37,"Willie McClendon",25,"",9,0,205,"6-1","Georgia","9/13/1957","3",1,"Chicago Bears / 3rd / 66th pick / 1979"
"28",67,"Phil McKinnely",28,"LT",8,8,248,"6-4","UCLA","7/8/1954","6",5,"Atlanta Falcons / 9th / 246th pick / 1976"
"29",9,"Jim McMahon",23,"QB",8,7,195,"6-1","BYU","8/21/1959","Rook",8,"Chicago Bears / 1st / 5th pick / 1982"
"30",76,"Steve McMichael",25,"",9,0,270,"6-2","Texas","10/17/1957","2",2,"New England Patriots / 3rd / 73rd pick / 1980"
"31",87,"Emery Moorehead",28,"TE",9,9,218,"6-2","Colorado","3/22/1954","5",5,"New York Giants / 6th / 153rd pick / 1977"
"32",58,"Jerry Muckensturm",29,"",6,0,223,"6-4","Arkansas St.","10/13/1953","6",1,"Chicago Bears / 7th / 190th pick / 1976"
"33",52,"Dan Neal",33,"C",9,9,250,"6-4","Kentucky","8/30/1949","9",6,"Baltimore Colts / 11th / 270th pick / 1973"
"34",68,"Jim Osborne",33,"LDT",9,9,250,"6-3","Southern","9/7/1949","10",8,"Chicago Bears / 7th / 182nd pick / 1972"
"35",86,"Bob Parsons",32,"P",9,0,234,"6-4","Penn St.","6/29/1950","10",3,"Chicago Bears / 5th / 117th pick / 1972"
"36",34,"Walter Payton",28,"RB",9,9,200,"5-10","Jackson St.","7/25/1954","7",10,"Chicago Bears / 1st / 4th pick / 1975"
"37",46,"Doug Plank",29,"db",1,1,200,"6-0","Ohio St.","3/4/1953","7",1,"Chicago Bears / 12th / 291st pick / 1975"
"38",53,"Dan Rains",26,"",2,0,224,"6-1","Cincinnati","4/26/1956","Rook",0,""
"39",4,"John Roveto",24,"K",7,0,180,"6-0","La-Lafayette","2/20/1958","1",-1,""
"40",44,"Terry Schmidt",30,"LCB",9,9,177,"6-0","Ball St.","5/28/1952","8",9,"New Orleans Saints / 5th / 121st pick / 1974"
"41",89,"James Scott",30,"",5,0,190,"6-1","Trinity Valley CC (TX)","3/28/1952","6",1,"New York Jets / 8th / 193rd pick / 1975"
"42",50,"Mike Singletary",24,"MLB",9,9,230,"6-0","Baylor","10/9/1958","1",8,"Chicago Bears / 2nd / 38th pick / 1981"
"43",26,"Matt Suhey",24,"FB",9,8,217,"5-11","Penn St.","7/7/1958","2",6,"Chicago Bears / 2nd / 46th pick / 1980"
"44",16,"Bob Thomas",30,"",2,0,178,"5-10","Notre Dame","8/7/1952","7",2,"Los Angeles Rams / 15th / 388th pick / 1974"
"45",33,"Calvin Thomas",22,"",6,0,239,"5-11","Illinois","1/7/1960","Rook",0,""
"46",78,"Keith Van Horne",25,"RT",9,9,281,"6-6","USC","11/6/1957","1",6,"Chicago Bears / 1st / 11th pick / 1981"
"47",75,"Henry Waechter",23,"de",9,2,270,"6-5","Nebraska","2/13/1959","Rook",2,"Chicago Bears / 7th / 173rd pick / 1982"
"48",23,"Len Walterscheid",28,"FS",9,8,190,"5-11","Southern Utah","9/13/1954","5",7,""
"49",80,"Rickey Watts",25,"KR",9,0,203,"6-1","Tulsa","5/16/1957","3",3,"Chicago Bears / 2nd / 39th pick / 1979"
"50",88,"Brooks Williams",28,"",9,0,226,"6-4","North Carolina","12/7/1954","4",0,"New Orleans Saints / 8th / 199th pick / 1978"
"51",74,"Jeff Williams",27,"RG",5,5,256,"6-4","Rhode Island","4/15/1955","5",3,"Los Angeles Rams / 5th / 134th pick / 1977"
"52",43,"Walt Williams",28,"",4,0,185,"6-1","Ashland,New Mexico St.","7/10/1954","5",0,"Detroit Lions / 2nd / 42nd pick / 1977"
"53",55,"Otis Wilson",25,"LLB",9,9,227,"6-2","Syracuse,Louisville","9/15/1957","2",9,"Chicago Bears / 1st / 19th pick / 1980"
"54",NA,"Team Total",26.6,"",9,NA,224,"6-1.7","","","3.8",NA,""
