"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",32,"Marcus Allen*",33,"RB",16,10,210,"6-2","USC","3/26/1960","11",8,"Los Angeles Raiders / 1st / 10th pick / 1982"
"2",76,"John Alt*",31,"LT",16,16,298,"6-8","Iowa","5/30/1962","9",11,"Kansas City Chiefs / 1st / 21st pick / 1984"
"3",38,"Kimble Anders",27,"FB",16,13,225,"5-11","Houston","9/10/1966","2",6,""
"4",50,"Erick Anderson",25,"lb",8,1,240,"6-1","Michigan","10/7/1968","Rook",1,"Kansas City Chiefs / 7th / 186th pick / 1992"
"5",4,"Bryan Barker",29,"P",16,0,202,"6-1","Santa Clara","6/28/1964","3",2,""
"6",82,"Tim Barnett",25,"",16,0,209,"6-1","Jackson St.","4/19/1968","2",2,"Kansas City Chiefs / 3rd / 77th pick / 1991"
"7",87,"Mike Bartrum",23,"",3,0,245,"6-4","Marshall","6/23/1970","Rook",0,""
"8",30,"Martin Bayless",31,"SS",16,10,195,"6-2","Bowling Green","10/11/1962","9",4,"St. Louis Cardinals / 4th / 101st pick / 1984"
"9",88,"J.J. Birden",28,"WR",16,16,170,"5-9","Oregon","6/16/1965","3",8,"Cleveland Browns / 8th / 216th pick / 1988"
"10",14,"Matt Blundin",24,"",1,0,233,"6-3","Virginia","3/7/1969","Rook",0,"Kansas City Chiefs / 2nd / 40th pick / 1992"
"11",34,"Dale Carter",24,"PR",15,11,194,"6-1","Tennessee","11/28/1969","1",4,"Kansas City Chiefs / 1st / 20th pick / 1992"
"12",89,"Keith Cash",24,"",15,0,242,"6-4","Texas","8/7/1969","2",3,"Washington Redskins / 7th / 188th pick / 1991"
"13",84,"Willie Davis",26,"WR",16,15,180,"6-0","Central Arkansas","10/10/1967","2",10,""
"14",23,"Ron Dickerson",22,"",6,0,211,"6-0","Arkansas","8/31/1971","Rook",0,""
"15",87,"Mike Dyal",27,"",6,0,240,"6-2","Texas A&M-Kingsville","5/20/1966","4",1,""
"16",59,"Jaime Fields",23,"",6,0,230,"5-11","Washington","8/28/1970","Rook",0,"Kansas City Chiefs / 4th / 103rd pick / 1993"
"17",74,"Derrick Graham",26,"g",11,2,310,"6-4","Appalachian St.","3/18/1967","3",2,"Kansas City Chiefs / 5th / 124th pick / 1990"
"18",98,"Leonard Griffin",31,"de",4,1,268,"6-4","Grambling St.","9/22/1962","7",1,"Kansas City Chiefs / 3rd / 63rd pick / 1986"
"19",61,"Tim Grunhard",25,"C",16,16,311,"6-2","Notre Dame","5/17/1968","3",8,"Kansas City Chiefs / 2nd / 40th pick / 1990"
"20",85,"Jonathan Hayes",31,"TE",16,16,248,"6-5","Iowa","8/11/1962","8",4,"Kansas City Chiefs / 2nd / 41st pick / 1985"
"21",83,"Danan Hughes",23,"KR",6,0,205,"6-2","Iowa","12/11/1970","Rook",0,"Kansas City Chiefs / 7th / 186th pick / 1993"
"22",80,"Fred Jones",26,"wr",10,1,175,"5-9","Grambling St.","3/6/1967","3",1,"Kansas City Chiefs / 4th / 96th pick / 1990"
"23",81,"Hassan Jones",29,"",8,0,198,"6-0","Florida St.","7/2/1964","7",1,"Minnesota Vikings / 5th / 120th pick / 1986"
"24",17,"Dave Krieg",35,"qb",12,5,193,"6-1","Milton","10/20/1958","13",5,""
"25",29,"Albert Lewis",33,"LCB",14,13,196,"6-2","Grambling St.","10/6/1960","10",6,"Kansas City Chiefs / 3rd / 61st pick / 1983"
"26",21,"Garry Lewis",26,"",1,0,185,"5-11","Alcorn St.","8/25/1967","3",0,"Los Angeles Raiders / 7th / 173rd pick / 1990"
"27",8,"Nick Lowery",37,"K",16,0,215,"6-4","Dartmouth","5/27/1956","15",4,""
"28",51,"Lonnie Marts",25,"RILB",16,15,246,"6-2","Tulane","11/10/1968","2",7,""
"29",77,"Pellom McDaniels",25,"",10,0,284,"6-3","Oregon St.","2/21/1968","Rook",1,""
"30",70,"Reggie McElroy",33,"t",8,1,290,"6-6","West Texas A&M","3/4/1960","10",1,"New York Jets / 2nd / 51st pick / 1982"
"31",24,"Erik McMillan",28,"",1,0,200,"6-2","Missouri","5/3/1965","5",0,"New York Jets / 3rd / 63rd pick / 1988"
"32",48,"Todd McNair",28,"",15,1,202,"6-1","Temple","10/7/1965","4",3,"Kansas City Chiefs / 8th / 220th pick / 1989"
"33",92,"Darren Mickell",23,"de",16,1,285,"6-4","Florida","8/3/1970","1",2,"Kansas City Chiefs / 2nd / 2nd pick / 1992 Supp"
"34",42,"Charles Mincy",24,"db",16,4,195,"6-0","Washington","12/16/1969","2",3,"Kansas City Chiefs / 5th / 133rd pick / 1991"
"35",19,"Joe Montana*",37,"QB",11,11,200,"6-2","Notre Dame","6/11/1956","14",9,"San Francisco 49ers / 3rd / 82nd pick / 1979"
"36",96,"Tim Newton",30,"",16,0,280,"6-0","Florida","3/23/1963","8",2,"Minnesota Vikings / 6th / 164th pick / 1985"
