"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",77,"Greg Boyd",29,"",15,0,274,"6-6","San Diego St.","9/15/1952","4",1,"New England Patriots / 6th / 170th pick / 1976"
"2",64,"Bill Bryan",26,"C",14,14,251,"6-2","Duke","6/21/1955","4",7,"Denver Broncos / 4th / 101st pick / 1977"
"3",58,"Steve Busick",23,"",16,0,227,"6-4","USC","12/10/1958","Rook",2,"Denver Broncos / 7th / 181st pick / 1981"
"4",35,"Larry Canada",27,"",16,0,233,"6-2","Wisconsin","12/16/1954","3",1,""
"5",68,"Rubin Carter",29,"NT",16,16,256,"6-0","Miami (FL)","12/12/1952","6",9,"Denver Broncos / 5th / 121st pick / 1975"
"6",79,"Barney Chavous",30,"LDE",16,16,252,"6-3","South Carolina St.","3/22/1951","8",9,"Denver Broncos / 2nd / 36th pick / 1973"
"7",73,"Kelvin Clark",25,"t",16,3,260,"6-3","Nebraska","1/30/1956","2",3,"Denver Broncos / 1st / 22nd pick / 1979"
"8",17,"Steve DeBerg",27,"qb",14,1,210,"6-3","San Jose St.","1/19/1954","3",2,"Dallas Cowboys / 10th / 275th pick / 1977"
"9",85,"Ron Egloff",26,"te",16,6,230,"6-5","Wisconsin","10/3/1955","4",2,""
"10",56,"Larry Evans",28,"LILB",16,16,216,"6-2","Mississippi Col.","7/11/1953","5",9,"Denver Broncos / 14th / 390th pick / 1976"
"11",43,"Steve Foley",28,"FS",16,13,189,"6-2","Tulane","11/11/1953","5",8,"Denver Broncos / 8th / 199th pick / 1975"
"12",62,"Tom Glassic",27,"LG",16,16,254,"6-3","Virginia","4/17/1954","5",8,"Denver Broncos / 1st / 15th pick / 1976"
"13",53,"Randy Gradishar*",29,"RILB",16,16,233,"6-3","Ohio St.","3/3/1952","7",14,"Denver Broncos / 1st / 14th pick / 1974"
"14",31,"Mike Harden",22,"db",16,3,192,"6-1","Michigan","2/16/1959","1",3,"Denver Broncos / 5th / 131st pick / 1980"
